operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Casual,"Our little witch Kiki who was riding her beautiful broom, ready dreamy empty island began her fun adventure, but she had some trouble, she needed someone to help eliminate those colorful and different shapes of jelly, I'm sure you will not look at this cute little girl alone in headache and indifferent. come on! Join the adventure, you will not want to miss this sweet and seductive fantasy world.,- Innovative game modes and levels of play,- Unlike the other three elimination games tense rhythm,- Bright colors of the game screen,- Modeling Cute game characters and jelly",,,"  10,000 - 50,000  ",22-Mar-16,1, 51M  ,,356,3.9,Jelly Smash
      4.0.3 and up    ,Casual,"There’s a magical, modern place called Royal Princess Charm School which teaches tiara designing, dancing, how to have tea parties, and general, proper princess etiquette) in order to learn the girls’ full potential. Every girl has a dream to be one of the Royal Princess Charm School.,One day, Victoria, Elizabeth, Anne and Catherine are so lucky to be picked by the Royal Princess Charm School for their uniqueness. ,Can you imagine how beautiful the castle is? The Royal Princess Charm School have different theme castles for different lessons. There’re Diana Beauty Center for makeup lessons, Athena Wardrobe for dressup lessons, Muse Royal Place for tiara design, Venus Auditorium for dancing lessons. Victoria, Elizabeth, Anne and Catherine have so much fun and show their talents here!,Do you wanna be one of them? Join them now! And experience the fantasy Royal Princess Charm School for fun here! Here we go~,Creating your own unique princess style will be needed to stand out from the crowd. You have tons of different style fashionable combinations to choose. Rock to the core or be a goody-goody? You decide! You will use the best tools to show your beauty talent! Don’t forget the dancing lessons for the coming prom, you will love it! ,Oh, here’s the most exciting part: Every girl will have the chance to make her own tiara! Use the driller to make your favorite tiara shape, put endless jewelry, pearls, and diamonds on your tiara! ,Don’t waste your talent! You could be a royal princess!,Product Features:,- A dreaming magic royal princess charm school themed makeover game,- 4 different styles princess to play,- A fantasy magic world with special tool effects highlighted,- Endless jewelry, pearls and diamonds to make the princess tiara,- Mysterious locker items waiting for your exploration,- Tons of different styles makeup with shining beauties on eyes, faces and lips,- Stylized creative gorgeous and cool style dresses to wear,- Various trendy and thematic accessories to put on ,- Special spa features for cleaning and relaxing ,- Interesting new BBF photography with self-made or selective scenes to choose from,How to play: ,- Use interactive controls to play the game,- Start by choosing your favorite royal princess,- Take different courses for spa, make up, dress up and tiara design to be trained as a princess,- Make your unique princess tiara with as many jewelry as you want ,- Glam up for your dreaming prom and be the spotlight,- Take photos with BBF and share it with friends,Wanna have more fun? Having problems or suggestions? We would love to hear from you!,You can find us on Facebook at ,https://www.facebook.com/BearHugMediaPrincessGames,Or on Twitter at ,https://twitter.com/bear_hug_media,For more information about Bear Hug Media, please visit ,http://www.bearhugmedia.com,For more information about Royal Princess School Diary, please visit ,http://www.bearhugmedia.com/royal-princess-school-diary",,,"  10,000 - 50,000  ",31-Mar-16,1, 80M  ,,171,4,Royal Princess School Diary
      4.0.3 and up    ,Casual,"In the sunny afternoon, take part in a great game! It has a perfect level design and powerful graphics production team, make you to fully experience a fantastic game!",,,"  1,000 - 5,000  ",25-Mar-16,1, 24M  ,,23,4.7,Cute Candy Jump
      2.3 and up    ,Casual,"Can you solve this Ancient Mystery?! Uncover cleverly hidden items while exploring the enigmatic scenes with atmospheric music.,FREE PLAY,Choose exactly how you want to search for items. Find items by their Picture, Silhouette, Word, or Random combination. Play Casual rounds with no time pressure, or more challenging timed modes.,CAMPAIGN MODE,Challenge yourself to complete the map of 100 beautiful levels with increasing difficulty. Hunt for hidden objects in a variety of ways, play timed levels and fun bonus rounds.,HD IMAGES WITH ZOOM,Zoom and pan the beautiful HD images. Tap on the search objects to enlarge them.,COINS AND DAILY REWARD,Use coins earned while completing levels to unlock more content. Try your luck in the Daily Reward for bonus coins!,MINI GAMES,Have fun and earn extra coins by playing the Match 3 and Memory Mini Games.,AND MUCH MORE,Hints available for when you get stuck, 3-star ratings and highscores, change your avatar, and a purchase option to hide all ads and buy coins. Plus lots more!",,,"  1,000 - 5,000  ",30-Mar-16, 1.0.3  , 38M  ,Top Developer,48,4.6,Hidden Object: Ancient Mystery
      4.0.3 and up    ,Casino,"* The #1 Video Poker Game on Google Play! *,* 27 Authentic Video Poker Games. More Than Any Other! *,Video Poker Classic features your favorite video poker games with real card shuffling, casino paytables, real dealing, and the full Las Vegas experience. ,With the HIGHEST NUMBER of video poker games, the MOST REALISTIC casino experience, and the BEST FEATURES, Video Poker Classic is a must download! ,Features:,* FREE to play with FREE Credits every four hours,* Twenty-seven (27) different, authentic Video Poker casino games,* Just like Vegas Casino Video Poker – REAL shuffling, REAL paytables, REAL dealing,* Top paytable payouts on all 27 games,* Royal Flush mega jackpots – play 5 credits to WIN BIG,* Sequential Royal mega payout in Joker Poker & Double Joker Poker,* Double or Nothing option after each winning hand,* Hold multiple cards at once – just slide your finger across,* Authentic ambient, dealing, and winning sound effects,* Offline support – play anytime, anywhere ,* Use the app has a video poker trainer (unlike slots, practice makes perfect),* Bet and credit amounts ranging from 1 cent to $1 million,* Invite Facebook friends and get FREE coins,* Need more credits? Get coin pack bonuses BIGGER than any other game,27 Video Poker Games, More Than Anyone!,* - Jacks or Better,* - Bonus Poker,* - Deuces Wild,* - Double Bonus Poker,* - Double Double Bonus Poker,* - Bonus Deuces Wild,* - Aces & Faces,* - White Hot Aces,* - Double Jackpot Poker,* - Tens or Better,* - Super Bonus Deuces Wild,* - Bonus Poker Deluxe,* - Double Deuces Wild,* - Triple Deuces Wild,* - Triple Double Bonus Poker,* - Double Bonus Deuces Wild,* - Joker Poker,* - Double Joker Poker,* - All American,* - Loose Deuces,* - Bonus Draw Poker,* - Double Bonus Draw Poker,* - Double Double Draw Poker,* - Triple Double Draw Poker,* - Triple Bonus Poker,* - Ultra Bonus Poker,* - 2 Ways Royal,New FREE video poker games added every several weeks! ,GET the #1, Top Rated Video Poker Game on Google Play and start winning NOW!",,,"  1,000 - 5,000  ",11-Apr-16, 1.0.1  , 38M  ,,56,4.8,Video Poker Classic
      2.3 and up    ,Card,"The goal of Spider Solitaire 2 remains the same which is to remove all cards from the table, assembling them in the tableau by color, from Ace to King.,In this new version of this very famous patience game, we packed tons of new options such as the number of colors and number of cards on the board. You can therefore move forward at your own rhythm. You will eventually become a Spider Solitaire Master.,Spider Solitaire 2 Features:,☆ Customize the look and feel of your Board and your Cards,☆ Try out different difficulty levels,☆ Leverage Hints to get yourself out of tricky situations,☆ Improve your skills with daily challenges,☆ Get access to detailed statistics and track your progression,Beware, once you start playing Spider Solitaire 2, you won’t play any other games !",,,"  5,000 - 10,000  ",6-Apr-16, 1.0.0  , 24M  ,Top Developer,105,4.2,Spider Solitaire 2
      4.1 and up    ,Casual,"It’s the night the whole high school has been waiting for! It’s prom night and you have to prepare yourself for your date! ,Start by going to the high-end salon for a facial treatment using all natural oils and exfoliants. Scrub, clean and moisturize your skin so you radiate beauty. Then, head to the salon for a fun makeover. ,Play with different kinds of makeup. Apply mascara, eyeshadow and lipstick in all different colors. Mix and match glittery looks with smouldering colors. Style your hair too! Try on an up do or maybe pigtails? See what look is going to be the one to help you win prom queen! ,Finally take some time at the dress shop to find the perfect gown for the evening. Will you go elegant and classy, or punk rock princess? Add jewelry and shoes to finish the look. ,You’ll be a modern day Cinderella. Don’t forget the crown! ,Product Features: ,- Prom themed backdrops and dress up,- Three exciting levels,- Easy to use controls and lots of stylish choices,How to Play: ,- Tap to choose makeup, hairstyles and outfits,- Swipe to apply cosmetics while at the salon,- Play again and again to find the perfect look fit for a queen! ,******************************************,STAY TUNED with our social media!,Come join our Facebook: ,https://www.facebook.com/pages/Beauty-Inc/1490275731254673,Get us on Twitter: ,https://twitter.com/Beauty__Inc,Come see our website! ,http://www.beautyapps.net/,Are you an Instagrammer? Check our our posts here: ,https://instagram.com/beauty.incorporated/",,,"  10,000 - 50,000  ",22-Mar-16,1, 40M  ,,463,3.8,High School PROM Night Salon
      4.1 and up    ,Strategy,"Get yourself a plane and fly through the wild blue yonder!,Take on missions for the Hunters Association, explore the world and battle monsters. Create your very own team of helpers, mercenaries and apprentices, and head out on expeditions!,If a monster appears during an expedition, choose a card and attack! Will you use a Recovery Card? Maybe an Attack Card? Refine your strategy and fight wisely!,Monsters feature Wind, Water, Lightning or Earth alignments, so choose a compatible weapon before taking on each enemy.,Of course, each pilot's skills are also important. Develop your character with various training exercises, and learn new skills that will aid you while exploring this dangerous land!,At the fabled New World, you can join up with other players and go on expeditions. There are many powerful monsters, so you probably won't stand a chance on your own. Push forward by helping each other!,So, can you bring peace to the Uncivilized Land?,Good luck!,'****************************,• All game progress is stored on your device. Save data cannot be restored after deleting or reinstalling the app.,------------------------------- ,Try searching for ""Kairosoft"" to see all of our games, or visit us at ,http://kairopark.jp,. ,Be sure to check out both our free-to-play and our paid games!",,,"  10,000 - 50,000  ",7-Apr-16, 1.5.8  , 35M  ,Top Developer,"2,142",4,Skyforce Unite!
      2.3 and up    ,Puzzle,"Jewels & gems,New and improved match-3 game Jewels Legend is coming!,Play amazing Jewels Legend for endless fun! Match three or more jewels to challenge hundreds of unique levels!,Jewels Legends features:,- Hundreds of blitz levels!,- Win the shining jewels star,- Different worlds, different adventure!,- Brand new power-ups and boosters!,- Green diamonds help you to beat hard levels,- Fun and easy to learn, but a challenge to fully jewels saga master,How to Play:,1. Swap gems to match 3 and clear them,2. Reach the game goal to solve the puzzle,Please rate this game and send your feedbacks, help us to improve this jewels game!",,,"  50,000 - 100,000  ",25-Mar-16,1, 19M  ,,538,4,Jewels & gems
      2.3 and up    ,Role Playing,"***** Fire Ant Simulator *****,Establish your ant colony, feed the Queen, find Worker and Soldier Ants, and go out in search of the bosses. ,Enter this highly detailed 3D insect world as a fire ant and build your colony.  Find enough worker ants to establish your colony.  When your colony is large enough, the queen will arrive.  You will also find yourself in head to head battles against Rhino Beetles, Ladybugs, Praying Mantises, Honey Bee, Scorpion, and Spider.,Top Game Features:,✳✳ Huge 3D Insect World Map,✳✳ Open World Style RPG game,✳✳  Fast paced and action packed animal simulator,✳✳ Call your colony members when you are near your enemies,✳✳ Realistic wild insect sound effects and weather effects,How to play:,Part 1 : Build your Colony,--Find 6 Worker Ants,--Find 6 Soldier Ants,--Feed your Queen,Part 2 : Find and Defeat the Bosses,--Bosses include Rhino Beetle, Honey Bee, Praying Mantis, Ladybug, Spider, and Scorpion.,Part 3 : Defeat the other Ant Clans,Part 4 : Find and Defeat the Super Bosses,Hi Wildfooters!  We love hearing from you.  We are super excited about our latest insect series of games - aptly named ""Insecto"".  This game is the first in a series of game with bugs.  Be sure to send us an email at ,wildfootwork1@gmail.com, and let us know how we are doing.,Come check us out on Facebook  : ,https://www.facebook.com/wildfootgames",,,"  10,000 - 50,000  ",26-Mar-16,1, 35M  ,,698,4,Fire Ant Simulator
      2.3 and up    ,Creativity,"We all like sweet and delicious cakes. Which cake do you want to make today?,Update levels and unlock more sweet cakes. Let`s have a cooking fever!Be amazed when you eat cake!,******How to make cakes******,- Ingredients for cake cooking: flour/sugar/eggs/water/yogurt,- Put them into bowls, and blend it, the next step is - BAKE,- Fruit must be there for cake cooking, pick some fruit please,- Over 15 kitchen tools, help you to make sweet and yummy cakes ,- We also have candy/fruit/lollipop/cookies/chocolate/vanilla cream,******Cakes you can make******,Bake Fruit Cake/Cheese Cake/Matcha Cake/Chocolate Cake /Milk Chocolate Cake/Cup Cake/Donut/Brownie.,Be a super cake chef in Cake Master",,,"  50,000 - 100,000  ",31-Mar-16, 1.7.081  , 27M  ,,605,3.9,Cake Master - Super Chef
      2.3 and up    ,Racing,"Intro：,San Andreas Fight of Gangster : is one of the best action games in 2016!,In this game you are gangster - hero, who doesn't afraid anything. In your city mafia ruling the streets. Savage, aggressive criminals are everywhere. They shooting, kill people, rob banks and stores. There is a criminal chaos in the city.,It's time to show everyone who’s boss in liberty city by shooting rivals and ruling the streets. You are not policeman. You are a gangster, who don't need for glory - you have a greed for revenge. You have a big gun and must to kill as much as possible bandits with guns, knifes and other weapons.,Are you ready to rescue a people from horrible life among blood, shots, bandits and killers? ,You as a player are given a full sized city where you can go nuts, but don’t go on a rampage because then the cops will be upon you. The action in this crime simulator 3D game revolves around shooting and killing your enemies. ,To stop these criminals you have to complete a lot of missions and you need to learn how to fly helicopter and jet planes. San Andreas Fight of Gangster is action packed with lots of missions. When you are driving around in San Andreas you can look on the minimap for missions or you can use the quick buttons to start right away a mission. Download the game for free.,Features:,★ Jetpack for flying,★ Realistic Vehicle and Speed Boat Physics,★ Ability to swim in ocean,★ Real car crash and real AI traffic behavior,This game is in beta phase so please report us the bugs and feedback so that we can fix them. ,Stay Tuned,,Miami Crime Games Studio",,,"  50,000 - 100,000  ",15-Mar-16, 1.0.0.0  , 45M  ,,798,3.6,San Andreas Fight of Gangster
      2.3 and up    ,Simulation,"ATTENTION ATTENTION FIREFIGHTER! ,Get in your fire truck now and hurry up to the crash site!. In this Chinatown fire truck simulator it’s important that you will be on time to quench the flames. This time you will be the officer of this fire department in Chinatown. When you become a Firefighter in Chinatown you will start in your fire truck from the fire department station and have to hurry up. Come on time to extinguish the flames and become the firefighter hero! ,In Chinatown firetruck simulator you don’t only go to burning cars  you also go to a helicopter crash and an airplane crash site. You as the fire department officer have to keep your head calm. Put out the different fires before the vehicles will explode ,Features Chinatown Firetruck Simulator ,➤ Easy to play chinatown fire truck simulator ,➤ Hurry up to the helicopter crash, airplane crash site and the burning cars,➤ Different types of fire to extinguish!,➤ Unlock nice fire trucks which have their own unique fire truck features, ➤ 20 unique firefighter levels to play ,➤ Rescue chinatown before the vehicles will explode,➤ Play as the Fire department officer and become the firefighter hero of Chinatown,We hope you like this Chinatown fire truck simulator and please let us know what you think of Chinatown Firetruck Simulator on google play. ,Don’t forget to follow us on Social Media to keep up-to-date with our new games: ,http://www.facebook.com/mobileplusgames,http://www.youtube.com/mobileplusgames",,,"  10,000 - 50,000  ",30-Mar-16,1, 48M  ,,160,3.7,Chinatown Firetruck Simulator
      4.0 and up    ,Simulation,Schoolbus Parking 3D Simulator,,,"  10,000 - 50,000  ",8-Apr-16,1.4, 49M  ,Top Developer,203,3.7,Schoolbus Parking 3D Simulator
      4.0.3 and up    ,Casual,"Are you ready to play all day?! Join the Kindergarten Kids in the most exciting kindergarten around! If you want to sing along in a puppet show, blow crazy bubbles, and  play a colorful keyboard with the Kindergarten Kids, you’ve come to the right place! Every room in kindergarten is filled with interactive and fun games! Don’t forget to stop by the nurse's office for a special prize! ,Fun-Filled Features:,> Blow bubbles in the bathroom! Make bubbles in all kinds of cool shapes! ,> Sing-along with the Kindergarten Kids song in the adorable puppet show!,> Get creative, painting pictures and decorating cans in the art room!,> Get a special prize from the nurse after she checks that you’re A-OK! ,> Munch on your favorite foods in the cafeteria with the Kindergarten Kids! ,> Solve the maze and help the school bus reach the kindergarten!,> Play the piano and solve colorful puzzles in the playroom!,> Plant and care for your very own the garden! Help make it beautiful!,ABOUT TabTale ,A Google Play Top Developer, recognized for its commitment to launching high-quality and innovative apps on Android, TabTale lovingly produces games, interactive e-books, and educational experiences. With over 850 million downloads and growing, TabTale has established itself as the creator of pioneering virtual adventures that kids and parents love. TabTale’s apps spark children’s imaginations and inspire them to think creatively, while having fun! Search “TabTale” on Google Play and discover more incredible apps. ,Visit us: ,http://www.tabtale.com/, ,Google Plus: ,https://plus.google.com/+Tabtale/posts, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@TabTale,Watch us: ,http://www.youtube.com/iTabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,"  100,000 - 500,000  ",14-Mar-16, 1.0.2  , 60M  ,Top Developer,"1,048",3.7,Kindergarten Kids-Play All Day
      4.4 and up    ,Arcade,"Get ready for a bike rush!,It is time to dust down your iron horse and take an extreme ride in the endless 3D runner Bike Rush! Dash down the street avoiding oncoming cars, ride through green parks, rush along the coast breathing in the fresh sea air and become the fastest biker in the city!,— Check intuitive controls,— Meet 10 daredevils — who looks like you?,— Test 6 unique bikes with different skills — find yours,— Become even faster with power-ups,— Compete with your friends and become the Number One,— Enjoy the rush ride and crazy stunts,— Delight in the outstanding graphics and awesome soundtrack,— Get to the chopper! Activate motorcycle in your ride!,And remember! Breaks are for cowards!",,,"  1,000 - 5,000  ",29-Mar-16,,,,56,4.2,Bike Rush
      4.0.3 and up    ,Casino,"Oz Bonus Casino invites you join your favorite characters on the yellow brick road to Emerald City RICHES! You’ll receive FREE BONUS COINS to help Dorothy on her quest, and you might just return to Kansas with HUGE WINS!,Following the yellow brick road is more fun with friends, and they are all here - Dorothy, Tinman, Scarecrow, Lion, and the Wizard himself! You can team up to WIN big while having an awesome adventure together. ,***Oz Bonus Casino Features***,❤ Our machines are beautiful AND fun! Many have great BONUS GAMES that bring the world of Oz to life. ,❤ Oz Bonus Casino has lots of variety in addition to the Oz themed machines you’ll love. We also add new and exciting machines all the time, so that you can keep the magic going!,❤ Our authentic machine play and VIP perks give you a real Emerald City casino experience! ,❤ You’ll get thousands of FREE coins every day with the BONUSES you get just for playing! Use them to play your way to Big, Mega and EPIC Wins!,Oz Bonus Casino is here! The Wonderful Wizard awaits your arrival in Emerald City, so get ready to SPIN, WIN and have an AMAZING time!,Oz Bonus Casino wants to hear your feedback. We want to make this game the best it can be for you! If you have any questions or queries, email us at ,support@foxcubgames.com,This game is targeted for an adult audience (21+). This game does not offer ""real money gambling"" or an opportunity to win real money or prizes. Practice or success at this game does not imply future success at ""real money gambling"".",,,"  1,000 - 5,000  ",5-Apr-16,10, 50M  ,,55,4.2,Oz Bonus Casino - Free Slots!
      2.3 and up    ,Adventure,"***** Clan of Puma has arrived! *****,Customize your Puma, Start your clan, and conquer all!!,You enter the world a the last remaining member of the infamous Cougaro Family.  The Puma, also know as a mountain lion and cougar, is a powerful animal, ready to hunt down anything that crosses his pathway.  The goal of the game is to locate all your family members, mark your territory, defeat all the bosses, enemy clans, and finally the super animal bosses.  Many people have requested this game, so here it is!  You asked, we listened!  ,Come and customize your own Puma!! Plenty of color combinations to choose from.,Thanks for the awesome support of Wildfoot games!   We are doing our best to bring you the most action packed and unique animal simulators on the app stores.  We try to incude features you will not find in any other app.  This will be the final Clan game for a while.  Our next focus is our Insecto series.  Stay tuned for big things coming from Wild Foot!!,This action packed simulator is loaded with all your favorite forest animals including: Goat, Deer , Fox, Bear, Wolf, Horse, Pony.  Remember that your family members will be your ultimate guardians.  You must learn to use your family to win the game.,---Customize your avatar Color by pressing the Edit button on the 'Me' page,---8 Different Color and Style Options to Choose From,Other enemies include : Fawn, Deer, Owl, Bear, Duck, Wolf, and Fox.  Be quick and race around the huge map and hunt down your enemies.  Hunt them before they get you. This game is Part Role Playing, Part Wild Animal Survival, and Totally Action packed.   ,Magic spells include : Electricity, Fireball, Healing, and Invincibility.  ,Top Game Features:,✳✳ Huge 3D Map,✳✳ Open World Style survival game,✳✳  Fast paced and action packed Puma simulator,✳✳  Find all 6 of your family members,✳✳ Locate all the magic books to unlock special magic skills,✳✳ Call your clan members when you are near your enemies,✳✳ Realistic wild animal sound effects and weather effects,Map Features Include:,Hidden Caves,Waterfalls and Lava,Movable tree trunks,High Grass,Destructible Logs,Trees, Rivers, and more!!,How to Play:,1. Mark your territory,2. Find 6 Clan members,3. Find the 4 magic books,4. Defeat all 6 Bosses,5. Defeat all 4 enemy Cougar Clans,6. Defeat all 6 Super Animal bosses,We would love it if you let us know what you think. We try hard to respond to all comments and incorporate your suggestions.  At Wildfoot, we love animal simulators and our goal is to set the ultimate standard of quality for animal sims.  ,Please come check out our Facebook page: ,https://www.facebook.com/wildfootgames, for updates. Thanks for playing!  Expect big things in our future!",,,"  10,000 - 50,000  ",25-Mar-16,1, 40M  ,,385,4.3,Clan of Puma
      4.0.3 and up    ,Board,"MahJong Classic is a premium quality mahjong matching game with custom designed tiles! This relaxing game is based on the traditional Mahjongg game: your goal is to match and remove all tile pieces from the board.,If you only have a few minutes to play or you want to get rid of stress and relax for hours just play Mahjong!,Become the Zen Master of Mahjong by matching all the identical tiles to make them disappear and win the game! Play some relaxing MahJong Classic now!,*Features*,• Over 300 game levels,• Relaxing zen game play,• 4 large high quality tile art sets,• Auto and manual zoom,• Hint,• Challenge your friends,• 5 beautiful backgrounds,• Optimized for portrait mode,• HD graphics,Mahjong Classic is a free board game.",,,"  10,000 - 50,000  ",3-Apr-16,,,,282,4.4,Mahjong Classic
      4.0 and up    ,Action,"Get ready to jailbreak American maximum security prison in newest game Prison Escape Alcatraz Jail 3D. Hard time is over in rehabilitation center it’s time for parole from mediocre prisoner life. Show brutal attacking skills to knockdown police officer and make wayout with your jail inmates.,Rival business tycoon conspired to keep you locked up in psychotic criminal rehabilitation center. He bribed jail warden who sentenced you with illegal notorious criminals for fake crime case. Plan escape secretly from maximum security jail with your fellow cellmates. Discover weak spot in lockup for escaping prison life. Bribe security guard to run from the escape proof facility. Use fist or baseball bat to smash security camera feed. Watch out for laser motion doors of control tower in city jail. Shoot cops to get key to break prison. Escaping maximum security jail won’t be hard as much as getting back in jail. Takedown city police officer by beating harshly and badly with tools or arms.,Prison break mission is not over yet! Shoot police duty officers! It’s time to get revenge from reinforcement for the punishment and torture. Beware of police dog who can sniff suspects in no time. Get your inmates out of jail & free bandits from inescapable prison in this amazing RPG style simulation game. The escape mission begun help bad guys and thugs prisoners with mastermind plan. Use stealth and sneak melee attack to kill corrupt cops. Criminal transport for life sentence and punishment get most wanted killers out to revenge your rival tycoon. Watchout for laser camera, sniper guards & motion sensor laser doors. Pick lock doors and attempt to flee your cell inmates in this crazy prison escaping game.,Alcatraz Jail Break 2016 Features:,★Prison breakout missions in two modes: Jail Escape Mode & Survival Mode,★Weapons include time bomb, baseball bat, Electric stun gun and rifle,★Smooth controls for sneak and stealth walk or shooting enemies,★Advanced security with laser camera surveillance to stop prisoner escape,★Realistic inside jail environment with cops and criminals,★High quality 3D graphics and thrilling sounds,Download Prison Escape Alcatraz Jail 3D simulator game for epic jail adventures and shooting for survival in hell alike situations.",,,"  50,000 - 100,000  ",16-Mar-16, 1.0.1  , 47M  ,,452,3.1,Prison Escape Alcatraz Jail 3D
      2.3.3 and up    ,Puzzle,"Look at two pictures and try to spot 10 differences - like a hidden objects, but instead of items you should find differences.,Lots of levels and ability to download new.,Fascinating, fun and very simple gameplay will not let you get bored in one of the best puzzle games.",,,"  100,000 - 500,000  ",6-Apr-16, 1.0.2  , 16M  ,,"1,355",4.6,Find The Difference 2016
      4.1 and up    ,Simulation,"This 3D game has been developed in the context of an international, aviation safety research project (,http://hcilab.uniud.it/aviation,), aimed at exploring possible new approaches to safety education. ,The game reproduces the experience of real-world aircraft emergencies from the passenger’s viewpoint, with the highest fidelity allowed by today’s mobile devices. In each virtual emergency experience, the player can try first-hand right and wrong actions that a passenger can take, and see the positive or negative consequences those actions have. ,Your goal is to take all the right decisions to come out from the plane unharmed as fast as possible. ,The game also offers the option of publishing your best evacuation results on world leaderboards.,The different levels of ""Prepare for Impact"" depict major types of emergencies, such as in-flight decompression, ground collision, runway overrun, water landing, and crash landing. Moreover, they are able to simulate the different threats that can make aircraft evacuation more complex, such as fire, smoke in the cabin, water, unusable exits, and others.",,,"  10,000 - 50,000  ",16-Mar-16, 1.0.0  , 75M  ,,"1,393",4.4,Prepare for Impact
      2.3.3 and up    ,Racing,"Sometimes you need to take risks to survive. ,This game will carry you away! There isn’t a second to stop and breathe when you’re racing from life threatening situations. Drive through breathtaking environments and extraordinary obstacles, but endure roads filled with all kinds of chaotic hindrances. Deathly flails, portcullises, huge hammers, and other heart-wrenching hurdles! This is your chance to unleash your inhibitions. Weave through the convoluted paths of the no-rules highway on your monster bike. ,This endless highway bike escape game is all about having fun! Power up with each level, and with a variety of sports bike models to choose from, you can outdo your expectations in performing stunts. Boast your riding and racing skills! Don the coolest gear to match your prowess with style.,Highway Bike Escape 2016 Features:,•Unlock 4 different sports bikes,•Unlock exciting environments,•Upgrade the speed and brakes,•Enjoy the most epic gameplay,•Use the Nitro Boost to drive at incredibly high speeds,•Simple and smooth controls,•Amazing 3D graphics,•Realistic riding experience,•Let the bike be your vessel to greatness!,Tapinator (Ticker: TAPM) designs, develops, and publishes games on mobile platforms. The Company’s portfolio includes over 200 mobile gaming titles that, collectively, have achieved over 190 million downloads. Tapinator is headquartered in New York. For more info, visit Tapinator.com",,,"  100,000 - 500,000  ",17-Mar-16,1.1, 46M  ,,"1,049",4,Highway Bike Escape 2016
      2.3 and up    ,Casual,"Be sweet on this most interesting match-3 game!,-----------------------------------------,Immerse your fingers into sweetest Candy Gummy. Collect gummy candies to march through this amazingly sweet story!,-----------------------------------------,Candy Gummy features:,- 144 deliciously gummy levels to guarantee your sweet teeth satisfied,- Travel through 4 sweetest maps: Candy Lake, Candy House, Candy Factory, Candy Town,- Match 3 or more gummies to collect tasty sweets,- Gather various gummies to win sugary level before you run out of moves,- Unique boosters and props (Including Count-down Candy, Jelly Shooter, Rainbow Candy, Angry Trick Candy etc.),- Yummy new candies and stunning graphics,- Easy to play but challenging to master,- Playing addictive match-3 game for FREE,-----------------------------------------,Sugaring up your life with Candy Gummy now!",,,"  10,000 - 50,000  ",12-Apr-16, 1.2.1021  , 6.9M  ,,306,4.1,Candy Gummy
      2.3 and up    ,Casual,"Assemble the parts are scattered,Try assembling a large and powerful robot dinosaur ""Terminator T-Rex"".,After assembling You can use a variety of techniques.,if you review and comment new dino robot, we will make it soon.",,,"  50,000 - 100,000  ",7-Apr-16, 1.0.1  , 24M  ,,300,4,Terminator T-Rex - Dino Robot
      2.3 and up    ,Word,"Maka is Easy to pick up, difficult to put down word game. ,A fantastic crossword game.,A fun, fast-paced and brain-hurting word game. You can play both in English and Turkish.,Hunt the words, train your brain.,See your score and rank among friends or all the players around the globe. ,Show your skills to the world!,Maka  is an unusual word game.",,,"  1,000 - 5,000  ",12-Apr-16,1.16, 32M  ,,84,4.6,Maka
