operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      4.0.3 and up    ,Adventure,"Help a newlywed royal couple in this hilarious sequel to Royal Trouble: Hidden Adventures!,Just married! Loreen and Nathaniel are on cloud nine on their honeymoon when they decide to make an ill-fated detour to the Merry Castle, touted for its rollercoasters and magic tents. Who would have known it was another trap that will land them in hot water yet again?,Take control of both the Prince and Princess and try to turn the tables around. Explore the castle, pick up useful items, solve tricky quests, help other captives and play witty mini-games while making your escape. Find out what's really going on in the castle and test the marital bond like never before in this light-hearted hidden object adventure!,TRY IT FREE, THEN UNLOCK THE FULL ADVENTURE FROM WITHIN THE GAME! ,● 29 delightful locations to search,● 10 tricky mini-games to conquer,● Lively and endearing characters,● Humorous mysteries and a dose of romance,● Google Play game services support,____________________________,Game available in: English, Chinese, Traditional Chinese, French, German, Italian, Japanese, Korean, Polish, Brazilian Portuguese, Portuguese, Russian, Spanish,___________________________,COMPATIBILITY NOTES:,***Note*** This game supports high-end smartphones and tablets such as Nexus 7 and Nexus 10.,____________________________ ,***Sign up now for a weekly round-up of the best from G5 Games! www.g5e.com/e-mail*** ,____________________________ ,***G5 Games - New game apps every week!***,Collect them all! Search for ""g5"" in Google Play! ,Adventure: ,▶ Games Navigator – By G5 Games ,▶ Mahjong Journey®,▶ Letters From Nowhere®: Mystery,▶ Hidden City: Mystery of Shadows,▶ The Secret Society®, ,Strategy: ,▶ Virtual City Playground®,▶ Survivors: The Quest®,▶ Doomsday Preppers™,▶ Farm Life: The Adventure,▶ Stand O’ Food® City,____________________________ ,VISIT US: www.g5e.com ,WATCH US: www.youtube.com/g5enter ,FIND US: www.facebook.com/g5games ,FOLLOW US: www.twitter.com/g5games",,,"  10,000 - 50,000  ",9-Mar-16,,,Top Developer,"1,092",4.3,Royal Trouble: Honeymoon Havoc
      4.0.3 and up    ,Racing,"Drive For Speed is a racing game, both innovating and addictive, full of action and without limits! ,Trucks, buses, vans, pickups and police cars. Hit the road and defeat your enemies!,Enjoy 3D last generation graphics with amazingly detailed cars and realistic landscapes. Race against your rivals in extreme weather conditions, like a heavy rain storm or a dense fog.,Buy awesome cars and tune up them to defeat your opponents, avoiding traffic cars at extreme speeds using your nitro or crash them and face a total destruction.,Play more than 100 exciting levels at many different landscapes and day times.,Race agains one of the hardest AIs you have ever seen or beat human players in Leaderboard mode.,FEATURES,- 3 Different cameras including a cockpick one.,- 2 Different controls: Joystick and Accelerometer.,- 100+ levels.,- 12 Leaderboards,- 11 Achievements.,- Daily gifts.,- 288 stars to earn. ,- Facebook features.,- Share throw facebook, whatsapp, email, etc.",,,"  50,000 - 100,000  ",15-Mar-16,1.2, 67M  ,,918,3.9,Drive for Speed
      4.0 and up    ,Action,"Get ready to jailbreak American maximum security prison in newest game Prison Escape Alcatraz Jail 3D. Hard time is over in rehabilitation center it’s time for parole from mediocre prisoner life. Show brutal attacking skills to knockdown police officer and make wayout with your jail inmates.,Rival business tycoon conspired to keep you locked up in psychotic criminal rehabilitation center. He bribed jail warden who sentenced you with illegal notorious criminals for fake crime case. Plan escape secretly from maximum security jail with your fellow cellmates. Discover weak spot in lockup for escaping prison life. Bribe security guard to run from the escape proof facility. Use fist or baseball bat to smash security camera feed. Watch out for laser motion doors of control tower in city jail. Shoot cops to get key to break prison. Escaping maximum security jail won’t be hard as much as getting back in jail. Takedown city police officer by beating harshly and badly with tools or arms.,Prison break mission is not over yet! Shoot police duty officers! It’s time to get revenge from reinforcement for the punishment and torture. Beware of police dog who can sniff suspects in no time. Get your inmates out of jail & free bandits from inescapable prison in this amazing RPG style simulation game. The escape mission begun help bad guys and thugs prisoners with mastermind plan. Use stealth and sneak melee attack to kill corrupt cops. Criminal transport for life sentence and punishment get most wanted killers out to revenge your rival tycoon. Watchout for laser camera, sniper guards & motion sensor laser doors. Pick lock doors and attempt to flee your cell inmates in this crazy prison escaping game.,Alcatraz Jail Break 2016 Features:,★Prison breakout missions in two modes: Jail Escape Mode & Survival Mode,★Weapons include time bomb, baseball bat, Electric stun gun and rifle,★Smooth controls for sneak and stealth walk or shooting enemies,★Advanced security with laser camera surveillance to stop prisoner escape,★Realistic inside jail environment with cops and criminals,★High quality 3D graphics and thrilling sounds,Download Prison Escape Alcatraz Jail 3D simulator game for epic jail adventures and shooting for survival in hell alike situations.",,,"  10,000 - 50,000  ",16-Mar-16, 1.0.1  , 47M  ,,272,3.3,Prison Escape Alcatraz Jail 3D
      2.3 and up    ,Arcade,"'Sorry, I'm not going to listen to you anymore!',Train your mentality with 'I don't hear ya!'.,'I don't hear ya!' is a game where you 'cover your ears' to protect yourself from people's nagging.,You can play the game for free.,It helps you develop your concentration with easy game play.,Get various characters and items with the coins you earn!,Until you become 'Unbreakable', concentrate and protect yourself!,[It's not easy this time again...],!!!Special event!!!,Go to 'Option', tap the 'Coupon box', and write [Don't get fired!].,You will get 'Free coins' and 'Item' as rewards.,[Make sure there's no spacing!],----,Developer Contact : ,quick_turtle@naver.com",,,"  10,000 - 50,000  ",9-Mar-16, 1.0.4  , 29M  ,Top Developer,446,3.8,I don't hear ya!
      2.3 and up    ,Casino,"Video Poker - Deluxe Casino -- The newest video poker game is coming!!,AMAZING FEATURES:,*** PLENTY OF THEMES ***,Classic Jacks or Better, Deuces Wild, Multi-Plus Bonus, and we are adding more amazing themes into the game every week! ,*** GLOBAL LEADERBOARD & HALL-OF-FAME! ***,Everybody have chance to win the championship and chips prize EVERYDAY! Do you have the best video poker strategy? Come on and beat others!,*** AMAZING PAYOUTS & BADGES! ***,Hit Royal Straight Flush and collect the badge! Show other players your great playing with your fantastic profile page!,*** PLENTY OF FREE CHIPS! ***,Collect free chips every 10 minutes and never running out of chips! Enjoy the game and have fun!,COME ON AND JOIN US NOW! WELCOME!!!",,,"  100,000 - 500,000  ",23-Mar-16,1.4, 32M  ,,210,3.1,Video Poker - Deluxe Casino
      2.3 and up    ,Simulation,"Tank Battle. Simulator - drive tank and shoot enemy war machines from canon! The simulator of tank control from the real tank cockpit! Drive tanks in real battles & military actions, soldier! Aim and shoot from the tank’s cannon! Destroy objects & fight against enemy machines in the simulator! Want to be a tanker? Want to drive the legendary WW2 tanks: soviet T-34 and german Tiger? All the dashboards and sensors are set! Push the levers to move tank caterpillars! The military war machine is fueled and armored!,ATTENTION! Tank Battle is a simplified simulator of controlling from the cabin of legendary tanks (soviet T-34 and german Tiger)! Real control system of the WW2 machines is extremely different and much more complex!,To help us improve the game, write your reviews! We will consider your suggestions in next updates!",,,"  10,000 - 50,000  ",18-Mar-16,1, 22M  ,,356,3.7,Tank Battle. Simulator
      4.0.3 and up    ,Adventure,"Play a FREE trial of this immersive, high-quality game! Then pay once & play forever offline!,As the movie you are assisting your brother in directing nears completion, your dreams of stardom are at your fingertips. Suddenly a fatal accident threatens everything. Can you keep your head when no one else can? ,• A TALE OF INTRIGUE FROM HOLLYWOOD’S GOLDEN AGE,Your brother is directing a revival of a long abandoned unfinished project. Things take a horrifying turn when your fiancé, playing the villain, is framed for murder and kidnapped!,• WAS IT AN ACCIDENT OR MURDER?,In the final climatic scene, the leading actor is killed by a prop gun loaded with live ammunition! Was it just an accident, or is there a killer working behind the scenes?,• AN ESCAPADE OF A LIFETIME!,You’ve been thrust into the spotlight of a murder mystery! Search for clues within hidden object scenes and rely on your wits to solve challenging puzzles and mini-games!,• LEARN THE TRUTH BEHIND THE CURSE IN THE BONUS GAME!,There are 40 hidden film strips for you to collect throughout the game. Then enjoy the Souvenir Room where you can watch making-of videos, enjoy beautiful wallpapers, and replay your favorite puzzles!,• Find thousands of hidden objects, plus solve tons of mini games and puzzles!,• Unlock this incredible Collector's Edition to gain access to all of the amazing bonuses and additional gameplay!,*** Discover more from Big Fish Games*** ,Sign up for our newsletter and never miss a new release or promotion again: ,http://bigfi.sh/AndroidSplash,Check out our entire game library with our Big Fish Games app absolutely FREE here: ,http://bigfi.sh/BFGAMGoog,Visit Big Fish Games, a leading developer, producer, and publisher of puzzle, adventure, casual, card & casino games!,VISIT US: www.bigfishgames.com,WATCH US: www.youtube.com/bigfishgames,FOLLOW US: www.twitter.com/bigfishgames,TALK TO US: www.facebook.com/bigfishgames",,,"  1,000 - 5,000  ",28-Mar-16,1, 556M  ,Top Developer,95,4.2,Final Cut: The True Escapade
      3.0 and up    ,Casual,"From the makers of the legendary casual game Follow the Line 2D Deluxe comes this new, retro styled, totally rebooted and renewed adventure!,In this retro endless runner game you are in control of the little furry monster Eli. Help Eli to jump from cube to cube and reach the diamond on the top of this geometry box based world and become a legend. Be aware of the carnivorous plants, the slugs and the spike monster. Dash the monsters in order to survive, use a bomb to blow them away or the shield to get some protection and kill the monsters. Collect coins and diamonds and use them to buy powerful power ups like the head start jetpack. Use the gems wisely to continue your adventure for free when you fall down or get eaten by a monster. Jump precise in order not to fall down in the abyss below, but also be quick before the meltdown of the boxes beneath your feet!,The game starts easy and smooth, but gets harder and more trilling with every jump you make. So try to jump precise and don’t fall. Rush through the hordes of monsters and try to use the power ups, side springs, triple jumps and other goodies for your advantage. Keep in mind that the higher you get the bigger prices will be available for Eli to collect and also better swag.,Features:,•	Intuitive one finger touch control,•	Great power ups and collectibles,•	Jetpack head start to shoot you up into the sky,•	Daily challenges / hunts to collect more rewards and get sweet prizes,•	Great missions to complete,•	Global leaderboard to compete with your friends and the world and become a legend,•	And much much more",,,"  5,000 - 10,000  ",20-Mar-16,1, 28M  ,,88,4.5,Legend of Eli a furry Monster
      4.0.3 and up    ,Arcade,"Smash your enemies to pieces, shoot them to bits, do what you can but try to survive! That is the name of the game ... welcome to Carnage TV! Ready for the most violent game show? Will you survive total zombie carnage? Tons of monsters and enemies to obliterate into blood & guts.,Highly influenced by the classic retro game Smash TV, master wave after wave of attacks. Try to get as far as you can buy unlocking more powerful guns and using kick-ass perks. A fast-paced action game that will test your reaction skills and keep you on edge! ,Get ready for an action shooter like you've never seen before!,MAIN GAME FEATURES:,ACTION PACED,Your gunning skills will be put to test as you shoot out tons of monsters and enemies.,TONS OF GUNS,Unlock loads of cool guns and try them out during your game play.,COMPLETE ACHIEVEMENTS,Try to be the best and then share your score 7 achievements with friends.,GORE & VIOLENCE,Enough blood and guts to satisfy the most deranged of us.,ITEMS & PERKS,Buy special perks and items that will help you cause even more mayhem.,-----------------------------------------------------,OPTIONAL FEATURES:, ,✔ Share completed achievements!,✔ Rate our game!,✔ Follow us on social networks!,✔ Buy coin packs to upgrade or acquire new weapons faster!,✔ Remove ads for a small fee. (This is how we can keep making great games!),-----------------------------------------------------,FOLLOW US:,Facebook: ,https://www.facebook.com/brutalstudiogames, ,Google+: ,https://plus.google.com/108527184837199893581/posts, ,Twitter: ,https://twitter.com/brutalarcade",,,"  5,000 - 10,000  ",30-Mar-16, 1.2.9  , 67M  ,,174,4.4,Carnage TV
      3.0 and up    ,Simulation,"Do you love pickup games? Maybe drifting in a dirty rally road? Flying Car: Offroad Pickup 4x4 is totally different than classic pickup truck games!,in this game you’re driving a flying pickup truck, once you reach flight speed you can fly your pickup truck like an airplane. You can test your airplane pilot skills and car driving ability at the same time. , get the extreme experience of SUV car driving with Flying Car: Offroad Pickup 4x4.,Drive your 4x4 pickup truck in off road, do stunts and drifts ! Fly your plane around the world discover new landscapes! You can do whatever you want in this world!,Flying Car: Offroad Pickup 4x4 is made for all fans of free car driving games, 4x4 pickup truck games, Airplane Flight games and Simulation games,FLYING CAR: OFFROAD PICKUP 4x4 - GAME FEATURES:,✔ Test your Pickup Truck Driving Skills,✔ Improve Airplane Flight Ability,✔ Stunning HD Graphics,✔ Beautiful Mountains and rivers,✔ Realistic and dynamic auto physics,✔ Advanced airplane flight physics,✔ Easy and Free to use,✔ No WiFi? No Problem.,✔ Offline Play",,,"  1,000 - 5,000  ",28-Mar-16,1, 19M  ,,101,4.3,Flying Car: Offroad Pickup 4x4
      4.1 and up    ,Casual,"Crack up with Soccer for Dummies, the soccer physics game that makes no sense and can be controlled with just one finger.,In Soccer for Dummies you will enjoy a ridiculous and insane soccer game in which the rules you thought you knew about this sport don’t apply anymore. Shoot, jump, kick… do whatever you need to score a goal.,Soccer Physics! Features:,- Crazy physics. Stagger, jump, fall down and score goals in the silliest way.,- Different soccer fields. Play in the rain, on ice, indoors or in a field with giant goals. Any place is good for a soccer game!,- All kinds of balls! Score goals with soccer balls, tennis balls, bowling balls, beach balls…,- Funny graphics. Take a look to the silly faces of the players… Just like in real life!,- Championship mode. Anyone can win the first game but it’s getting tougher. Will you be able to win the World Cup?,- Endless mode. One game after an another and another. It will be more and more difficult until you get beaten by that hateful team.,- Two players in one device mode. Challenge your best friend and show him you are much better than him.,How to play:, Tap the screen to jump and shoot at the same time. The first one to score five goals wins!",,,"  1,000 - 5,000  ",30-Mar-16,1.3, 45M  ,,39,2.9,Soccer for Dummies - Physics
      2.3 and up    ,Casino,"Rap Stars Free Slot Machines is your most musical slot machines. It is inspired from Harlem Renaissance and uses the latest technology to bring together a fabulous combination of music and gambling. Rake in millions in massive jackpots.,Join the party because the rap stars have come on stage and are inviting you to play a game of slots with them. This is a game of music, fashion, and fun. Once you start playing it, you will not be able to stop.,Dare to gamble on mobile devices coolest music party on the loveliest slot machine. Here your ears rule the day.,Play like a real celebrity; make the fans move; engage in interesting conversations in a venue of your choice. This is Rap Stars Free Slot Machines on your palms. This is the world’s most awesome and addictive 20-game slots machine. The music will hook you up in no time.,FEATURES,• Best gambling experience,o Rap music theme ,• Unlimited jackpots,• Prizes worth millions of dollars in fantastic money,• 500 free coins to get you going.,• More coins are available for as little as $1.99.,• Easy to play and control.,Enter the party and play pokies on Rap Stars Free Slot Machines with musicians and fans.",,,"  1,000 - 5,000  ",24-Mar-16,,,,139,4.5,Rap Stars Free Slot Machines
      2.3 and up    ,Puzzle,"Ocus Puzzle is great game with simple rules.,Your goal is to drag shaped pieces and connect them into big shape. Unique shapes makes this game interesting. Lot of levels with various difficulty - for everyone!",,,"  10,000 - 50,000  ",9-Mar-16, 1.0.1  , 4.5M  ,,562,4.5,Ocus Puzzle
      4.0 and up    ,Action & Adventure,"Try to win in hockey of football matches in this Airhockey!,Challenging game modes with your friend or computer opponent wil help you to have a lot of fun in Glow Air Hockey Space!,Space Air Hockey features:,- 2-player game mode,- 3 themes Space, Football and Hockey,- Beatiful HD graphics 3D,- Great glow graphics in futuristic theme,- 3 difficulty levels,- Vibrate game mode,Try to win on football or hockey field, try to feel the air hockey speed and try to be the best from the best of all world hockey stars right now! Looking for glow in the dark air hockey? It is here in one of the best virtual table tennis 3d games right now!,Download Glow Air Hockey Space for FREE and you will have air hockey 2 players, multiplayer air hockey, neon air hockey and so on!,Make your own mini hockey stars, soccer stars or galaxy legend gamer here in great Mini Hockey on your smartphone or tablet!,Try to be the first in Space mini football championship and win all matckes on football or soccer field.,Space marshals want to play a game with you on the special galaxy field on the deep space! Make your own legend right now, win them all!",,,"  5,000 - 10,000  ",30-Mar-16,1.1, 34M  ,,916,4.7,Glow Air Hockey Space FREE
      2.3.3 and up    ,Adventure,"umi car adventure awesome game for kids,play with umizoomi team car to collect all cakes but be aware of the menace and avoid all obstacles in order to reach your destination as fast as possible . this one of the best Gumball games out there game of all time,this game developed for everyone,this One of the cool games free .,nice music,awesome graphics,150 levels,easy to play,avoid obstacle and collect cakes,tap the buttons to jump and avoid obstacles .",,,"  5,000 - 10,000  ",4-Mar-16,1, 12M  ,,20,3.4,Umi Car Cake Adventure
      4.1 and up    ,Casual,"Who says boys get to have all the roarin’, racin’, pedal-to-the-metal fun? Girls can love fast cars and driving like a racer, too! Don’t let boys dominate the racetrack, ladies! Let’s get dolled up and then head to the shop: you’ve got a car to design.,In Fashion Car Salon, become the hot racer you’ve always dreamed! This fun game combines all the tools of a classic makeover game with the speed-lover’s car design and driving features. Before you head to the garage, hop in the salon chair and make sure you’re the best looking racer on the track. Enjoy a spa treatment and do your hair and makeup. Don’t forget your chic uniform! When you’re ready, go design your dream car and take it for a test drive!,Product Features:,- Easy to use controls. Just tap and swipe!,- Dual makeover and racing game girls will love. ,- Cool spa tools! Get a facial!,- Beautiful eye shadows, blushes, and lipsticks to wear.,- Pretty hairstyles perfect for a racer.,- Awesome uniforms to choose from.,- Mix and match different looks!,- Design your dream cars.,- Enjoy a fun test drive of your car.,How to Play:,- Use interactive controls to play the game.,- Relax with a nice spa treatment.,- Fix your hair and makeup.,- Choose a cute uniform for the track!,- Design a cool car and take it for a spin!,Come visit our: ,Website:    ,http://www.beautygirlsinc.com/,Facebook: ,https://www.facebook.com/beautygirlsinc,Twitter:      ,https://twitter.com/BeautyGirlsInc,Instagram: ,https://instagram.com/beautygirlsincorporated",,,"  10,000 - 50,000  ",21-Mar-16,1, 66M  ,,157,4,Fashion Car Salon - Girls Game
      2.3 and up    ,Puzzle,"Reflection Jigsaw Puzzles game is about beautiful reflection scenery! It is a fun jigsaw puzzle game applicable for all ages.,Features:,1. 4 puzzle types, real jigsaw, switch jigsaw, shuffle jigsaw, rotate jigsaw,2. 1600 pieces.,2. Save to SD,3. Change background,4. Zoom,5. Auto scroll,6. Use own music.,7. Pinch to scale,8. Landscape view(Premium version).,Join us on Facebook: ,http://facebook.com/Titan.Jigsaw.Puzzles",,,"  10,000 - 50,000  ",7-Mar-16, 1.0.0  , 30M  ,,202,4.8,Reflection Jigsaw Puzzles
      4.0 and up    ,Action,"Take control of your destiny and write epic gangster story of your life in miami crime city. Play Miami Lord City Mad Crime to enjoy action packed gameplay and fight gang war to claim your turf in neighborhood. ,Gameplay revolves around a prisoner escape straight outta jail to join turf war with city mafia. They are your partner in crime, wrongfully accused to steal money from stores and rob banks. Lookout for vendetta against policemen and criminal chiefs. Organized crime is getting stronger in miami crime city. Enormous drug trafficking in Compton & Andreas city helped you become druglord. Become one of the world’s greatest outlaw. Start ruling the streets of Miami with your aggressive and vicious planning. Take revenge by shooting rivals and cause chaos in the city with rash driving. You don’t need glory among blood of killer bandits and gangster hero. After horrible life in prison you’re not afraid of anything. Grab assault rifle or other weapons and start killing enemies. Let everyone know who’s boss in real action games.,Drive racing cars and whiteout big town with drug smuggling and other heinous crimes. Run over rival bandits & city gangsters to live life of a savage outlaw. Storyline revolves around a bad gangster who is out for shooting rivals on rampage. Rescue innocent people from the wrath of merciless gangsters delivering marijuana. Kill all mobsters of the smoke mafia. Taking urban crime rate to new heights you will hire newcomer criminals in epic gang wars. Use city maps to explore enormous open world environment in crime simulator game.,Miami Drug Lord 2016 Features:,◆ Intense storyline based criminal missions,◆ Multiple cars to drive from racing to sports car selection,◆ Realistic mad city environment with minimap,◆ Smooth controls for easy driving and rifle shooting,◆ Detailed 3D graphics & widescreen resolution support,Download the game for free and enjoy unending adventures with action packed missions in Miami Lord City Mad Crime., ",,,"  10,000 - 50,000  ",21-Mar-16,1.2, 46M  ,,177,3.7,Miami Lord City Mad Crime
      2.3 and up    ,Puzzle,"Quickly make the juice ready for all the little thirsty baby animals, who are hungry and just waiting for you to feed them. Match all the tasty treats through match 3 puzzles and feed them as fast as possible for some extra earning. ,Enjoy more than 100+ match 3 puzzles and make friends with all the baby animals like Pig, zebra, dog, panda and tiger. But beware of naughty money who tries to mischief around while serving the cute baby animals. Match and flip fruits to hit the evil monkey to keep him away from your cuties. Enjoy the boosters and power-ups to make your way to the top of leaderboard. ,Please note that Fruit Juice Game is free to play but you can purchase in-app items with real money.    ,Play and share this juicy treat to all your friends.,Thank you for playing Fruit Juice, Play our Free Games every day!,Don’t forget to rate and like us on Facebook at ,https://www.facebook.com/iGamesEntertainment,If you have any suggestions to improve, please contact us. We will try to implement it as soon as possible.,Thank you!",,,"  10,000 - 50,000  ",28-Mar-16,,,,300,4.2,Fruit Juice
      4.0.3 and up    ,Casino,"Welcome to the #1 free casino slots with jackpots of fun in every spin.,Discover the most luxurious high roller slots filled with exclusive bonuses, incredible themes and more winning surprises than any other app.,Now you can feel the thrill of a reel Vegas casino anytime, anywhere with the world’s most exciting slots. ,Download now to collect your FREE BONUS & start spinning your way mega fun!",,,  1 - 5  ,31-Mar-16,1.445, 45M  ,,28,4.3,Slot Machines Casino
      4.0 and up    ,Racing,"This is a new car racing game of deadly proportions. Race against other super power enemy cars through cities, tunnels, farms, and more!",,,"  10,000 - 50,000  ",11-Mar-16, 1.0.0  , 24M  ,,125,4.1,Lethal Race
      2.3 and up    ,Action,"This is an interesting pixel level sumo game. Characters like drunk, has a very funny action, not careful you may fall to the ground. You need according to the characters of a reasonable action instruction. ,Have multiple roles allows you to select and allow you to challenge different opponent. ,Tell you a trick, jumped up, will be more powerful. ,Also at etc. What, hurry to join.",,,"  5,000 - 10,000  ",8-Mar-16,1, 17M  ,,83,4,Sumo Sports
      3.0 and up    ,Casual,"Free cracked screen prank application can make fun with your friends and family, which simulator the screen broken effect, let them think you have a cracked screen or a really broken phone.,They can really be scared or think the phone is broken by them, and may buy new one for you.,IMPORTANT:  Shake the phone to repair the screen, and remove the cracked image, return to main screen.,Many cracked image and sound to choose for you. you will can and hear the realistic cracked screen effect.,How to play and features:,** Select start mode: including shake / touch / timing, and press start button to broken screen.,   a. Shake: shake the phone to activate the broken screen prank.,   b. Touch: click the screen with your finger, trigger the broken screen prank.,   c. Timing: trigger the broken screen prank after a specified period of setting time.,** After the screen is cracked, shake the phone to repair the screen.   ,** 10+ kinds of broken screen image and sound to choose.,** Vibrate and sound may set.,** While screen is broken, you can use your phone to receive calls and play games and even lock the device and the screen will stay broken! Back, Home, Recent apps simply have no effects on the broken screen!,WARNING:,This cracked screen is only a prank application, you can have a joke with your friends and family in spare time.,It simulator the broken screen effect,and will not really broken your screen. you can exit app and remove the cracked image.,You can scare your friends and family with the cracked screen prank, thay may be laughing out loud and can believe the screen is cracked.,Realistic screen cracked image and sound effect.,Look forward to your advice.,Fool your friends with the cracked screen prank, have fun!!",,,"  10,000 - 50,000  ",2-Apr-16,1.9, 7.5M  ,,182,3.4,Cracked screen prank
      4.0.3 and up    ,Puzzle,"Welcome to sexy cowboy world!There are beautiful, intelligent cowgirl!There are handsome funny horse!There are all kinds of strange bubbles!There is a rich cowboy world architecture scene!There is a very cool effect screen!There is a clear picture of fidelity!Here are the most smooth gaming experience!There is a very reasonable level logic design!Here you have to make full entertainment space!Fun games play:- 3 or more identical bubbles shot get eliminated.- slide your line of sight to change the direction of Bubble Shooter.- make good use of the line of sight in a line on both sides of the wall to complete the precise ejection.- the key change ball button lets you choose your favorite to shoot the ball in a number of spheres.- I want to be sure to remember the perfect collection conditions required by the level badge oh.- there are a variety of a variety of props to help you, so you need to explore, and are absolutely a surprise!A sexy little girl with a cowboy when only a dream, that one day her through to her cowboy dream world, she was very happy, this time she found the ground had a golden badge, when she touch the moment, she received a delicate female jeans, she can not wait to put on, when she was full of joy when she found qualified to become a cowboy seems to be missing something, in her thinking, an escape is a horse lame one think he ran behind the horse billowing smoke, but the little girl only saw the horse when it shines, she finally knows what she is missing her missing is the horse, so the girl saved this horse horse, and started a fun games!Help sexy girl complete her dream, come and join!",,,"  1,000 - 5,000  ",23-Mar-16,5, 26M  ,,87,4.6,Girl Bubble Shooter Free Games
      4.0.3 and up    ,Sports,"The best freestyle basketball game for mobile devices! It's an amazing 3vs3 full court experience. A smooth and fast-paced gameplay, great graphics and a solid story make this game something unique.,Customize your own characters, upgrade them, and unlock amazing skill cards that will power up your game. Three different game modes to choose from, develop your own game style and become the king of the courts. You can connect and play with your friends and players from around the world.,KEY FEATURES,• DAILY REWARDS - You don't need to spend any money to have a strong character and enjoy a good game! Everyday there are different rewards that will boost you character and your game!, ,• STORY MODE - Defeat all other teams in a series of chapters to become the king of the courts! We are constantly adding new chapters and increasing the level, so you'll never run out of challenges.,• CHALLENGE - All courts have their own BOSS! If you really want to become the top dog in the street you have to Take 'Em All On! Show everyone who's the new owner of the streets.,• PVP - You can play against your friend's characters or people from around the world! Using our social feature you can also connect with your friends as use their characters and skill cards on your own team!,• STYLE - Bring your own style into the game! All of the characters are highly customization and there are tons of coll items and sportswear to choose from.,• SKILL CARDS - Over 300 different cards that you can equip into your game that will grant special abilities to your characters! , ,Set in a  future where all the major basketball leagues had been taken over by street gangs, you’ll have to fight your way to the top if you want to make a name for yourself. Basketball Revolution brings street basketball to a whole new level.",,,"  1,000 - 5,000  ",23-Mar-16,0.234, 96M  ,,17,3.8,Basketball Revolution
      4.0 and up    ,Pretend Play,"Run your own pizza place, taco truck, sushi bar & Chinese food restaurant!,Four cute little chefs will help you: Grazia from Italy, Marta from Mexico, Yuki from Japan and Lin from China. Get ready to play the best cooking games and make delicious sushi, Guo Bao chicken, tacos and pizza!,Based on kids favorite recipes, Cooking Mania game will help children learn how to cook and keep the kitchen clean!,GAME FEATURES,Mexican Cuisine,Travel to sunny Mexico and make spicy tacos with sweet little Marta! Peel and chop, vegetables, slice and cut chicken, top the tortilla with yummy ingredients and fold it. Add spicy sauce, cheese and lime, and give your customers the best tacos!,Italian Cuisine,Meet Grazia in Italy, open your own pizza place and bake Italian pizza! Make pizza dough, slice vegetables and top the pizza with beef and cheese. Bake in the oven and when it’s done cooking, add your favorite pizza toppings!,Japanese Cuisine,Get ready to slice and chop fast when you play sushi master chef with Yuki. Add sushi ingredients on a seaweed sheet, roll it and show your sushi maker skills!,Chinese Cuisine,Prepare delicious Chinese food with Lin, the adorable Chinese chef. Chop and grate vegetables. Mix flour and egg to make dough for chicken legs. Fry them and serve this delicious meal to your own Chinese restaurant customers! ,Sticker Book,Play Cooking Mania every day and collect 8 wonderful stickers in your recipe book!,Movie Theater,Watch kids' videos with your new cooking friends and get extra coins!,- - -,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames,Follow us on Instagram: ,https://instagram.com/tutotoons/,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames,Get our newsletter: ,http://ow.ly/HlYbn",,,"  50,000 - 100,000  ",1-Apr-16, 1.0.4  , 45M  ,,261,3.7,Cooking Mania
      3.0 and up    ,Casino,"Vulkan These slot machines from the best casino now with you. Do not miss the chance to get a daily bonus and win the jackpot.,In our casino a huge selection of both classic slots and novelties from the world of slot machines. The rules do not differ from slot machines in other casinos - 5 reels, 10 paylines to bid, as well as bonus games, doubling and nice prizes.,► Features slots:,★ A wide range of slot machines: Starburst, Ultra Hot Deluxe, Silver Fox, Piggy Riches, Monster Lab, Pharaoh's Gold, Twin Spin ..,★ Optimized interface for mobile devices,★ High-quality modern graphics and sound design,★ Fast and smooth animation, spectacular special effects,★ Daily promotions and prize draws, bonus spins, jackpots,► It is important to:,★ For the game need a constant internet connection.,★ The slots are used chips - virtual currency, stocks of which it is possible to fill the in-game store.,★ You can play slot machines Vulkan only upon reaching the age that the law recognizes your country of residence.,Look for updates every week, participate in daily actions, win the jackpot in the casino Vulkan. Let the luck is on your side!",,,"  10,000 - 50,000  ",25-Mar-16,1.1, 760k  ,,"1,256",4.8,Slots Vulkan
      4.0 and up    ,Casual,"Turn your phone into a baby bottle of ultra-realistic milk!,Milk behaves like real liquid! Realistic effect guaranteed!,Impress your children by drinking a glass of virtual baby bottle.,• Touch the screen to fill the glass of baby bottle,• Choose baby bottle or milk glass,• Tilt the phone to empty the glass,• Change the color of the liquid to make mixtures,• Make the background transparent for even more realism,• Change the shade of the glass, baby bottle or teat,The ideal application for drinking with you baby!",,,"  10,000 - 50,000  ",7-Mar-16, milk-1.0  , 7.2M  ,,157,4.1,Milk
