operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Arcade,"Stickman Cubed, the impossible running game. Dodge deadly obstacles, run as fast as you can and collect all cubes while performing the perfect run to unlock amazing characters. You will try again, and again and again....",,,"  5,000 - 10,000  ",2-Mar-16, 1.0.0  , 37M  ,Top Developer,310,4.2,Stickman Cubed
      4.0 and up    ,Pretend Play,"Superstar Girl was nominated for Hollywood Celebrity Fashion Awards! Play her stylist, create the perfect red carpet celebrity look and ride in a classy limo to get Celebrity Fashion Award for Best Style!,Free your celebrity stylist imagination, choose from the most fashionable clothes, shoes, bags and accessories, create unique hairstyle and makeup, and help Superstar Girl look her best on the red carpet!,STAR CELEBRITY FASHION AWARDS stylist & makeover games for girls:,- Start from the BEAUTY SALON and create sparkling eye makeup, decorate cheeks with cute diamonds and apply red lipstick. Glitter & glow as you go!,- Time for hair spa in the famous celebrity HAIR SALON: wash, cut, color and curl Superstar Girl's hair. Stand out on the red carpet with pink highlights!,- Visit CLOTHES shop and play celebrity fashion dress up. From posh dresses and girly skirts to rock star jeans and leather jackets, you'll find everything you need to create a crazy superstar look of your dreams!,- SHOE shopping has never been so fun! Try on high heels, boots, stilettos, t-strap sandals and more to find that perfect pair of shoes!,- When Superstar Girl is all dressed, shop for your favorite ACCESSORIES: sparkling necklace, shining earrings, fashion bracelet or cool celebrity sunglasses!,- Don't forget to pick a matching purse, clutch or handbag in celebrity fashion BAGS shop!,- Play Hollywood hair stylist and try out crazy fashion HAIR STYLES. Add sparkly hair accessories and Superstar Girl is ready for the red carpet!,- Drive to Hollywood Fashion Award ceremony in a luxurious limo with Superstar Girl, walk on the RED CARPET, catch flowers from her fans, protect her from paparazzi and get Fashion Award for Best Style!,- Play Star Celebrity Fashion Awards makeover games for girls every day, create crazy celebrity fashion styles & collect all 8 fashion TROPHIES!,Get ready to mix and match the most fashionable celebrity clothes, accessories and hairstyles! Use your sense of style and free your imagination to create glamorous Hollywood red carpet doll look!,- - -,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames, ,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames, ,Follow us on Instagram: ,https://instagram.com/tutotoons/, ,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames, ,Get our newsletter: ,http://ow.ly/HlYbn",,,"  100,000 - 500,000  ",22-Feb-16, 1.0.2  , 79M  ,,"2,195",3.6,Superstar Girl Fashion Awards
      4.0.3 and up    ,Arcade,"Time for a Fishing Break!,Get on your boat and go on a fishing trip all around the world. Catch big rare fish, upgrade your gear, and build your collection!,Try it and get hooked :),Features:,Simple to play yet offers a nice challenge,Leaderboards for each fish to compete against your friends and the world,Achievements based on dubious puns,22 fishing spots in 8 gorgeous worlds,Hundreds of different fish (including sharks, wait until you see it!),Over 200 special elemental fish (light, dark, grass, electric, fire and ice!),Hours of relaxing fishing fun,Please share the game with your friends and rate it in the store!,Please get in touch with us if you experience any issue through the “Support” feature in the options menu or at the following email: ,support@roofdog.ca,You can also send us bad fish puns and we'll probably add achievements based on them :p",,,"  5,000 - 10,000  ",25-Feb-16, 1.0.0  , 66M  ,Top Developer,"1,185",4.3,Fishing Break
      4.0 and up    ,Pretend Play,"Meet the charming Monster Sisters in a classy Fashion Party for crazy monster makeover before tonight’s rock concert!,Charlotte, Sophia, Lisa and Mia are the four Monster Sisters, the rock stars of monster world with their own music band! Help the monster girls get ready for tonight’s concert: play monster girl dress up, hair stylist and makeup artist, make vampire cupcakes and mix cocktails. Being cute and classy totally rocks in the monster world!,Features:,• Mia’s makeup has to be perfect for the concert. Surprise her with your makeup skills and don’t forget – colorful eyeshadows and long false lashes are the most important for a classy monster girl look!,• Charlotte’s long dark hair is a mess, can you help her? Wash, shampoo, rinse, dry, cut, curl and add pink highlights to create a monster rock star hairstyle!,• Lisa has so many concert outfits that she cannot decide what to wear in tonight’s concert. Play stylist and design her the most beautiful monster costume. Choose from more than 90 monster fashion items in 10 categories!,• Stylish snacks are a must-have in a classy Fashion Party, right? Play monster chef with Sophia, make delicious cupcakes and decorate them with spooky eyeballs and cute vampire flowers!,• If Monster Sisters get thirsty, mix them monster cocktails! Every girl has her favorite one, be sure to choose the right ingredient first!,• It’s show time! Rock star cats are the biggest fans on Monster Girls rock band. Party in a monster girls concert and tap the cats!,More monster fun inside! Play Monster Sisters Fashion Party every day, unlock new levels and collect 12 monster stickers. Watch Monster TV kids’ shows and earn bonus coins to unlock new dress up items!,- - -,ABOUT TutoTOONS Games for Kids,Crafted and play-tested with kids and toddlers, TutoTOONS games cherish the childhood and help children learn the basic life skills through games they really love. Dress up games can develop creativity and art skills, cleanup games build good everyday habits, cooking games show how to help parents at home, pet games teach to share and care. These are just a few examples how TutoTOONS games let children explore the world around them and develop on their screen time.,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames, ,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames, ,Follow us on Instagram: ,https://instagram.com/tutotoons/, ,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames, ,Follow us on Pinterest: ,https://www.pinterest.com/tutotoons/,Get our newsletter: ,http://ow.ly/HlYbn",,,"  100,000 - 500,000  ",26-Feb-16, 1.0.3  , 34M  ,,811,3.6,Monster Sisters Fashion Party
      2.3 and up    ,Strategy,"Like the song says, good guys finish last, and in this case, they also finish homeless and on fire. ,Welcome to Zombidle, Berzerk Studio's newest tap/idle game!,Join up with Bob our local Necromancer and his cohort of evil buddies to raise some proverbial and literal hell across the kingdom of... Good... land... Goodlandia... yeah, that's what we're going with. Use all your evilitude to ruin these poor fella's day and establish yourself as the baddest of all the badasses in your corner of the fiery pit of hell. ,And if you think that doing that isn't evil enough, how about some corporate management abuse? Con your monsters into doing your work for you so you can sit back and reap the reward of their labor.,Features,• Various evil monsters to help you on your quest of not being a nice guy.,• Gallons of skills to enable the ultimatest, deadliest sin: utter slothing.,• Hordes of peaceful people to annoy and bully around.,• Lots of towns to pillage and plunder for some phat loots.,• Purchase some subterranean real-estate without filing the paperwork; yolo.,• Continue your evil deed from your couch with our crossplatform saving system.",,,"  1,000 - 5,000  ",4-Mar-16, 1.0.48  , 39M  ,,"1,464",4.1,Zombidle
      4.0.3 and up    ,Casual,"~~> BURGER TIME! Make tons of fast foods like burgers, shakes, fries, hot dogs & more! ,~~> Eat as much as you can in the EATING CONTEST! How many burgers can you eat? ,~~> COLLECT PRIZES! Sell your food at the diner to earn coins & enter the most mouthwatering food eating contests!,Love burgers, fries and shakes?! Now you can make your own with this all new maker app! Get ready for some delicious food-making activities at the Burger Restaurant! Cook chicken nuggets, burgers, hot dogs and more! Wash it down with scrumptious shakes and a root beer float! Eat your way into one-of-a-kind EATING CONTESTS and invite customers in to try your tasty delights! ,MAKE YUMMY Fast Food,* Burger & Fries - Make your own juicy burgers and top it off with fries! ,* Milkshakes - Choose your favorite ice cream and blend it into the most delightful shakes!,* Hot Dogs - Throw hot dogs on the fire for some tasty grilled treats!,* Root Beer Float - Mix ice cream and root beer in your very own soda mug! ,* Chicken Nuggets - Dip chicken into flour and eggs for the most PERFECT nuggets around! ,* Mystery Maker - Make a surprise fast food treat! What will it be?! ,* Corn Dogs - Coat your carnival-style corn dog with crispy cornmeal batter!,* Mini-Games - Eat your way through delicious contests like Food Toss & Hot Dog Eating! ,Which is your favorite maker? What is your favorite fast food snack to make?? YUMMY! ,ABOUT Sunstorm,Sunstorm is the pioneer of the popular ""Maker"" and ""Sunnyville"" series of games. Founded in 2009, Sunstorm provides creative and fun experiences for kids and parents to enjoy together. Sunstorm is a subsidiary of TabTale, a leading, global creator of innovative games, interactive books and educational apps.,Visit us: ,http://www.tabtale.com/, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@Tabtale,Watch us: ,http://www.youtube.com/iTabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,,2-Mar-16,1.1, 76M  ,,336,4,Burgers & Shakes - Food Maker
      2.3 and up    ,Action,"Color Switch is challenge game. Colour Switch Challenge is action game that is fun for all ages.,You must cross through right color pattern from multi-colored obstacles.,The objective of Color Switch Challenge is quite simple; you must cross the ball from one end of the action to the other.,Collect stars in each obstacle. These stars can be used for upgrading new player shape. Take challenge and compete with your friends and players worldwide.",,,"  50,000 - 100,000  ",27-Feb-16,1.1, 17M  ,,902,4.3,Color Switch Challenge
      2.3.3 and up    ,Simulation,"What is better then protecting your country's borders ?,Border Police Adventure 3D gives you a chance of lifetime to become Border Ranger officer and fight crimes. You are presented with various missions, and you have to emerge as the real hero by instilling justice. ,• Chase and catch criminals with your superior driving skills. ,• Get out of your car and run after escaping criminals to catch them. ,• Patrol the border and stop illegal activities in border area.,• Stop vehicles for checking and impose fines for violations.,• Hit are smash the cars if they do not stop at your caution.,Features of Border Police Adventure Sim 3D:,• Many Up-to-date Police cars to unlock,• Upgrade your car to perform difficult missions with ease. ,• Realistic car physics.,• Realistic border area 3d environment.,• Smooth controls,• Thrilling gameplay,About Tapinator:,Tapinator (Ticker: TAPM) designs, develops, and publishes games on mobile platforms. The Company’s portfolio includes over 180 mobile gaming titles that, collectively, have achieved over 160 million downloads. Tapinator is headquartered in New York. For more info, visit Tapinator.com",,,"  10,000 - 50,000  ",2-Mar-16,1.2, 42M  ,,656,4,Border Police Adventure Sim 3D
      4.0.3 and up    ,Simulation,"Welcome to the sweetest city on the Google Play store! Build your very own candy world with countless options and combinations. Enjoy amazing 3D graphics, tons of animations and sugar fun effects! Meet the sweet citizens of Candy City - keep them happy and entertained! Everything is possible in Candy City!,CRAFT YOUR DREAMY CANDY TOWN:,It’s your chance to build the city of your dreams - your very own Candy City! Combine different ingredients to create candy buildings, chocolate houses, sour belt roads and so much more! Use the Little Builders Guide to find the sweetest combinations for each building!,MAKE YOUR CANDY CITIZENS HAPPY,Candy City residents will tell you what they need! Keep them happy by building up your city with all kinds sweet attractions! ,Everyone loves sweets! Enjoy Candy City with the whole family! ,Sweet, Sugary Features:,- Customize and build your own sweet city! ,- Use tons of yummy building materials like chocolate, cookies and lollipops! ,- Decorate your city as you like - choose from tons of sweet decorations! ,- Make your residents happy! They’ll tell you what they want in their city! ,- Build multiple city at once! Save your cities and go back to them whenever you want! ,- Candy Builders Guide - Keep track of how many buildings you've built! Discover the secret combinations and recipes for each sugary building! ,ABOUT TabTale , A Google Play Top Developer, recognized for its commitment to launching high-quality and innovative apps on Android, TabTale lovingly produces games, interactive e-books, and educational experiences. With over 750 million downloads and growing, TabTale has established itself as the creator of pioneering virtual adventures that kids and parents love. TabTale’s apps spark children’s imaginations and inspire them to think creatively, while having fun! Search “TabTale” on Google Play and discover more incredible apps. ,Visit us: ,http://www.tabtale.com/, ,Google Plus: ,https://plus.google.com/+Tabtale/posts, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@Tabtale,Watch us: ,http://www.youtube.com/iTabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,  50 - 100  ,3-Mar-16, 1.0.1  , 44M  ,Top Developer,452,4.1,Candy City - Build Your Town
      2.3 and up    ,Casual,"Ken and Amy are in a relationship and Ken is going to propose to Amy. Please help him design and prepare a proposal plan.,1. Please message Amy to invite her for dinner this weekend. Ken will propose at the dinner.  ,2. Ken looks a little fat. Please take him to gym and help him lose weight. And make sure that he looks best at his proposal. ,3. Ken needs a facial spa to make him more handsome.,4. Ken wants to hide the ring in a cake, so that Amy would get a big surprise when she eats the cake. Please make a perfect propose cake.,5. Please help Ken choose proper suit and shoes.  ,6. Please choose a most romantic place, and help Ken propose to Amy at this place. ,This is a girls' game & casual game & fasion game & kids game! ,Find more free online games, please browse the website ,http://www.6677g.com,  No need to download!",,,"  100,000 - 500,000  ",15-Feb-16, 1.0.1  , 23M  ,,"1,782",3.8,Marriage Proposal Plan
      2.3 and up    ,Casual,"This duo bested the trials of three other ancient temples. Now they face the most mysterious one yet!,Help Fireboy and Watergirl get through each level quickly in this puzzle game. Use the crystals to teleport and collect gems for bonus points. Be sure to keep Fireboy out of the water puddles, Watergirl away from the fire pits, and remember that both of them hate green slime. ,AWSD - Move Watergirl ,Arrows - Move Fireboy",,,"  100,000 - 500,000  ",13-Feb-16, 1.0.1  , 51M  ,,"1,625",3.4,Fireboy and Watergirl
      2.3 and up    ,Action,"Run through the rooftops of The City Pixelopolis and battle evil in this epic Pixelated action game. Rescue damsels in distress and unlock 20 different heroes in your quest to save the work.,- Fast paced action runner,- 20 Different heroes with different abilities,- 20 Different stages,- Complete challenges to earn rewards,- Defeat villainous thugs,- Compete in the global leaderboard to become the greatest super hero,- Great pixelated fun gameplay,- Fast paced gameplay,- Free to Play",,,"  10,000 - 50,000  ",3-Mar-16, 1.0.1  , 28M  ,,617,3.2,Pixel Superheroe Adventures
      2.2 and up    ,Action,Speedometer lets you measure the speed at which you are going. It uses the GPS of your phone,,,"  500,000 - 1,000,000  ",18-Feb-16,1, 4.1M  ,,"51,306",4.1,Speedometer
      4.0 and up    ,Arcade,"Stickman Wars: The Revenge - Join with friends in this action packed arcade game to retrieve a stolen toy from the evil stick men. Battle through endless hordes of enemies while upgrading your skills and unlocking new weapons. Connect to Facebook and have your friends join you on your quest.,FEATURES:,* Unlock and Upgrade 13+ Weapons,* Compete with Friends on the Leaderboard,* Connect to Facebook and get help from your friends,Play for FREE!",,,"  100,000 - 500,000  ",3-Mar-16, 1.0.3  , 33M  ,,"5,314",3.7,Stickman Wars: The Revenge
      2.3 and up    ,Action,"Follow color pattern to cross multi colored obstacle in this paced action game! Colour Switch Twist is a challenging action game that is fun for all ages.,The objective of Color Switch is quite simple; you need to get the ball from one end of the action to the other. However, it can’t be that easy, and it isn’t. In between the start and end points, there are many different types of obstacles that the ball needs to pass through. These obstacles are colour coded, which means that the ball can only pass through the part of the obstacle where the color of the ball matches the Color of the obstacle. If the ball tries to pass through at any other Color point it will explode, and you’ll have to start over again. You need to successfully pass the finish line in order to finish the level.,The game has two gameplay modes: one is Challenge and the other is Race. In challenge mode, there are hundreds of levels to beat. The objective is the same, get through the obstacles and cross the finish line. In the race mode, you need to do the same thing, but in the fastest time possible so that you beat the other balls. ,You can also collect stars on each level. These stars can be used to purchase new shapes for your ball, such as a star, a square or even a smiley face. Collect as many shapes as you can and show them off. You can also show off your high scores in the leaderboards and compete with your friends and family, as well as collect as many achievements as you can.,Color Switch is a fun and challenging colour puzzle game. It is one of those games where you get frustrated if you get stuck, yet you will continue to play for hours until you beat the level. Then the cycle starts all over again on the next level. Resistance is futile!",,,"  100,000 - 500,000  ",25-Feb-16,1.2, 17M  ,,"1,787",4.1,Color Switch Twist
      4.0.3 and up    ,Casino,"★★★★★WIN HUGE JACKPOTS! PLAY LAS VEGAS FREE SLOTS TODAY AND ENJOY THE BIGGEST PAYOUTS★★★★★,Downtown Deluxe Vegas Free Slots offers a rich, high quality, classic slots experience with your favorite slots games.,★★★★ Game Features ★★★★,► Travel to a classic Las Vegas casino and play free slots games!,► Enjoy single-line free slot machines with bars, triple sevens, diamonds, and cherries!,► No-internet and No-wifi required to play!,From the makers of the hit game, Viva Slots Vegas!,Like our games? Leave us a 5-star review. Your feedback is appreciated.,Play old Las Vegas free slots today!,Questions? ,E-mail us at: ,downtowndeluxesupport@playrocketgames.com",,,"  10,000 - 50,000  ",5-Mar-16, 1.0.2  , 40M  ,Top Developer,679,4.7,Downtown Deluxe Free Slots
      4.0 and up    ,Pretend Play,"Played by millions of girls worldwide, Sweet Baby Girl Beauty Salon 2 opens up after a complete makeover and now comes with the new cute clients and tons of new salon fun for girls!,Meet Sweet Baby Girl and her little friends in their all-time favorite Beauty Salon for a super fun spa & makeover time. Get ready to play hairstylist, hairdresser, fashion designer, nail artist, makeup artist and even salon cleanup because now you run your dream beauty center. Pedicure, manicure, prom hairstyle, makeup, hair coloring, dress up & even more makeover fun inside!,**GAME FEATURES**,PROM HAIRSTYLE: Sweet little Emma is going to the prom, help her look fabulous and play prom hair stylist - wash, shampoo, cut, curl and decorate her beautiful hair!,MAKEUP TIME: Create a cute girly makeup for Emma that will match her prom hairstyle! Clean the skin, color the lips red and highlight Emma’s eyes with pink eye-shadows. Surprise Emma with hand-made jewelry and super fun prom party dress up!,HAIRCUT: Laila has super frizzy hair and she needs your help! Wash, shampoo, dry, cut, comb and style her hair, then use your fabulous sense of style playing dress up and create a new look for little Laila!,MANICURE: Sweet baby girl Alice wants her nails look very pretty – get ready to cut, color and decorate her nails with little diamonds. Craft Alice a beautiful bracelet, draw a henna flower tattoo on her hand and decorate it with ribbons, butterflies, jewelry and shiny gems!,CLEANING TIME: It’s much more fun to play makeover in a shiny, nice and clean Beauty Salon, right? It can get really messy around here with so many little clients, don’t forget to tidy up! Clean up hair styling tools and mirrors, change light bulbs, mop the floor and more!,MAKEUP CLEANING: Cute Chloe came to the Beauty Salon straight from a princess party that she had with her friends. Clean her makeup, wash glitter from her hair and play relaxing face spa!,PEDICURE: Now that Chloe’s skin looks fresh, she wants a fish pedicure! Let her little girly feet relax in a warm foot bath, scrub the heels and color the nails!,HAIR DYING: Sweet baby girl Yukiko wants to color her long black hair, help her! Shampoo, wash, dry, color, cut and style her hair. Find the perfect hairstyle for Yukiko and choose the most beautiful fashion accessories!,DRESS UP: Play fashion stylist and create a new perfect Sweet Baby Girl look! Get ready to mix and match dresses, shoes, accessories and hairstyles in 8 categories, and design hundreds of stylish outfits!,VIDEOS: Watch videos for kids, get more coins and unlock new dress up items or Makeup Cleaning game!,STICKERS: Play Sweet Baby Girl Beauty Salon 2 every day and collect all beauty salon stickers!,- - -,ABOUT TutoTOONS Games for Kids,Crafted and play-tested with kids and toddlers, TutoTOONS games cherish the childhood and help children learn the basic life skills through games they really love.,Dress up games can develop creativity and art skills, cleanup games build good every day habits, cooking games show how to help parents at home, pet games teach to share and care. These are just a few examples how TutoTOONS games let children explore the world around them and develop on their screen time.,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames,Follow us on Instagram: ,https://instagram.com/tutotoons/,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames,Get our newsletter: ,http://ow.ly/HlYbn",,,"  50,000 - 100,000  ",1-Mar-16, 1.0.7  , 75M  ,,470,3.7,Sweet Baby Girl Beauty Salon 2
      4.0 and up    ,Strategy,"War needs Heroes!,Gather countless warriors to your side and recruit great heroes! Lead them in building you an empire! Rely on them, trust them and build your own Round Table!,=FEATURES & HIGHLIGHTS=,*Sophisticated production: textures and environments brought to life by top art designers.,*Get more out of your experience: form alliances and conspiracies, make life-long friends and bitter rivals with people all over the world!,*Different styles of play: recruit and train heroes, let them manage your city and command your army. Enhance not only their (and your) combat skills, but also management skills!,Get ready for the iron and blood! Start now!",,,"  500,000 - 1,000,000  ",4-Mar-16, 1.15.2  , 52M  ,Top Developer,"19,830",4.1,Age of Kings
      4.0.3 and up    ,Word,"Monkey Wrench is a fun word find with a twist – you have to use the clues to figure out what the hidden words are! The answers will be about movies, food, science, sports, fashion, history, and many other subjects – the 3 difficulty levels and helpful hints will give you just the kind of word-searching fun you’ve been looking for!",,,"  10,000 - 50,000  ",17-Feb-16, 1.2.1  , 18M  ,,873,4.8,Monkey Wrench
      3.0 and up    ,Arcade,"Splash is the new game from the creator of ZigZag and Twist.,Jump on the colored cubes to blow them up, and make as many beautiful Splashes of ink on the ground as you can!,Just tap the screen to make the ball move down and hit the cubes.,Collect gems to unlock new colors.,What is your best score ?",,,"  500,000 - 1,000,000  ",12-Feb-16,1.01, 25M  ,Top Developer,"5,639",4.3,Splash
      4.0.3 and up    ,Casual,"~~> Do you have what it takes to become a STAR cheerleader?! Cheer your way to the top!,~~> Compete against other cheerleaders in tryouts to win a spot on your high school team!,~~> Show off your cheering skills then get points for creativity and performance!,It's your chance to be the STAR cheerleader! Cheer your way to the varsity team by building amazing routines and then performing them! Earn adorable cheer outfits along the way and unlock awesome moves that will make YOU the best cheerleader in high school. Give me a G! Give me an O! Ready? GO!!!,Features:,> Choose from a selection of beautiful STAR cheerleaders!,> Dress up your STAR cheerleader in the most adorable clothing! ,> Follow routines and make your way through challenging and fun high school tryouts! ,> Make your own amazing routines - get creative with your moves!  ,> Save routines in your cheer playbook to remember each routine!,> Earn ADORABLE cheer outfits so you can look your very best!,> Collect points to unlock awesome new STAR cheerleading moves!,> Uncover mystery high school uniforms with the mystery pack!,ABOUT Sunstorm,Sunstorm is the pioneer of the popular ""Maker"" and ""Sunnyville"" series of games. Founded in 2009, Sunstorm provides creative and fun experiences for kids and parents to enjoy together. Sunstorm is a subsidiary of TabTale, a leading, global creator of innovative games, interactive books and educational apps.,Visit us: ,http://www.tabtale.com/, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@Tabtale,Watch us: ,http://www.youtube.com/iTabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment.. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,"  100,000 - 500,000  ",28-Feb-16,1.1, 65M  ,,"1,243",3.7,Star Cheerleader
      4.0 and up    ,Card,"The most addicting card game Klondike Solitaire (Patience), is now on your Android device in HD. With simple controls and game play, its the true translation of the classic Windows Solitaire card game.,Features:,♠ Beautiful High Definition Graphics,♠ Simple controls,♠ Klondike Solitaire Draw 1 Card Mode,♠ Klondike Solitaire Draw 3 Cards Mode,♠ Unlimited Undos,♠ Double-tap mode,♠ Multiple boards and themes,♠ 100% FREE GAME",,,"  10,000 - 50,000  ",3-Mar-16, 1.0.1  , 15M  ,,701,3.1,Klondike Solitaire HD
      2.3 and up    ,Arcade,"Tap to break the rope.,Break the rope to drop the ball.,Aim for the hoop -- win!,- Ancient Basket Fall Proverb,From the award-winning team that brought you Duet comes a surreal Basketball simulation, featuring:,- Lots of Characters!,- Spring & Magnet Boosts!,- Challenging Scenarios!",,,"  1,000 - 5,000  ",18-Feb-16,2, 63M  ,Top Developer,"1,659",4.2,Basket Fall
      2.1 and up    ,Arcade,"Take a control of a very stupid bull in this #1 action packed 3D animal adventure. Survive as long as possible by knocking down evil aliens that gets in your way and eating everything you can find.,Bulls are much more muscular than cows, so please play the game bravely and do your worst! Bull Simulator offers you the unique game-play of causing as much destruction as you can. You’ll need to maintain your health, hunger, thirst, and energy if you're going to survive in the wilderness. Defend yourself and the town from dangerous aliens and nasty animals such as wolves, goats and grizzlies with your protective ridges and special weapons!,Game Features:,- Exquisitely rendered 3D visuals,- 50+ challenging levels in Single Play mode,- A huge free-roaming world to explore in Endless mode,- Fluid, graceful and exhilarating physics-based game-play",,,"  100,000 - 500,000  ",1-Mar-16,1.3, 17M  ,,"6,159",4,Bull Simulator 3D
      2.2 and up    ,Action,"Download for FREE and play today!,Why Wait? Die Today! Defeat Monsters, drink potions, and die on your own time in Slashy Souls. GameStop and Bandai Namco present, a free game inspired by the world of Dark Souls III. Play the hardest game ever, Slashy Souls.  Wreak havoc on monstrous bosses of otherworldly horrors. Travel further than any other as you try desperately to cling to life. Challenge death to a battle of will and then claim your everlasting victory! ,Beasts and abominations walk the land. Proceed bravely to the right and slay every foe that dare crosses your path. Grab power-ups to turn the table on your enemies and help you survive. Slashy Souls is the digital reminder that death comes for us all. Try as you might, you will not survive. ,Feature list,•	Challenging, Endless Gameplay,•	Gorgeous Gothic Graphics,•	Multiple Weapons to Wield,•	Overwhelming Obstacles and Traps,•	Magical Power-Ups to Smite your Adversaries,•	Fierce Bosses to Eliminate,•	A Variety of Achievements,•	Leaderboards Just Waiting to be Climbed,•	Epic Time Management Skills,Lend us your energy! Follow us!,https://www.facebook.com/darksouls",,,"  10,000 - 50,000  ",29-Feb-16, 1.2.3  , 49M  ,Top Developer,"1,129",2.7,Slashy Souls
      4.2 and up    ,Casual,"Grow from an Amateur cook to the Culinary Master as you cook a wide variety of mouth watering dishes from all over the world. Build your own classy restaurant in the heart of the city and maintain a high Star Rating. Run a bustling kitchen with specialised cooking appliances and manage a skilled staff… all in this fun filled game Star Chef!,If you ever dreamed of becoming a Master Chef and running your own restaurant, now you can with Star Chef! Give your elegant touch to the restaurant décor and make it worthy of a Star-Rating! Need fresh produce for a dish? Grow them in your own backyard for a tinge of freshness! Network with other budding Chefs like you - Trade Dishes and Ingredients, Help with Cooking and Harvesting and show your support with 'Likes'!,Begin your tryst with the awesome world of food and realise your dream of becoming the Star Chef!,FEATURES:,- Cook and master appetising world cuisine and aim for the Ultimate Reward - to become a Star Chef!,- Build a world-class kitchen with top-of-the-line cooking appliances,- Hire and manage a skilled staff that can keep your kitchen in ship-shape!,- Customise and build the restaurant of your dreams with variety of wall and floor decors, stylish tables, fountains and more!,- Grow fresh produce from your very own backyard! ,- Serve delicious food to the hungry foodies that visit your Restaurant!,- Trade Cooked Dishes and Ingredients with other Star Chef players at the Food Truck and Chef's Store!,- Start a bustling Catering Business and expand your Restaurant Empire!,- Make your Restaurant the Talk of the Town by getting 'Likes' from your fellow Chefs!,Hungry for more? 'Like' us on www.facebook.com/starchefgame and 'Follow' us on www.twitter.com/starchefgame to learn more about Star Chef!,Facing issues while playing Star Chef or have suggestions/feedback? We would love to hear from you – Just email ,support@99games.in,NOTE - Star Chef is Free-to-Play, but some items like Virtual Currency can be purchased for Real-World Money. An Internet Connection is required to play.",,,"  1,000,000 - 5,000,000  ",3-Mar-16, 1.0.7  , 70M  ,,"36,898",4.2,Star Chef
      4.4 and up    ,Sports,"Choose your team, set your lineup, and challenge your friends on the court! NBA Breakaway is an exciting collectible card game that blends the strategy of roster and playbook selection with interactive, real-time, player vs. player action. Collect all of your favorite NBA players, add them to your team, and trade them in the marketplace.,Features:,- PLAYER CARDS: Collect over 650 different NBA player cards with custom artwork.,- ACTION CARDS: Build your playbooks from more than 50 action cards, and use them to gain a strategic edge over your opponents.,- MULTIPLAYER: Climb the ranks by competing against other players in a ranked match-making system, or practice your shooting and try out new strategies in a casual game.,- SEASONS & LEAGUES: Play against AI opponents in a full NBA season, or take the league challenge against every NBA team.,- DAILY CHALLENGE & ACHIEVEMENTS: Complete the daily challenges and lifetime achievements to earn extra rewards.,- MARKETPLACE: Interact with a completely player-driven Marketplace. You can buy, sell, and bid on cards to fill out your favorite team or build your playbook.",,,"  10,000 - 50,000  ",2-Mar-16, 1.1.5  , 56M  ,,429,4.1,NBA Breakaway
