operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Arcade,"Second version of Eat the Line, which reached TOP100 in more than 83 countries, and TOP10 in 7 countries, including Germany and China!,After more than 100.000 downloads and more than 1000 5 star ratings, the addictive game is back with many more features!,Now with local multiplayer, music, power ups, sound fx, backgrounds and much more!,The point of the game is to tap the screen to jump, avoiding touching the line. You can buy power ups that help you to reach further distances!,Features:,- 3 official themes you can buy with in-game money, and many more User Created Themes coming soon!,- 1vs1 local multiplayer,- Power ups that help you reach further distances (Flat, Slow, Magnet and Mouth),- Music and funny sound effects with each skin!,- A lot of fun,Themes:,- Clownfish (official),- Mosquitoes (official),- Space (official),- Nyan (User created),- Vacuum (User created),The gameplay is similar to that of the old good Flappy game.,Please send your feedback to ,fedde92@live.com.ar,!",,,"  10,000 - 50,000  ",28-Feb-16, 1.1.3  , 9.1M  ,,565,4.2,Eat The Line 2
      2.3 and up    ,Action,"Rope, swing and fly through the most dangerous forest on this planet. Find out how to avoid all the limbs in this creepy environment!",,,"  100,000 - 500,000  ",14-Feb-16, 1.0.3  , 25M  ,Top Developer,761,3.8,Stickman Forest Swing
      3.0 and up    ,Simulation,"What catty business! Suddenly, you’re a lethal Black Panther looking to slay your victims.,You were out there, minding your own business. Then those humans dared to intrude into your home!  Release your primal intuition and show your wild side! In this game, you take control of a furious Panther that pounces, attacks and grabs its prey. The city is your playground, and your fellow animals and humans become your prey. With an appetite as big as this beast’s, you can hunt and snatch up anything. Crouch, attack, grab and prey! Explore around the city looking for your next meal, frightening the un-expecting humans and animals. Your hunger must be quenched! ,Revenge Of Black Panther 3D features:,•Beautiful city environment with Vibrant 3D graphics,•Thrilling prey hunting challenges and wild safari,•Realistic animal animations,•Smooth and easy controls to make the panther run and attack.,•Fast and action packed gameplay.,•Plenty of fun sounds and visual effects,•Show them the power of that beautiful, dangerous, black cat!,About Tapinator:,Tapinator (Ticker: TAPM) designs, develops, and publishes games on mobile platforms. The Company’s portfolio includes over 180 mobile gaming titles that, collectively, have achieved over 160 million downloads. Tapinator is headquartered in New York. For more info, visit Tapinator.com",,,"  10,000 - 50,000  ",19-Feb-16,1, 48M  ,,284,3.9,Revenge Of Black Panther 2016
      2.3.3 and up    ,Arcade,"Sequel to the highly-rated Flash game Learn to Fly, played over 28 million times,The penguin has awoken and seeks revenge on the wall of ice that he crushed in the previous game. At least this time, he has the foresight to use a penguin shaped sack as his test dummy!,Your goal is simple: fly as high, and far as possible. Flying rewards you with cash to spend on icy upgrades, and you can also gain additional cash by completing achievements on each level. ,Lean 2 Fly features more obstacles, more enemies, more upgrades, more customization and more secrets, tricks, challenges and achievements than ever before to offer you a brand new gaming experience. ,Our heroic Penguin is back for revenge! Will you help him crush this epic iceberg?,Features,•	Control your slide to fly as far as possible,•	Defeat flying mammoths and more,•	Compete with your friends,•	60+ upgrades to discover to improve your flight",,,"  10,000 - 50,000  ",28-Feb-16,2.4, 59M  ,,649,4.4,Learn 2 Fly
      2.3 and up    ,Adventure,"✧✧✧ Clan of Owl is here! ✧✧✧,You enter the world as the last remaining member of the famous Guardano Owl Clan. 🐦 Your goal is to find all the members of your new family, mark your territory, defeat all the bosses, enemy clans, and finally the super bosses.  ,Come and customize your own owl!! Plenty of color combinations to choose from.,Thanks for supporting Wildfoot games!   We are trying our best to being you the most action packed animal simulators on the app stores.  Clan of Owl is the latest installment of our adventure animal simulator games.  ,The most action packed owl simulator game on the app store.  Loaded with all your favorite forest animals including: Fox, Deer, Wolf, Horse, Pony, Bear, and Eagle. Enter this forest world as a young bird, help him find his family, grow into a huge giant owl, and dominate the forest.  Your family members will be your ultimate guardians.  You must learn to use them in order to win the game.  ,**Customize your Owl Color by pressing the Edit button on the 'Me' page**,**8 Different Color and Style Options to Choose From**,Other enemies include : Fawn, Deer, Eagle, Bear, Duck, Wolf, Goat, and Fox.  Be fast and race around the huge map and hunt down your enemies.  Hunt them before they get you. This game is Part Wild Animal Survival, Part Role Playing, but totally action packed.  Also includes dynamic time of day and weather.  ,Magic spells include : Electric Shock, Fireball, Healing, and Invincibility.  ,Top App Features:,✳✳  Fast paced and action packed Owl simulator,✳✳  Find all 6 of your family members,✳✳ Locate all the magic books,✳✳ Call your clan members when you are near your enemies,✳✳ Realistic wild animal sound effects and weather effects,✳✳ Open World Style survival game,✳✳ Huge 3D Map,✳✳ Fly up and down with our special elevation feature,How to Play:,1. Mark your territory,2. Find all 6 Owl Clan members,3. Find all the 4 magic spell books,4. Defeat all 6 Bosses,5. Defeat all 4 enemy Clans,6. Defeat all 6 Super bosses,Do you like this game?  We would love it if you let us know what you think. We tried hard to respond to all comments and listen to your suggestions.  At Wildfoot, we love 3D animal simulators and our goal is to set the standard of quality for animal sims.  ,Please come check out our Facebook page: ,https://www.facebook.com/wildfootgames, for updates. Remember that friendship is magic.  Find your guardians and create your own legend! Thanks for playing our games!!",,,,4-Mar-16,1, 41M  ,,82,4.3,Clan of Owl
      2.3 and up    ,Puzzle,"Solve many puzzles and quests, find items and use all potential of your mind to open the doors and escape from the rooms.,Game Features:,- Exciting puzzles for your smartphones;,- Find solutions,- Great graphics and unique design rooms;,- Use your brain to escape from the room;,- New quests every week;,Decide all quests, escape from the rooms and win the game!,Good Luck!",,,  100 - 500  ,29-Feb-16,1.1, 47M  ,,"1,855",4.9,Quest Escape - 25 rooms
      3.0 and up    ,Strategy,"Superhero Brawl is an adventure RPG, with various gameplay modes such as the collection and development of super heroes from other worlds, the combination of different formations and the PVP system.,The turn-based game can be played both manually and automatically. Players need to combine different skills to win the battle.,Multi-dimensional heroes growth, build your own team through collection, development, formation combination, attributes combination, runes enhancement, etc.,Over 60 super heroes from American and Japan animes and movies, each hero has distinctive skills and attributes. Hire them and reveal their true power!,Plentiful adventure stages, trendy fashion clothes, cool super heroes.,Travel through the space and time, experience exotic scenes in different parallel worlds.,Various PVE gameplay modes to meet players’ need of collecting super heroes and to create a sense of pride in contests among gamers.",,,"  5,000 - 10,000  ",21-Feb-16,1, 114M  ,,196,3.8,Superhero Brawl
      4.0 and up    ,Simulation,"PUBLIC TRANSPORTATION GAMES HAVE NEVER BEEN THIS MUCH FUN,Get ready to experience the ultimate simulation feeling. Be the city bus driver in this bus simulator game. Mobile simulation games have never been this realistic. Are you a skilled enough passenger driver that can complete all adrenaline filled missions? If not, don’t worry. Just enter the free ride mode and practice your bus driving skills. Once you think you’re ready simply switch to career mode and let the  fun game challenges begin!, ,YOUR PROFESSIONAL BUS DRIVING CAREER STARTS NOW,Drive around in one of te best looking locations and enjoy stunning simulation graphics and physics. Get ready for some city bus driving, mountain hill driving, drive at night and unlock and collect all the beautiful commercial busses. The details are really incredible! Get on board and enjoy the ride!  , ,KEY FEATURES  of this Commercial Bus Simulator 16 game, ,✔ Cutting edge city bus driver graphics bus simulator game,✔ Amazing city driving locations and amazing public transportation simulator features,✔ Beautiful and detailed bus exteriors and interiors   ,✔ Ground breaking commercial bus simulation games physics,✔ Adrenaline-filled public transportation simulator excitement,✔ Commercial bus simulation day and night driving,✔ Detailed and complex city bus driver missions in this bus simulator game,✔ Realistic commercial bus simulation mountain environment,✔ More city driving and public transportation simulator fun will follow, , ,*** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***, ,We’re on Twitter, Facebook and more - find us on your favorite networks to hear about our newest games and other news updates:, ,▶ Website | www.trimcogames.com,▶ Facebook | www.facebook.com/TrimcoGame,▶ Twitter | www.twitter.com/gamestrimco,▶ YouTube | www.youtube.com/trimcogames",,,"  10,000 - 50,000  ",26-Feb-16,1.2, 65M  ,,244,3.7,Commercial Bus Simulator 16
      2.3.3 and up    ,Simulation,"Chose from a variety of stunt and race bikes to jump, slide, smash and ride your way though the massive open world. Pick up stunts and NO2 along the way and get some crazy air!,!! AVAILABLE TO DOWNLOAD FOR FREE !!,Extreme Bike Race Driving brings the most realistic bike driving physics with the most epic of environments to race super fast motorbikes.,Here are some cool new features in this game:,- Amazingly massive world environments, filled full of insane stunts to try! ,- Realistic motorbike controls,- Huge city, offroad, airport maps!,- Realistic camera angles,- Gain supercharged nitro boost by collecting NOZ bottles, collect more to unlock more bikes!,- Dynamic lights and sounds,- Incredible motorbikes to ride, each bike unique with style, looks and skills!,- Advanced motorbike driving physics engine designed especially for bikes.",,,"  50,000 - 100,000  ",17-Feb-16,1.06, 37M  ,,284,3.8,Extreme Bike Race Driving
      2.3.3 and up    ,Role Playing,"Masha', 'Elle', 'Hamir' - Only one empire will emerge as the best!,Experience the strategic RPG battle with various heroes and create your own team,Game Specs,■ Collect extraordinary heroes & heroines,New Romance of the three kingdoms through cute, revamped heroes,■Advance your heroes to unlock powerful abilities,Train all your heroes to their maximum potential through promotions and evolutions!,■Strategy with depth!,""Place your heroes strategically to maximize their abilities,Time abilities strategically to turn the tide of battle"",■Raid or get raided,Experience the fun behind raids with other players and siege their castles!,■ Explore an enormous world: 8 dungeons and 200 stages,Experience 8 special dungeons including 200 stages, PvP, Guild War, BOSS fight, Infinity Dungeons and more!,Experience the fun behind the strategies!,Terms of Service: ,http://help.netmarble.com/policy/terms_of_service.asp,Privacy Policy: ,http://help.netmarble.com/policy/privacy_policy.asp,Minimum Requirements: CPU 1.2GHz, Ram 1GB",,,"  500,000 - 1,000,000  ",25-Feb-16, 1.0.2  , 177M  ,Top Developer,"5,771",3.9,Mystic Kingdom
      4.0.3 and up    ,Casino,"Our huge selection of 16 UNIQUE free video poker games makes this the BEST video poker free app!,Hit the jackpot with a Royal Flush or use the app to as a video poker trainer to train your skills against real Video Poker mechanics! Video Poker Deluxe brings a complete video poker experience to your device. With 16 different video poker games, real card shuffling, and real paytables, you will get a Las Vegas video poker feeling –- anywhere, anytime. So get set to play with this top rated video poker now!,""Video Poker Deluxe by Happen Labs is one of the most addictive video poker apps you’ll find."" – Apppicker,Here’s why Video Poker Deluxe is the top rated and the most realistic Free Video Poker game around:,＊ FREE to Play with Free Credits every four hours! It far outnumbers any other Video Poker game!,＊ Sixteen (16) different Video Poker games! More Video Poker games than any other poker app!,＊ Casino Video Poker that feels like Las Vegas! Real Vegas card shuffler, real paytable, real video poker trainer!,＊ Top Payouts on all Video Poker games!,＊ Play Double or Nothing after you win, in order to DOUBLE UP your winnings!,＊ Royal Flush Mega-Jackpots on fifth coin bets! Win Big on this video poker game!,＊ Ran out of credits? Go to the credits store to buy more or get some for free by doing menial tasks!,MORE Video Poker games than any other!,＊ - Jacks or Better - ＊ ,＊ - Deuces Wild - ＊ ,＊ - Joker Poker - ＊ ,＊ - Bonus Poker - ＊ ,＊ - Double Bonus Poker - ＊ ,＊ - White Hot Aces - ＊ ,＊ - Tens or Better - ＊ ,＊ - Double Deuces Wild - ＊ ,＊ - Double Joker Poker - ＊ ,＊ - Triple Bonus Poker - ＊ ,＊ - Ultra Bonus Poker - ＊ ,＊ - All American - ＊ ,＊ - Super Bonus Deuces Wild - ＊ ,＊ - Double Bonus Deuces Wild - ＊ ,＊ - Double Double Bonus Poker - ＊ ,＊ - Triple Double Bonus Poker - ＊,That’s not all. We love video poker as much as you do and we keep updating new video poker games all the time! Get onto the action and play on this video poker free app now!,We love hearing from you! Be it about adding new video poker games, or improving your video poker experience, just drop us your feedback, so that we can take your favorite video poker free app to the next level.",,,"  10,000 - 50,000  ",1-Mar-16, 1.0.1  , 9.2M  ,,"1,820",4.9,Video Poker Deluxe
      2.2 and up    ,Casual,Cut the PizzaSlice is a fun and easy puzzle game,,,"  100,000 - 500,000  ",19-Feb-16,1, 3.6M  ,,"16,484",4.4,Cut the PizzaSlice
      2.3 and up    ,Casino,"Right from the classic Cabaret club of Paris! An explosive mix of Girls, Bohemia and Casino Thrills is waiting for you in this outstanding slots game designed specially for mobile devices.,Cabaret Night Slot Machines- is the only casino with outstanding atmosphere of never-ending night cabaret show. Cabaret Night Slot Machines is the place to enjoy slots on your phone or tablet!,Exciting slots action is always at your fingertips with slot machines casino! With stunning graphics, captivating features & the widest selection of games, it’s easy to see why Cabaret Night Slot Machines is the choice of true slots lovers. Join now for the most authentic slots gaming outside the Casino!,Game Features, ,★ Every slot is ,Easy to play, and control.,★ ,500 free, coins,★ 10, 15 and even 20 ,Free Spins,★ Crazy Wilds. The ,more you play, the ,more Wilds you get,.,★ Everything like in slots in Las Vegas Casino,★ ,20, different slots games,★ More ,coins available for as little, as $1.99.,★ Multiple customization options,★ High-definition ,(HD), graphics.,If you enjoy great free slots games, then you'll have tons of fun exploring all the content Cabaret Night Slot Machines has to offer!",,,"  10,000 - 50,000  ",19-Feb-16,,,,621,4.4,Cabaret Night Slot Machines
      4.0.3 and up    ,Sports,"Dodge tackles, score tries and kick conversions. ,How high can you score?,FEATURES,• Easy to play rugby fun,• Retro style blocky graphics,• Lots of characters,• Different pitches & weather effects,• Compete with friends,• Free Gifts,facebook.com/fullfatgames,twitter.com/fullfatgames,www.fullfat.com",,,"  50,000 - 100,000  ",17-Feb-16, 1.1.31  , 34M  ,Top Developer,"1,314",4,Blocky Rugby
      4.0.3 and up    ,Arcade,"Time for a Fishing Break!,Get on your boat and go on a fishing trip all around the world. Catch big rare fish, upgrade your gear, and build your collection!,Try it and get hooked :),Features:,Simple to play yet offers a nice challenge,Leaderboards for each fish to compete against your friends and the world,Achievements based on dubious puns,22 fishing spots in 8 gorgeous worlds,Hundreds of different fish (including sharks, wait until you see it!),Over 200 special elemental fish (light, dark, grass, electric, fire and ice!),Hours of relaxing fishing fun,Please share the game with your friends and rate it in the store!,Please get in touch with us if you experience any issue through the “Support” feature in the options menu or at the following email: ,support@roofdog.ca,You can also send us bad fish puns and we'll probably add achievements based on them :p",,,"  10,000 - 50,000  ",25-Feb-16, 1.0.0  , 66M  ,Top Developer,"1,454",4.3,Fishing Break
      4.1 and up    ,Casual,"In Diner Dynasty you begin in your own kitchen, making and selling breakfasts, pizzas, and ice cream sundaes. Tap to sell meals and earn money. Keep tapping to sell more. When you’ve made enough money, you can buy your very own diner! Keep playing and keep tapping to build out your Diner Dynasty with food trucks, 5 star restaurants and more!,Diner Dynasty is endless hours of delicious fun!,Diner Dynasty features:,• Easy and accessible pick up and play gameplay,• Boosts, shares and upgrades bring in more profits for your diner,• A spinning Profit Wheel to multiply your income,• New diner locations to purchase and expand your empire,• Increasing profits even while offline!,We love to hear from our players! On Twitter? Drop us a line @PikPokGames and join the conversation with #DinerDynasty,Diner Dynasty is free to play but offers in-app purchases.",,,"  1,000 - 5,000  ",7-Mar-16, 1.0.1  , 38M  ,Top Developer,"1,558",3.3,Diner Dynasty
      3.0 and up    ,Arcade,"Are you annoyed of what Trump is saying during the 2016 American elections? Want to shut him up?! How about stepping in the ring with him to fight it out. Welcome to the Epic Celeb Brawl series ... featuring the possible next president of the United States; Donald Trump.,A funny fighting game with several weapons and combos to use. Have fun and let off some steam!",,,  100 - 500  ,5-Mar-16, 1.0.3  , 24M  ,,112,4.3,Punch The Trump
      2.3.3 and up    ,Casino,"Love Vegas casino games? Love Free Texas Hold'em poker game? Enjoy the most real and easy-to-play Free Texas Hold'em poker game with Poker Clan - Texas Hold'em Free. A wide variety of tables from small to large are available according to your bets. Certified card generator makes it easier for you to WIN.,Play Free online Poker Game- Texas Hold'em Free with thousands of players from all around of the world! You can practice your poker skills, learn knowledge of rules and gain experience whether you are a newbie or a Poker-shark. Immerse yourself into a world of excitement, bets and victories to prove that you are a Real Poker Winner! ,Download Poker Clan - Texas Hold'em Free and get Free Welcome Bonus! ,It's time to have your First Winnings Now!,Key Features:,Free Daily Bonuses - Login everyday to collect free poker chips,Certified card generator makes it easier to WIN,Every poker card dealt is completely random,A large variety of poker tables from small to large are available,Just Like Vegas! Officially certified to play like a real poker table experience,Advanced Design - Top-tier graphics and high-quality sound effects,Add real online poker players as Friends, and send poker chips to each other,Login with Facebook for extra bonuses, or simply play the Texas Hold'em Poker as a Guest,❤❤ Have Fun and Good Luck! ❤❤,----- We'd love your feedback! Please feel free to contact us at: poker@ae-mobile.com----",,,"  1,000 - 5,000  ",1-Mar-16, 1.0.2  , 22M  ,,"1,222",5,Poker Clan - Texas Holdem Free
      2.3 and up    ,Casual,"Ken and Amy are in a relationship and Ken is going to propose to Amy. Please help him design and prepare a proposal plan.,1. Please message Amy to invite her for dinner this weekend. Ken will propose at the dinner.  ,2. Ken looks a little fat. Please take him to gym and help him lose weight. And make sure that he looks best at his proposal. ,3. Ken needs a facial spa to make him more handsome.,4. Ken wants to hide the ring in a cake, so that Amy would get a big surprise when she eats the cake. Please make a perfect propose cake.,5. Please help Ken choose proper suit and shoes.  ,6. Please choose a most romantic place, and help Ken propose to Amy at this place. ,This is a girls' game & casual game & fasion game & kids game! ,Find more free online games, please browse the website ,http://www.6677g.com,  No need to download!",,,"  100,000 - 500,000  ",15-Feb-16, 1.0.1  , 23M  ,,"1,918",3.8,Marriage Proposal Plan
      2.1 and up    ,Arcade,"Take a control of a very stupid bull in this #1 action packed 3D animal adventure. Survive as long as possible by knocking down evil aliens that gets in your way and eating everything you can find.,Bulls are much more muscular than cows, so please play the game bravely and do your worst! Bull Simulator offers you the unique game-play of causing as much destruction as you can. You’ll need to maintain your health, hunger, thirst, and energy if you're going to survive in the wilderness. Defend yourself and the town from dangerous aliens and nasty animals such as wolves, goats and grizzlies with your protective ridges and special weapons!,Game Features:,- Exquisitely rendered 3D visuals,- 50+ challenging levels in Single Play mode,- A huge free-roaming world to explore in Endless mode,- Fluid, graceful and exhilarating physics-based game-play",,,"  500,000 - 1,000,000  ",1-Mar-16,1.3, 17M  ,,"6,326",4,Bull Simulator 3D
      2.3 and up    ,Creativity,"Welcome to the Barbie® Fashionistas® - your place for endless fashion fun! ,Mix and Match stylish looks on your favorite Fashionistas® dolls in the ULTIMATE CLOSET and create your own custom designs in the DESIGN STUDIO!,STEP INTO THE DESIGN STUDIO,Create endless looks with the patterns, colors, and graphics you like best. Not enough fashion play for you? We’ve put together some amazing collections that you can purchase separately or buy them all! ,Best of all, once you’re finished creating, you can try on all your designs in the Dressing Room!,ULTIMATE CLOSET,The ultimate closet still offers the fabulous, fun, free play of putting together trendy looks with the swipe of your finger. Mix and match tops, bottoms, shoes, accessories, and hairstyles. Try adding glitter to her top! What about giving her a pet? You can even try on designs you created in the Design Studio! ,We can’t wait to see what you dream up!,PLEASE NOTE: BARBIE® FASHIONISTAS® IS FREE TO PLAY, BUT YOU CAN PURCHASE IN-APP ITEMS WITH REAL MONEY. YOU CAN DISABLE IN-APP PURCHASES BY ADJUSTING YOUR DEVICE’S SETTINGS.,FOR BEST PERFORMANCE, PLEASE CLOSE ALL APPS RUNNING IN THE BACKGROUND.,PLEASE RATE AND REVIEW US! WE LOVE YOUR COMMENTS!",,,"  50,000 - 100,000  ",16-Feb-16,2, 266M  ,Top Developer,"1,663",3.7,Barbie® Fashionistas®
      2.3.3 and up    ,Casual,"Preschool Kids Coloring Game for Shopkins Version the best digital coloring book for kids.,Level up your painting skills and become Kids coloring book.,Kids Paint Coloring Page for Shopkins Edition !! Coloring Apps with more 10 different coloring pages and you can choose many colors for coloring. printable ready !!,Hope to fun with this application. Best for child to play with coloring book.,This game is suitable for all ages, boys, girls, baby, preschool.,Games to entertain all ages with a passive brain to think empirically.,Coloring Book For Kids. With the good interface of design compatible with Phone and Tablet. To coloring the cartoons , Painting The Cartoons Character.,Thank You!,Disclaimer : This is an unofficial app. All Cartoon characters show or represented in app are copyright and trademark of their respective corporations.",,,"  10,000 - 50,000  ",9-Feb-16,1.1, 13M  ,,96,3.4,Kids Coloring Game for Shopkin
      4.0.3 and up    ,Casual,"~~> BURGER TIME! Make tons of fast foods like burgers, shakes, fries, hot dogs & more! ,~~> Eat as much as you can in the EATING CONTEST! How many burgers can you eat? ,~~> COLLECT PRIZES! Sell your food at the diner to earn coins & enter the most mouthwatering food eating contests!,Love burgers, fries and shakes?! Now you can make your own with this all new maker app! Get ready for some delicious food-making activities at the Burger Restaurant! Cook chicken nuggets, burgers, hot dogs and more! Wash it down with scrumptious shakes and a root beer float! Eat your way into one-of-a-kind EATING CONTESTS and invite customers in to try your tasty delights! ,MAKE YUMMY Fast Food,* Burger & Fries - Make your own juicy burgers and top it off with fries! ,* Milkshakes - Choose your favorite ice cream and blend it into the most delightful shakes!,* Hot Dogs - Throw hot dogs on the fire for some tasty grilled treats!,* Root Beer Float - Mix ice cream and root beer in your very own soda mug! ,* Chicken Nuggets - Dip chicken into flour and eggs for the most PERFECT nuggets around! ,* Mystery Maker - Make a surprise fast food treat! What will it be?! ,* Corn Dogs - Coat your carnival-style corn dog with crispy cornmeal batter!,* Mini-Games - Eat your way through delicious contests like Food Toss & Hot Dog Eating! ,Which is your favorite maker? What is your favorite fast food snack to make?? YUMMY! ,ABOUT Sunstorm,Sunstorm is the pioneer of the popular ""Maker"" and ""Sunnyville"" series of games. Founded in 2009, Sunstorm provides creative and fun experiences for kids and parents to enjoy together. Sunstorm is a subsidiary of TabTale, a leading, global creator of innovative games, interactive books and educational apps.,Visit us: ,http://www.tabtale.com/, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@Tabtale,Watch us: ,http://www.youtube.com/iTabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,"  10,000 - 50,000  ",2-Mar-16,1.1, 76M  ,,439,4,Burgers & Shakes - Food Maker
      2.3 and up    ,Casino,"Fast Heat Slots is trailblazing through the Vegas scene and is leaving a trail of smoke behind those other slots! This is the hottest slot on the market! Get ready to double down on some hot spins and hit is rich!,Game Features,► Hot MEGA wins!,► 20 Reel Slots and YOUR choice of line count!,► FREE Bonus Coin & Lucky Prize Wheel EVERY 4 hours,► Premium HD graphics, Fast HD sound,► Level Up: Free coins, MORE lines, BIGGER bet max!,► Double Down on slot machine wins and hit it big!,► High Roller, auto-spins, free spins and mini games galore,► Boost your spins with boost multiplier! ,► Get wild with Wildcards,► iPhone! Yes. Android! Yes! iPad and tablet! Hell Yes! ,► Want more great games and cool apps? Check our Other Games,► Multilingual UI: free online slots in your language!,There is a new slot in town and its waiting for you? Are you rolling in the dough? Want to be? Then this is your slot! Get ready to pull up to the casino in an Aston Martin and to receive the VIP treatment! Do you love online slots like Hit-it-Rich, Wild Wolf-Pack or Hollywood slots? Then you’ll love Fast Heat Slots! Completely FREE!,When we talk about Vegas money, we are talking about some of the hottest rollers the world has ever known. People whose bank accounts might not start out the highest, but hit it rich! Are you ready for the Vegas spotlight? The wealth of Vegas is at your fingertips! All you have to do is spin!,Here is a story, Ron Randy, the guys who lives in the penthouse upstairs, he loves Fast Heat Slots. He was able to use his winnings to buy a private jet and a personal driver! This guy has so much money he doesn’t know what to do with it!,Fast Heat Slots by far features the most vintage and classic money Vegas has to offer! Fancy cars, expensive clothing and the best jewelry – you name it! This slot is equipped with HD graphics, HD Sound and the ability to double down! Play today and see the MEGA WINS and the FREE SPINS! Download NOW!,Our fans Say,What an awesome slot, thank you!,A G-5! How can you beat that?,By far my favorite pokie!,Love the Vegas wealth slot combo!",,,  100 - 500  ,21-Feb-16,1, 28M  ,,78,4.7,Hyper Seven Fire Slots
      4.0.3 and up    ,Casual,"Join the Pop Girls - the coolest high school band - on their biggest tour ever! ,Design the stage, paint the tour bus, dress up the band in the hottest outfits & more! ,Be a superstar! Perform on stage and make awesome music with the Pop Girls! ,Have you heard the news? The Pop Girls are coming to a high school near you! Help this pop star band prepare for their big show ever!. Style them in the most chic outfits & make them look GLAM! You can even vote for your favorite Pop Girl Band in the Dress Up Competition! Watch out pop divas, the Pop Girls are here!  ,Features:,> Perform on stage with the Pop Girls - just like a real pop star! ,> Glam up the Pop Girls with blush, eye makeup, tattoos & more! ,> Dress up the Pop Girls in the most stylish outfits and accessories! ,> Vote for the best dressed high school band in the Dress Up Competition! ,> Treat the injured Pop Girls in the doctor's clinic - gotta feel good to perform!,> Decorate your band's poster and logo! Paint the tour bus too! ,> Design the stage for your big show - choose the lights, speakers & curtains!,> Tune your instruments and make sure they are ready to play!,> Give your favorite high school fans a makeover - help them look their best!,ABOUT TabTale ,A Google Play Top Developer, recognized for its commitment to launching high-quality and innovative apps on Android, TabTale lovingly produces games, interactive e-books, and educational experiences. With over 850 million downloads and growing, TabTale has established itself as the creator of pioneering virtual adventures that kids and parents love. TabTale’s apps spark children’s imaginations and inspire them to think creatively, while having fun! Search “TabTale” on Google Play and discover more incredible apps. ,Visit us: ,http://www.tabtale.com/, ,Google Plus: ,https://plus.google.com/+Tabtale/posts, ,Like us: ,http://www.facebook.com/TabTale,Follow us:@TabTale,Watch us: ,http://www.youtube.com/Tabtale,CONTACT US ,Let us know what you think! Questions? Suggestions? Technical Support? Contact us 24/7 at WeCare@TabTale.com.,IMPORTANT MESSAGE FOR PARENTS: ,* This App is free to play but certain in-game items may require payment. You may restrict in-app purchases by disabling them on your device.,* By downloading this App you agree to TabTale’s Privacy Policy and Terms of Use at ,http://tabtale.com/privacy-policy/, and at ,http://tabtale.com/terms-of-use/,.,Please consider that this App may include third parties services for limited legally permissible purposes.",,,"  500,000 - 1,000,000  ",16-Feb-16, 1.0.0  , 50M  ,Top Developer,"4,341",3.7,Pop Girls - High School Band
      2.3 and up    ,Simulation," Want a mobile game which has all vehicles in it? Look no further! ,Driving School 3D Highway Road has all of it, you name it. Cars, Trucks, Busses and an epic Police car. Whatever your mood is when you open , Driving School 3D Highway Road ,, it has a vehicle waiting for you to drive it into the sunset!  , Truck Simulator? Bus Simulator? ,The amount of Trucks, Busses and Cars in it will make you believe you are playing another type of mobile game, but you are correct, it is an epic combination between the three type of games. Why not combine it?  , Driving School 3D Highway Road , has 6 Trucks, 5 Busses which includes a special prison bus and 5 cars! Learn to drive these awesome vehicles and find out what suits you the most! , Missions? Driving School’s got ‘m ,Like a real driving school you will start with the basic, learn to drive the different cars and take it a step higher from there on. Pay attention to what the driving instructor is telling you and gain a special rank after each mission, are you an A+ student, A or maybe you don’t care about your rank., , Free Ride for the non-students! , , Driving School 3D Highway Road , understands if you don’t want to get back to school, for you we have an epic mission mode called Free Ride. In here you can drive from Paris to Berlin, Amsterdam to London or maybe you want to go south to where the sun is in Madrid! , Driving School 3D Highway Road - Game Features: ,★, Three different kind of vehicles! ,★,  Drive a bus, a truck or a car! ,★, Learn to drive in 20 epic driving school missions! ,★, Free Ride if you already know how to,Download Driving School 3D Highway Road and let us know what you think in the ratings! Have fun! ,Facebook - ,https://www.facebook.com/VascoGames,Twitter - ,https://twitter.com/VascoGames,YouTube - ,http://goo.gl/HChVVx",,,"  10,000 - 50,000  ",2-Mar-16, 1.0.1  , 46M  ,Top Developer,536,3.8,Driving School 3D Highway Road
