operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      4.0.3 and up    ,Arcade,"The Amazing Ninja Spider is a classic retro platform game similar to retro platform games that combines old school game play with modern playability. No need to explain how this will remind you of our favorite plumber but it’s definitely another 8 bit style game the older geeks will appreciate. Be a super hero and prove yourself in this new game for your mobile phone. Enjoy the features of your favorite super heroes in a single incredible game. This is no task for ordinary men because you have to run and kill many enemies from jungle worlds at supersonic speed. ,+++ Features The Amazing Ninja Spider +++,💜 Wonderful high-resolution graphics,💜 A Ninja Turtle man in spider suit found a mystery temple.,💜 Easy, intuitive controls,💜 4 worlds with 80 well designed levels (more coming soon),💜 So much mushroom world scenes (jungle, frozen, cave, subway world ....),💜 Over 20 enemies and obstacles,💜 8 boss fights,💜 Rankings for you and your friends,💜 Classic platform game style,💜 Simple and fun to play for all ages,+++ How to play? +++,- Use button to jump, move and fire,- Find weapon in hidden block,- Kill enemies by firing or jumping on their head,💙 Download free game The Amazing Ninja Spider now and enjoy!",,,"  10,000 - 50,000  ",31-Mar-16, 1.0.0  , 14M  ,,423,4.7,The Amazing Ninja Spider
      2.2 and up    ,Puzzle,"During his US trip, a tourist trapped inside The Terranea Resort.There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",1-Apr-16, 1.0.2  , 23M  ,,189,4.6,Terranea Resort Escape
      4.0.3 and up    ,Education,"Budge Studios™ presents Caillou Search & Count! This fun and engaging app combines the excitement of Hide and Seek with the education of counting, helping your little one develop their observation and numeracy skills! With Caillou as their guide, preschoolers can develop hand-eye coordination while looking for hidden objects in colourful scenes around town. ,FEATURES,• Explore 5 vibrant scenes with animations ,• Play mini-games to uncover clues: jigsaw puzzles, connect the dots, wipe to reveal,• Find over 100 hidden objects ,• Tap the objects if you made a match, or use the magnifying glass for help,• Collect postcards and stamps for each scene,• Caillou-voiced phrases and visual hints to encourage little ones,• Play over and over again with randomized sequences,• Designed for children ages 3-5 in mind,SCENES:,• Pool,• Circus,• Camping,• Aquarium,• Hiking,For more fun, be sure to try Goodnight Caillou, Caillou Check-up, and Caillou House of Puzzles!,Visit us: www.budgestudios.com ,Like us: facebook.com/budgestudios ,Follow us: @budgestudios ,Watch our app trailers: youtube.com/budgestudios ,HAVE QUESTIONS? ,We always welcome your questions, suggestions and comments. Contact us 24/7 at ,support@budgestudios.ca, ,COPPA COMPLIANT,Budge Studios takes children's privacy seriously and ensures that its apps are compliant with privacy laws, including the Child Online Privacy Protection Act (COPPA), a privacy legislation in the United States of America.   If you would like to learn more on what information we collect and how we use it, please visit our privacy policy at: ,http://budgestudios.ca/?p=privacy, . If  you have any questions, email our Privacy Officer at : ,privacy@budgestudios.ca,Before you download this game, please note that this app is free to play, but additional content may be available via in-app purchases. It also may contain advertising from Budge Studios Inc.  regarding other apps we publish and from partners, and social media links that are only accessible behind a parental gate. ,BUDGE STUDIOS is a trademark of Budge Studios Inc.",,,"  5,000 - 10,000  ",22-Mar-16,1.1, 135M  ,Top Developer,48,3.9,Caillou Search & Count
      2.3 and up    ,Casual,"Hi girls. All of us know that the nails are very important for a girl look so we all like to keep them very beautiful. Start the game and you will meet a beautiful girl who came to you nails salon for a complex manicure. Before the nails design she wants a profesional hands makeover to get her skin soft for the manicure process. Follow the instructions in game and apply a cream on her both hands and then clean it with a lot of water. Go on and use your creativity to design the most fabulous nails. Choose a color you like most and then add some gliterry accesories to amaze everyone. Have fun and don't forget to leave us a review if you like this nails game and if you want to play more girl games please check our profile mGamey, there you can find a lot of similar games for girls! Have fun!",,,"  5,000 - 10,000  ",24-Mar-16, 1.0.0  , 17M  ,,20,3.3,Maria Nails Design Salon
      2.3 and up    ,Simulation,A girl.,,,"  1,000 - 5,000  ",31-Mar-16,1, 13M  ,,21,2.9,Kill Blood
      2.3 and up    ,Educational,"Discover the world of Doctor for Kids !,A wonderful game for kids and toddlers that want to be doctors !,Does your kid love doctors games and pretend to be the best doctor ? Does he love pretend play games ? ,This is the app for you!,Doctor for Kids is an educational and entertaining game.,It is a nice, simple, fun, and colorful game for girls, kids and adults too!,Easy to learn and to control:,choose the kid that you wish to cure,choose the treatment,ears, mouth, teeth, bones, fever, skin abrasions,ENT, dentist, orthopedic, what kind of doctor do you want to be ?,give him injection to cure disease,thoroughly clean the ears, examine under a microscope,remove bacteria from the mouth, brush teeth, treat decayed teeth,check X-Ray machine to find broken bones,treat fractured bone and take antibiotic,use a thermometer to measure body temperature,take the syrup and nasal spray,treat skin abrasions and apply plasters on wounds,pop all the balloons at the end of the treatment, the child is fine now !,Available for all screen resolutions and devices, including tablet device as Kindle and Samsung !,Simple and intuitive, your little girl and boy will have lots of fun for hours with this beautiful game !,This educational game will help your toddler to improve skills in problem solving, ,logical and cognitive skills, concentration and memory.,Features:,- high quality game for toddlers , preschool kids and adults,- Easy to use and control,- fun for children of all ages, babies, preschoolers, school children and pre-teens, designed for preschool boys and girls,- Toddlers develop their fine motor skills by dragging the cleaning and surgery tools,- Play with your child or let them play alone,- use it to keep your baby or toddler occupied,- 4 cute kids to treat,- cure your favourite boy or little girl,- cure different kind of diseases as dental with medical tools,- helps kids to be not afraid of hospital procedures anymore,- helps child understand treatments of pediatric clinic,- Pretend you are the doctor or a pediatrician with real doctor practices,- Great for encouraging doctor visits, learn about being a good doctor in the hospital !,This is the FREE version (Ads supported),,If your kid likes this app, then you can buy the FULL version,https://play.google.com/store/apps/details?id=co.romesoft.kids.doctorFull,Fun and enjoyable to learn and to play, this is a must have app!,A lot of educational doctor games for toddlers and young kids!!,Your child will admire every kind of doctor activity !,If your kid loves doctor games then you will just love this dr game !,Doctor for Kids is a great game for kids and girls.,Ideal for children but also fun for adults who want to play with their kids!,What are you waiting for ? Start playing and be the best doctor clinic in the world !,This app is a funny game which also helps your toddler improving his abilities.,A lot of game for children, the best games for kids, apps for babies, games for girls, match game, puzzle for 3 year old, ,educational games, all from romeLab !",,,"  10,000 - 50,000  ",17-Mar-16, 1.0.2  , 36M  ,,222,4.1,Doctor for Kids best free game
      2.3 and up    ,Casino,"Wild Devils Slot Machines is a collection of the cutest Demons ready to play a slot machines with you at a moment’s notice. The craziest gamblers of the underworld are inviting you to join them for a grand party thrown by none other than the God’s own nemesis. ,Wild Devils Slot Machines is an HD, multi slot machines, and five-reel slots simulation that combines the fear of the underworld, with the craziness hotties, and puts the combination together on to the technology of the 21st century. Gambling has just become more interesting.,Wild Devils Slot Machines invite you to come in, play a game of slots, and win unimaginably huge jackpots. It is a chance of a lifetime because not everyone gets a chance to enter the world of the fire and come out with a million gold coins in hand. ,Features,•	5,000 FREE coins,•	Multiple themes,•	New FREE games every free,•	Many games to choose from,•	HD graphics,•	High-quality sound,Download Wild Devils Slot Machines now and start winning big jackpots.",,,"  10,000 - 50,000  ",7-Mar-16,,,,"2,927",4.4,Wild Devils Slot Machines
      3.0 and up    ,Casino,"Vulkan These slot machines from the best casino now with you. Do not miss the chance to get a daily bonus and win the jackpot.,In our casino a huge selection of both classic slots and novelties from the world of slot machines. The rules do not differ from slot machines in other casinos - 5 reels, 10 paylines to bid, as well as bonus games, doubling and nice prizes.,► Features slots:,★ A wide range of slot machines: Starburst, Ultra Hot Deluxe, Silver Fox, Piggy Riches, Monster Lab, Pharaoh's Gold, Twin Spin ..,★ Optimized interface for mobile devices,★ High-quality modern graphics and sound design,★ Fast and smooth animation, spectacular special effects,★ Daily promotions and prize draws, bonus spins, jackpots,► It is important to:,★ For the game need a constant internet connection.,★ The slots are used chips - virtual currency, stocks of which it is possible to fill the in-game store.,★ You can play slot machines Vulkan only upon reaching the age that the law recognizes your country of residence.,Look for updates every week, participate in daily actions, win the jackpot in the casino Vulkan. Let the luck is on your side!",,,"  10,000 - 50,000  ",25-Mar-16,1.1, 760k  ,,"1,372",4.7,Slots Vulkan
      4.0.3 and up    ,Puzzle,"Sudoku is one of the most popular puzzle games of all time. As a logic puzzle, Sudoku is also an excellent brain game. If you play Sudoku daily, you will soon start to see improvements in your concentration and overall brain power., ,Sudoku doesn’t require any calculation nor special math skills; all that is needed are brains and concentration.,The goal of Sudoku is to fill in a 9×9 grid with digits so that each column, row, and 3×3 section contain the numbers between 1 to 9. At the beginning of the game, the 9×9 grid will have some of the squares filled in.,Sudoku is a fun puzzle game once you get the hang of it.,Within no time Sudoku will be your favorite free game.,Brain Games!! Play Daily Sudoku!!",,,  10 - 50  ,3-Apr-16,1, 2.8M  ,,12,5,Sudoku
      2.3 and up    ,Role Playing,"Don powered armor as you take on terrorists and eldritch aliens in the not too distant future! Modify your armor to suit your needs and stand tall against your foes.,""Magikiras"" is a 1,100,000-word interactive novel by Gabriel Chia, where your choices control the story. It's entirely text-based--without graphics or sound effects--and fueled by the vast, unstoppable power of your imagination.,• A 1,100,000-word story that takes place in a near future where magic and technology exists side by side.,• Choose your team and your enemy for different sides of the same story.,• Play as a normal soldier or one with magic at their command.,• Modify your powered armor to better suit your needs and preference.",,,"  5,000 - 10,000  ",10-Mar-16, 1.0.0  , 5.7M  ,,181,4.2,Magikiras
      2.3 and up    ,Simulation,"Discover our brand new multiplayer game parking ""MultiPlayer Parking 3D""! Take your keys, open your door and sit back in your seat. Start the engine, put a boost and get started in dozens of challenges!,Strengths :,-Mutliplayer ,Challenge your friends online,-80 Levels with increasing difficulty,-4 wonderful cars to unlock plus a bonus surprise,-Game FREE without in-app purchases,Whether beginner and must learn to park, or simply used and seeking challenges, you will find all the sensations felt during maneuvers to park in our parking game! Explore levels, find locations in parking lots and park avoiding contact with other vehicles or decorative elements. Be careful not to damage your car! Slots, rear steps, turn around, everything is there to ensure you a great simulation!,Enjoy multiplayer mode for infinite pleasure, challenge friends online, the first and best game of multiplayer car in 3D on google play.,Discover several different cars all the more impressive gaits as each other as you progress through the levels! And if the solitary mode you tired, go in multiplayer mode to challenge players of the entire planet! Confront them in random levels, win matches, prove that you know our car game and show that you are the best driver ever in ""MultiPlayer Parking 3D""!",,,"  10,000 - 50,000  ",22-Mar-16,1.2, 33M  ,,313,4.2,Multiplayer Parking 3D
      2.3 and up    ,Simulation,"Border Police Dog Chase Sim 3D gives you a chance of a lifetime to protect your country and fulfilling your patriotic role! Root the bad seeds out with performing city police duty according to the law. Serve as a Border Ranger officer and fight lawlessness. Catch criminals & city gangster who are ready to weaken your police force and the decorum of your country! You have to emerge as the real hero by instilling justice. Engage in chasing and catching criminals with your superior cop car driver skills. Patrol the border and stop suspicious action with car driving and dog simulator. Use your sound judgment to decide which action is required to stop the criminal in this car parking and simulator game., ,Rivalry between police & thief catching game takes a new twist! Be a in-charge of a city border, a real police suit dog to do the security job for the city. It your duty now to watch out criminal, gangsters and robbers. The security of the border is in your hands now as the thugs escaping will be the threat of crime to the city. You have been hired as a trained frontline dog to stop and to chase the thugs and criminals. As a trained german shepherd it is your duty to be alert all the time. Border Police Dog Chase is ultimate action packed game where it is your duty to chase trailer truck on the highway with police car rush and car parking. Play this border police adventure simulator game for hours of fun and do not let criminal escape in crime city duty game., ,You are playing as the police car driving chasing criminals as city guardian. Some people might be carrying some suspicious stuff in their baggage. They might run away when sited so be fast to catch them. Don’t let the city turn into a crime place. Play as a angry k9 officer cop dog hunt down criminals. Enemy might try to sneak in with their illegal cargo, weapons or other items. Stay alert and be the best German shepherd for your squad. Drive cop car rush help your partner to attack criminals and control crime rate. Don’t let any drugs dealer truck pass away. The thrill gets even better when criminals run for their life and you as a cop dog chase them and catch them. Fulfils your duty and assist your partner to identify and catch criminals in this cop dog criminal chase simulator game., ,Border Police Dog Chase Sim 3D Features,Amazing 3D Environment,Interesting game play,Sniff and Chase Criminals,Smooth and Easy controls,Thrilling and challenging Missions,Stunning & High Quality 3D Graphics",,,"  10,000 - 50,000  ",24-Mar-16,1.1, 49M  ,,149,3.9,Border Police Dog Chase Sim 3D
      4.0 and up    ,Puzzle,"Welcome to Fairy Mix 2 —  start a new exciting journey across the unforgettable magic world by Nika Entertainment — candy puzzle adventure company, the creator of the Dreamlike Mix game!,Join the soreceress Jeannie and do your best to fight back Mortimer, an enchanted chest on which an insidious witch cast an evil spell.,★ Collect thousands of flasks with magic potions matching them three in a row!,★ Create the most powerful magical combinations using up to 5 elements in a row!,★ Solve challenging puzzles on more than one thousand levels!,★ Enjoy spectacular explosive effects and colorful flashes of magic combinations!,In Fairy Mix 2 dozens of locations await you — from beautiful woodside in pastel colours to the incredibly green jungles! Moreover, there are even lands where candies grow right on the trees, and sweet jam runs in the river instead of the water! Perhaps there you will meet a real Panda eating crispy cookies! ,And don't forget about your friends!,★ Send lives to your friends and help them pass tricky levels,★ Compete with them and try to set unsurpassable records,Do you like playing King or SGN games? Then there is no doubt you will like Fairy Mix 2!,Visit the website of Nika Entertainment - candy puzzle adventure developer, to learn more about other colourful Match-3 games: ,nikaent.com,And don’t forget to like the game on Facebook:,facebook.com/fairymix2/,Fairy Mix 2 is a  free Match-3 app. But you can always buy extra lives and moves.",,,"  1,000 - 5,000  ",3-Apr-16, 0.0.4  , 30M  ,,76,4.4,Fairy Mix 2
      2.3 and up    ,Arcade,"Tap your screen to shoot the arrows at the target without hitting any other arrows. Pass through hundreds of unique levels! Select the target of your choice.,Arrow Ambush Zombie Angry Bird is an classic Strategy game for All ages. Shoot arrows at the target without hitting other Arrows. Use the best strategy to shoot at the perfect time, and placement. Listen to thumping techno music while playing!,aa is the ""best"" app for Android Phones & Tablets.,aa is like snake on an old flip phone, it's fundamental.",,,"  1,000 - 5,000  ",9-Mar-16,1, 26M  ,,34,3.5,Arrow Ambush Zombie Rush Bird2
      4.0 and up    ,Simulation,"Buckle up your seat belts for the nerve wrecking combat with Demolition Derby Car Racing 16. Showoff some speed driving skills in this fiery circuit racing.  Dodge the death to become champion of auto world. With 2016 derby race rally; fight for survival. Ramming and crunching the rival cars is your only way to survive in this lethal racing race.  The last one standing at destruction derby will win this racing mania 2016. So be the most dangerous car driver to become champion of road rage challenge. At the circuit race track; Vehicular battle is on. Hit hard to smash & crush the opponents. Showoff your car racing skills to survive the deadly collisions and win this derby race.,Hop on your sturdy bumper car and enter the Demolition derby arena.  The real flying car combat is about to begin. Choose among 2 thrilling death game modes of speedway race. For survival, don’t let the rival cars destroy your darby. Overtake and hit hard in collision to damage the opponent big machine. With 2016 Carnage race, unleash reckless fanatics to bash & tear the wrecking enemies. Real road rage fallout favors the drift racer who cause max destruction to enemy steel car. So it’s time to show off some furious action racing with this epic rally 2016. Goal is to survive so show no mercy to anyone. Smash the school bus! Crunch the mad truck!,No one can escape this crashing chaos at carnage rally 2016. The epic Demolition Derby Car Racing; unleash your speed driving skills to win derby racing and eliminate opponents. Be the crazy driver in super cool speedway racing and car crash. Stay sturdy at darby combat arena and become the max speed racer of motor sport champion.,Features:,10 action-packed Top speed racer challenges,Real selling & buying through virtual car dealer,2 different Modes: Survival mode, Race track mode,Massive garage: nitro, damage repair, armored features,Cash to unlock epic demolition derbies",,,"  1,000 - 5,000  ",22-Mar-16,1, 36M  ,,47,3.7,Demolition Derby Car Racing 16
      4.0 and up    ,Simulation,"Travel the most dangerous roads of world hill range to become a real truck driver in stardew valley. Play Real Offroad Driver Simulator to experience reckless truck driving on rugged terrain. Drive 4x4 jeep, passenger bus and transporter truck on bumpy roads.,It takes guts of a daredevil to face dangers on slippery tracks around steep hills. Grab wheels of gigantic truck and embark on real trucker adventures in offroad driving mania 2016. Pick up tourists from the city in passenger bus and take them to mountain top. Drive oil tanker up the hill climb and deliver fuel supply to the gas station for refueling. Make money by driving transporter truck or semi trailer on hilly roads. Handling some big rig vehicles on uncontrollable truck roads is tough job for newbie driver. Steer the big truck and SUV cars on curvy roads and drive fast to transport cargo before deadline.,You’ve played school bus parking game in city streets, now as real driver show mad truck parking skills in 4x4 off-road trucks. Fire engine of gigantic vehicles and start career as a cargo transporter in powerful logging truck. Pick and drop hill climbers in a school bus at the mountain top. Skydivers are secretly visiting the town to jump off the hills in parachute. Get cash by transporting tourists to their desired locations in offroad truck. Your rides are parked in shelter, start the engine and kick off the endless journey. Enjoy free ride in the valley with expert driving in euro truck to transport logs and cargo containers.,4x4 Truck Simulator 2016 Features:,20 epic truck driver missions on most treacherous roads,Drive multiple crawler trucks, school bus, jeeps and transporter trailer,Huge open world to explore around steep mountains,Smooth car driving controls for best trucking experience,Immersive 3D graphics and detailed car dashboard view,Download Real Offroad Driver Simulator 3D game to enjoy challenging truck driving missions across most dangerous muddy terrains of Stardew Valley.",,,"  5,000 - 10,000  ",1-Apr-16, 1.0.2  , 55M  ,,89,3.8,Real Offroad Driver Simulator
      2.3 and up    ,Casual,"It is said that only people whose IQ is higher than 130 can play to level 40 of the game. So, can Daniel do that? It's all up to you!,""Damn Daniel Run"" is an intellectual game.Players control Daniel run through cliffs, the further he runs, the higher score you get!,The game is simple, but not easy, quite challenging and quickly to experience it! A new round of self challenge, waiting for you to fight!,Game rules:,Hold the screen with your finger will create a bridge, and continue longer and when reach its maximum length, the bridge will become shorter. Release your finger, the bridge will fall in between two cliffs.,Your task is to create a bridge of appropriate length to help Daniel pass the gap.,A bridge too long or too short will lead Daniel to death Ｏ(≧口≦)Ｏ",,,"  10,000 - 50,000  ",29-Mar-16,1, 9.0M  ,,78,2.6,Damn Daniel Run
      4.0 and up    ,Simulation,"Fight hard to escape from prison with your inmate where prisoners are treated like animals. Make an escape plan to rescue your inmate from this torturing imprisonment. This is not an easy task to make a safe escape from the jail as the security is high alert & police wardens are patrolling in the corridors. You will be given a bomb. Plant the bomb with help of prisoner to clear your way to escape from jail security walls.,You have been sent to jail for your girlfriend murder & sentenced for lifetime imprisonment for the crime you have not committed. During investigation all evidence went against you. You can’t prove yourself innocent until this punishment is over. Sneaking in the police station for escaping is very tough as the guard and jail warden is continuously patrolling around cell. Execute escaping plan from the prison even if you have to bribe the police security guards. Only the lockdown prisoners and your cellmate’s robbers can help you in this notorious prison breakout act. Walk in dark shadows to avoid getting caught by tower police watchmen.,Now it’s time to help your lockdown cell inmates, criminals and gangster to get out of this prison. Make a tricky jail break plan and rescue your fellow inmates. You have to find out some tools hidden in the jail that might help you in fighting with jail security. Use them to kill the police security guards by hitting hard on their head and body with these simple attacking weapons like Baseball Bat, wrench, Shovel, Hammer, Axe, Mattock, Fork, Iron Pipe and Police Sword. Bomb planting and blast will clear the way to escape from jail security walls.,Prison Escape Hard time Police game is all about making a safe escape from the police of jail while rescuing the imprisoned inmates. Get ready to escape from jail security in Prisoner Hard Time Breakout game. Show extreme stealth skills to sneak inside jail to help your lockup criminals and gang fellows in this latest prison breakout game. You passed some bad time with punishment in this jail.,Now your final mission is to help your lockup mates, prisoners and make them escape the prison. Some dangerous criminals and gangsters are locked in special security cells, get master key from warden so you can help escaping all. Do whatever it takes to set lockup prisoners free and complete breakout mission. You have to fight really hard for your freedom that you deserve. Get rid of this punishing custody. Your chance of survival depends upon your intelligence and careful planning of a prison breakout. Put on your extreme stealth mode to sneak out of the prison with the help of your criminal cell inmates and gang members in this amazing prison break game. Dodge police sniper & tower watchman while breaking in. Special police team will come to assist jail warden. Escape and eliminate police officer threats in this impossible mission. Get the cell keys and fighting tools to move next prison block. Operate like soldiers and injure police officers to break the jail to help prisoner escape during complete lockdown.,Prisoner Hard Time Breakout Game Features:,A Complete Prison Escape Story to Accomplish,Challenging prisoner escape and police chase missions,10 Thrilling and challenging prison break missions,Use Combat & Fighting Tools like Baseball Bat, wrench, Shovel, Hammer, Axe, Mattock, Fork, and Iron Pipe, Police Sword.,Amazing 3D Prison Environment,Real Thrill of Escaping the Prison,Smooth and intuitive controls,Stunning & High Quality 3D Graphics,Interesting & Hardcore addictive gameplay,So what are you waiting for? Download the “Prisoner Hard Time Breakout” Game and enjoy the experience of thrilling jail breakout escape adventure.",,,"  10,000 - 50,000  ",24-Mar-16, 1.0.1  , 45M  ,,134,3.8,Prisoner Hard Time Breakout
      2.3 and up    ,Simulation,"Pilot Airplane is a simulator of a cockpit in passenger airplane! Fly an airplane and float in sky in the aircraft simulator! Dream about becoming a pilot and fly in blue skies? Learn in real 3D simulation! Warm up engines, raise the speed, pull the helm and blast off the airport runway! Don't forget to hide landing wheels and watch the flight indicators and the fuel level! Flying a plane is not easy - not everyone can be a pilot! Prevent air crash in critical moments and extreme situations! Don't hit the ground! The pilot cockpit is not a place for rookies! Upgrade your skills of flying the iron bird! Fly through the checkpoints and set new records of the flight distances!,Share your flight results of free 3D aircraft simulator with friends in social networks! Follow your dream and become a pilot! The sky is calling! The helm is waiting!",,,"  10,000 - 50,000  ",21-Mar-16,1, 19M  ,,221,3.5,Pilot Airplane simulator
      2.2 and up    ,Simulation,"Light things up with Stun Gun!,Protect yourself with this handy Stun Gun for your phone! Being attacked by intruders? Fear not! Just whip out your phone, pull out Stun Gun app, and send them to the ground!,Use it to scare off your friends thinking they got a shock.. and laugh at them later.,- Fool your friends into thinking you have a real electroshock weapon,- Press the on/off button to simulate an electric shock,- Make your device vibrate and flash simultaneously,- Settings to change the frequency of Led Light.,- Real simulation with high quality graphics.,- Choose background from 5 HD wallpapers.",,,"  1,000 - 5,000  ",4-Apr-16,1.1, 2.3M  ,,22,4.5,Taser Stun Gun Prank
      2.2 and up    ,Trivia,"Movie Jigsaw Quiz an addictive Picture Puzzle & Trivia game where you have to slide the image pieces in the right order to complete the movie related image and than Guess the Movie?,This is an amazing, unique and fun movie game for all ages! Test your movie skills against difficult puzzles and questions!,Find your favourite movie poster, see if you can solve the puzzle and answer the questions! Huge collections of movies from disney to comics to horror movies! ,Finding nemo, brave, terminator, star wars and many movies puzzles to solve and answer,100+ Levels and more to come in the next update!,Some picture maybe hard but we provides you with FREE hints!  Just play and WIN!,1) Reveal Image: Reveal the larger image so that you can put each piece correctly,2) Reveal the Order: Reveal order of the image!.,Another great Quiz game from Woody Apps!",,,"  1,000 - 5,000  ",31-Mar-16,1.02, 8.7M  ,,10,4,Movie Jigsaw Quiz
      2.3 and up    ,Puzzle,"Sit down, relax, and daydream to our latest FREE Live Jigsaw game! Experience beautiful scenery, fantasy lands, and let your mind wander to another world.,Daydreams contains 20 beautiful scenes of animated artwork for you to choose from, with the ability to totally customize your jigsaw piece style and number of pieces - you'll never play the same puzzle twice!,Amazing endless customization options:,- Choose between 4, and a whopping 713 pieces,- Pick a cut style from 6 different choices, or have no tabs at all for an extra challenge!,- Take your pick from 9 different edge styles,- Square or curved pieces - it's your choice,Game Features:,- Choose your piece style and number of puzzle pieces,- Puzzles are brought to life by subtle animations,- 20 beautiful scenes,- Pinch to zoom and pan the puzzle area,- Stunning 3D effects,Powered by Dolby® on supported devices",,,,3-Apr-16, 1.0.2  , 21M  ,,13,4.5,Live Jigsaws - Daydreams Free
      2.3 and up    ,Puzzle,"Get ready for an epic puzzle matching adventure in the Atlantis.,Pass the levels and try to get all stars in each level.,How to Play:,★ Switch and match jewels in group of three, think twice before every move!,★ Less moves you pass a level, higher score you'll get. Can you score high enough to earn 3 stars on every level?,Highlighted Features:,★ Enjoy over 300 fantastic levels across 7 mysterious palace! ,★ Easy and fun to play, challenging to master!,★ Challenge your friends and use your skills to crush their scores!,★ Match 4 jewels can win lightning jewels.,★ Match 5 jewels in cross pattern to generate a bom jewels.,★ Match 5 jewels horizontally or vertically can win color jewels.,★ Swap two advance jewels to create special effects.,★ Beautiful backgrounds as you solve puzzles at amazing places!",,,"  10,000 - 50,000  ",23-Mar-16,2.2, 16M  ,,149,4.3,Atlantis Jewels Journey
      2.2 and up    ,Casual,"The Storyteller features iconic images from 20 well-known stories, including scenes from Cinderella, Aladdin, 101 Dalmatians and Alice in Wonderland!,""The Storyteller"" contains artistically-crafted levels, filled with Hidden Differences. Find differences as the difficulty increases. Can you spot all the differences?,CASUAL PLAY,Relax and take your time finding the differences among the beautiful images.,CHALLENGING MODES,Challenge yourself with harder difficulty modes. Feel your pulse rise as the number of differences increases and the time limit runs down! Can you beat the tricky ""black and white"" or ""mirror"" modes?,ZOOM IT,Use the built-in zoom functionality to spot the differences like a hawk!,LOTS OF LEVELS,With 100 levels, there are plenty of differences to get stuck into.,HELPING HAND,Let the Cauldron of Wisdom guide you through those difficult levels.,Powered by Dolby® on supported devices",,,"  500 - 1,000  ",13-Mar-16, 1.0.0  , 38M  ,,29,4.7,Hidden Difference Storyteller
      2.3 and up    ,Casual,"'Fake phone call' allows you to set up fake phone call! You can pretend that somebody is calling to you! It can be helpful in uncomfortable situations, when you need incoming phone call! Phone call is fully customizable. You can select caller name and number. It also can set up caller voice and photo! It uses your default ringtone, so incoming call looks really realistic!,When you are in uncomfortable situation and you want an incoming phone call - use this useful tool for free!",,,"  5,000 - 10,000  ",24-Mar-16,1, 2.0M  ,,104,4.6,Fake phone call
      4.0.3 and up    ,Casual,"Get ready for some Surprise Eggs 2 fun! Multiple eggs with a surprise! What's hidden inside the eggs? Knock an egg until it's striped and find out what the big surprise is hidden in each egg!,Surprise Eggs 2 is the best application for entertaining children and is the ultimate surprise eggs virtual simulator. ,If you have kids who like to open surprise eggs, this is the perfect app for them.,In this application you will find many gifts to collect that belong to different worlds, like Princess and other cartoon and fictional characters.,There are different type of surprise eggs:,- Kinder Surprise,- Girls,- Princess,- Cartoons,How to play: ,- Choose the egg you want to open ,- Use your fingers to scrape the paper from the egg and to break the chocolate egg ,- Tap the egg yolk (container) to get to the surprise,A lot of different toys and surprises to keep your little ones occupied for a long time.,Come join the fun and play exciting Surprise Eggs adventure!",,,"  500 - 1,000  ",1-Apr-16,1, 15M  ,,23,3.6,Surprise Eggs 2
      4.0.3 and up    ,Casino,"Slots Party - Casino Fun - The best game to spend your time with. ,If you are a casino lover, if you like playing slots, this game is just for you, and its free!,Slots Party - Casino Fun features:,✩ 99 lines slots machine,✩ Music music music: Enjoy YouTube plug in, in your game,✩ Create your own play list,✩ Search and play any song on YouTube.,✩ Google Drive syncing. Play on handset than continue playing on tablet, your game progress will be sync between all your devices.,✩ Upgrade slots icons and see them change! You will get more XP and a special surprise once you upgrade them all.,✩ Leaderboard, see if got what it takes to be the best Free Music Slots player.,✩ Send messages to other players on the leaderboard,✩ Achievements, along with your game, you will get achievements for completing levels and wining with high numbers of rows. And there is a gold price too...,✩ Send free gold to your best friends to give them extra boost ,✩ Daily and hourly bonuses to keep the fun spinning.,And many more features coming soon.,So what are you waiting for, try it out, play the game and join our community.",,,"  1,000 - 5,000  ",28-Mar-16, Music  , 41M  ,,8,3.6,Slots Party - Casino Fun
