operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Racing,"Big PIXEL open world allowed you never get bored because you have a lots of missions to do. Collect money after you finish mission and for that money you can buy a lots of guns or cars & motobikes or some business such as casino, taxi park, port and many many more!,Features:,- Open world,- Missions,- Cars ,- Bikes,- Tanks,- FUN),Minimal System Requirements,1,3 GHz or higher CPU 1 GB RAM 400 mb free space,News,bonuses & any questions on fb ,https://www.facebook.com/Extreme-Games-1531656503724867/",,,"  50,000 - 100,000  ",4-Mar-16,1.09, 59M  ,,915,3.6,Mad City Pixel's Edition
      4.1 and up    ,Casual,"Fashion Doctor is back for the hot summer season and it’s up to you to help the celebrities look their best on the red carpet. ,Choose your favorite celebrity and start with a lovely and relaxing trip to the high-end spa. Give her a facial using only the best oils, moisturizers and exfoliating scrubs. Make her skin gleam and bring out her inner beauty. Try a special cucumber mask to even skin tone and whisk away impurities! ,Then, hit the coolest salon in Hollywood! Fix up her makeup using a vibrant palette of the season’s hottest colors. Apply lipstick, blush and eyeshadow. Mix and match for a look that’s sure to be on the cover of every fashion magazine. ,Take your celebrity to the atelier of an haute couture designer and find the best outfit. Dress up in ravishing gowns, cocktail dresses or miniskirts. You can be the one to bring back the bodycon dress! Add accessories like wraps, jewelry and scene purses. Don’t forget a pair of sky high stilettos either,Product Features:,- Lots of different clothes, earrings and necklaces to try on,- Colorful makeup choices to complement every look,- Red carpet styling and cool backgrounds,With your help, your star will be the beauty of the summer!,How to Play:,- Tap to choose makeup, dresses and accessories,- Swipe to apply cosmetics and spa treatments,- Play again and again to show off your unique style,******************************************,STAY TUNED with our social media!,Come join our Facebook: ,https://www.facebook.com/pages/Beauty-Inc/1490275731254673,Get us on Twitter: ,https://twitter.com/Beauty__Inc,Come see our website! ,http://www.beautyapps.net/,Are you an Instagrammer? Check our our posts here: ,https://instagram.com/beauty.incorporated/",,,"  10,000 - 50,000  ",23-Feb-16,1, 47M  ,,433,4,Fashion Doctor 2:Celeb Salon
      2.3 and up    ,Simulation,"Synopsis,Once an ordinary man, Peter is left to survive in midst of a zombie apocalypse. As he fights against them, his strength and skill grows.,Your job is simple - survive.,Features,Kill zombies and collect Gold to upgrade teammates and various installations - to kill more zombies!,Simply tap to fire your gun.,Your tapping speed determines the firing speed.,Hire teammates to increase chance of survival in this world of despair.,Experience this simple, yet strategic game!,Info,You can use auto-fire when you reach a certain level.,There are various skills that can save you from critical situation.,Every teammate has different weapons, with unique attributes.,Kill zombies for Gold. Use the Gold to upgrade teammates and maintain the camp.,Offensive or deffensive? It all depends on your choice.,As days pass zombies become stronger, and they will become even more powerful during night time. ,Collect various inventory items for additional strength.,It's a good idea to check the type of item each Boss yields.,Mine is a very powerful weapon with devastating damage.,When barricade is breached, zombies can attack your teammates.,Nuke will restart the game, but you'll keep inventory items.,When you have an inventory item, obtain another identical item to upgrade it.,If the game is too hard, try again from the start with your inventory items by using Nuke.,There's a massive Last Boss waiting for you.,This game saves player data in device. Deleting the app will terminate all save data.",,,"  10,000 - 50,000  ",18-Mar-16,1.4, 12M  ,,736,4.2,100 DAYS - Zombie Survival
      2.3 and up    ,Racing,"Are you the best drag racer?  Prove it on the track in 1320 Racing, with online leader-boards.  Does your car make the most HP?  Prove it on the dyno in 1320 Racing.  1320 Racing offers drag racing at its best along with a tuning shop and in game Dyno.  A wide range of cars from American muscle  to Japanese Tuners.  Featuring Google Game Services Leader-boards and Achievements.",,,"  1,000 - 5,000  ",8-Mar-16,1.19, 21M  ,,25,4.1,1320 Racing
      2.3 and up    ,Casual,"Meet Leo the talking stray cat. Leo is a fun little virtual pet that responds to your touch and repeats everything you say with his own hilarious voice. You can pet him, poke him pull his ears, play with his collar and much more. Leo loves to play and has got some cool games he cannot wait to play with you!,Features:,- High quality 3D graphics,- Talk to Leo: Speak and he repeats what you say in his own funny voice.,- Play with Leo: Basketball, Soccer, and an exciting cooking game.,- Customize / dress up: fur color change, sun glasses, new clothes, new outfits, caps and more.,- Take care of him: wash him, bring him to sleep etc.,- Over 20 engaging mini to be played: Joe bounce, match-3 games, puzzles etc. ,- Earn coins: Get special achievements for playing with Leo and the different games.,- Much more coming soon,This fun game is a free application. Download it and please rate it with 5 stars if you like it.",,,"  10,000 - 50,000  ",18-Mar-16,1, 77M  ,,81,3.5,Talking Cat Leo
      4.2 and up    ,Arcade,"SWING, RUN and RACE against other players across the world! Win high-speed races for great rewards. Collect all characters, race in awesome locations and be the best Rope Racer of all time!,• ADDICTIVE rope-swinging gameplay,• FAST racing with EASY controls,• AWESOME GRAPHICS in locations such as PARIS and LAS VEGAS,• COLLECT 30 cool characters,• COMPETE asynchronously against nine REAL PEOPLE in each race,• EARN coins, experience and cash from the races,• CHALLENGE FRIENDS to exciting tournaments,Rope Racers is one of the best, fast paced multiplayer action games around - and it is sure to get you hooked!,Download Roper Racers today and challenge the world!,Note: To make the multiplayer experience as smooth as possible without annoying network glitches, the opponents are replays of real players who have recently raced on the same level.",,,"  10,000 - 50,000  ",7-Mar-16, 1.2.2  , 38M  ,Top Developer,849,4.1,Rope Racers
      2.3 and up    ,Puzzle,"Can you find all the Easter eggs?,""Egg Hunt"" is a jigsaw-like game brimming with stunning HD artworks. Solve 20 beautiful, hand crafted puzzles as difficulty increases. Can you become the hidden piece master?,Main features:,- Unique puzzle game mechanic,- 20 hand-crafted backgrounds,- Beat your best times,- Daily rewards,- Replay for high scores,- Become the hidden piece master!,Powered by Dolby® on supported devices",,,"  1,000 - 5,000  ",13-Mar-16, 1.0.2  , 22M  ,,32,4.2,Hidden Pieces Egg Hunt
      4.1 and up    ,Educational,"There is something truly romantic about spending time in the kitchen together for a date night.  Are you ready to get cooking with your boyfriend?  It’s dinner date time!,It’s easy to get bored with doing the same old, same old for a romantic date night.  Going to the movies or a restaurant starts to lose its magic after a few dates.  Try something new by cooking together.  You and your boyfriend will get to show off your cooking skills on a fun dinner date.  Start by getting ready for your date with a great makeover.  You can have some spa treatments, put on some makeup, and find the perfect outfit.  Then, it’s time to get cooking!,How to Play:,• Be an awesome girlfriend and invite your boyfriend over to help cook dinner,• Get prepared for the date,• Time for a date night makeover,• Give yourself some fun spa facial treatments,• Put on some makeup to accent your favorite features,• Dress up in the perfect cooking date night clothing,• Prepare dinner with your date,• Enjoy!,Getting into the kitchen with your partner can be romantic fun.  You will want to look your best, so have a nice relaxing afternoon getting ready for your date.  Download today to start having some cooking date fun.   ,******************************************,STAY TUNED with our social media!,Come join our Facebook: ,https://www.facebook.com/pages/Beauty-Inc/1490275731254673,Get us on Twitter: ,https://twitter.com/Beauty__Inc,Come see our website! ,http://www.beautyapps.net/,Are you an Instagrammer? Check our our posts here: ,https://instagram.com/beauty.incorporated/",,,"  10,000 - 50,000  ",1-Mar-16,1, 55M  ,,312,3.8,Sweet Date -  Romantic Dinner
      2.3.3 and up    ,Casino,"Escape to Vegas. Feel the rush. Anytime, anywhere.,DoubleX Casino - FREE Slots gives you more chances to WIN BIG!,New players get 600K FREE COINS, and DAILY BONUS SPINS give you up to 1 MILLION COINS for FREE!,★★ Features ★★,• Huge VARIETY of slot games!,• Incredible PAYOUTS! ,• HOURLY bonus coins!,• Enormous JACKPOTS,• FREE to play every day!,★ More ★,• NEW machines every week!,• Weekly DEALS and GIFTS!,• STUNNING graphics!,• Tournaments with FRIENDS!,• More FREE coins from our vibrant community!,Get 300K bonus coins for connecting to Facebook and an additional 100K for every Facebook friend you invite!,Find more information at our fan page:,https://www.facebook.com/doublexcasino,Why wait? Win NOW!",,,  100 - 500  ,18-Mar-16, 1.0.1  , 36M  ,,39,4.2,DoubleX Casino - FREE Slots
      2.3 and up    ,Casual,"Welcome to Toy Joy- The fun land filled with Toys! ,Match three or more toys of the same color to clear the level and collect the toys from the board.,Switch and match your way in this joyful and addictive puzzle adventure whewre the action never ends. ,Make all kinds of special matches to make fantastic combos and to collect as many toys as you can.,All kinds of cutest toys; cars, rockets, dolls, stuffed animals and many more... WE have them all right here at TOY JOY!,Ready for a toy themed challenge? It is not that easy to save all the toys while your moves are limited! ,Your talent in solving puzzles will be your best tool while playing this super addictive game matching game - TOY JOY. ,No more crushing candies, breaking diamonds, crunching cookies or farming.,Play with the sweetest toys that will drag you to toy's enjoyable world.,Earn coins to buy boosters and powerups by beating the genius mode levels!,Come on, let's take on this joyful saga alone or play with friends to see who can get the highest score!,IT'S PLAYTIME ALL TIME AT TOY JOY!,Toy Joy Game Features :,-Spectacular rewards and extra bonuses unlocked after levels passed ,-Facebook Leaderboards to compete with your friends and competitors!,-Fresh and beautiful style, bright and vibrant graphics & effects!,-Seamless synchronization with the Facebook account login!,-Powerful boosts to help with challenging levels!,-Cute Toys - You’ll be addicted to them from the first hit!,-500 mind boggling levels - each one is unique and full of fun and amazing challenges!,How to Play:-,Match 3 or more toys to complete target.,If you face any problem while trying to install TOY JOY or while playing it, please report to us.,We will try to resolve it at the earliest.",,,"  10,000 - 50,000  ",18-Mar-16,,,,444,4.6,Toy Joy
      4.0.3 and up    ,Adventure,"Hit the road with young sorceress, who has found the most unusual town - The Ghost Town, driven by her family's secrects.,Ghost's life in this wondrous town ran its course until mysterious and mighty Dramatist appeared among them. This man makes helpless ghosts play unfamiliar roles in his sinister spectacle. He brought under his will allmost all the townspeople, and now they need your help!,Adventure genre will not leave unmoved those, who likes riddles and interesting puzzles;,Remarkably disclosured personality of every character you meet;,Exciting story filled with bright moments, unexpected twist and kind humor, of course;,Amusive and simple game mechanics easy to learn.,Start your adventure right away and free law-abiding citizens from Dramatist's oppression.",,,"  10,000 - 50,000  ",18-Mar-16,2.8, 58M  ,,"2,708",4.5,Ghost Town Adventures
      2.3 and up    ,Simulation,"Rivalry between prisoners and police game takes a new twist! Be a in-charge of a prison, a real police suit dog to do the security job for the jail. It your duty now to watch out prison escape by jail break criminals, gangsters and robbers. The security of the jail is in your hands now as the prisoner escaping from jail will be the threat of crime to the city. You have been hired as a trained frontline dog to stop and to chase the thugs involved in the prison escape. Play this angry dog vs prisoner escape game and do not let any prisoner escape the prison. As a trained german shepherd it is your duty to be alert all the time. This prison escape police dog chase is ultimate action packed game where it is your duty to chase prisoners breaking the laws. Play this police dog simulator game for hours of fun and do not let prison break the jail., ,You are playing as the police dog chasing criminals in the jail as guardian. Some prisoner might be carrying some suspicious stuff. They might run away when sited so be fast to catch them. Don’t let the jail turn into a crime place. Play as a angry dog to hunt down criminals and prisoners as you are a trained German shepherd. You have to use your sniffing abilities to track down prisoners who have suspicious items and secure the prisoner. Trained as a professional police dog to sniff around, catch criminals and prisoners. Stay alert and be the best German shepherd for your prison police official squad. Take criminal to prisoner and do not let prison escape. Accompany bomb disposal squad to find and diffuse the bomb. Your mission is to chase the prisoners, sniff out bombs, prevent jail crime and help police officers keep the jail in order by using powerful sense of smell. Track criminal, suspects and missing persons in different challenging missions in this prison escape police dog chase 3D game., ,Prison Escape Police Dog Chase Game Features:,•	Police Dog Chasing Prisoners,•	Sniff, Identify and Chase Criminals,•	Amazing Prison Environment,•	Interesting Game Play,•	Smooth and intuitive controls,•	Stunning & High Quality 3D Graphics,•	Thrilling and challenging Missions",,,"  50,000 - 100,000  ",9-Mar-16,1.6, 42M  ,,624,3.6,Prison Escape Police Dog Chase
      2.3 and up    ,Casual,"Assemble the parts are scattered,Try assembling a large and powerful robot dinosaur ""Therizinosaurus"".,After assembling You can use a variety of techniques.",,,"  10,000 - 50,000  ",28-Feb-16, 1.0.0  , 23M  ,,207,3.9,Therizinosaurus - Dino Robot
      2.3 and up    ,Adventure,"Damn Daniel, back at it again with the white vans.,~,Follow us on Twitter at @nightmare.,~,DISCLAIMER: Reference to any celebrity, artist, musician, person, product, name, trademark, service mark, or company name is for descriptive purposes only and does not constitute or imply sponsorship, endorsement, or recommendation unless explicitly stated herein.,For humor purposes only. Not to be taken seriously.",,,"  5,000 - 10,000  ",5-Mar-16,1, 9.0M  ,,84,3.1,Damn Daniel
      2.2 and up    ,Adventure,Try to escape from the prison taking the right decision at right moment.,,,"  50,000 - 100,000  ",23-Feb-16,1, 6.7M  ,,648,3.9,Stickman Escape Game
      2.3 and up    ,Puzzle,"Welcome to ‘Ultimate Gold Rush’, one of the best match 3 puzzle games in 2016 for giving you a blast! Travel through Klondike and experience the greatest and amazing jewels quest story. Play with gems and jewels to the max in Klondike, the city of diamonds. This classic match game is about connecting tiles and swap gold gems to the correct destination. Get your nugget during this ultimate gold rush through the treasure map. Enjoy!,Get ready for one of the most amazing adventure story ever told. Or made. Or written. Get into Klondike and start your match 3 miner quest into the dash. Blast diamonds until forever and reach the nugget treasure!,Ultimate Gold Rush:,- Classic Match Game with Connecting Tile Mechanics,- Lots of Match 3 Puzzle Game Challenges,- Explore Miner Gold Quests,- Play with Friends from Facebook,- Amazing Gold Dash in 2016,Did you achieve your gold nugget already, or do you need to write this story and go on a journey through Klondike with your Facebook friends. Send free gifts and blast harder! The story continues with you, the famous miner of gold in this diamonds city in 2016. Enjoy the classic match game with connecting tile mechanics and dash your friends to the max!,Start your story of gold nuggets now and become the hero of diamonds, gems and jewels. Can you make the most amazing blast of 2016 from your friends? Achieve the most gold and be the match 3 king of ‘Ultimate Gold Rush’.,Help us by rating us with a lot of stars. You can also follow us on Facebook:,http://www.facebook.com/PuzzleGamesVG",,,"  50,000 - 100,000  ",22-Feb-16,1, 36M  ,,950,4.4,Ultimate Gold Rush: Match 3
      2.3 and up    ,Puzzle,"Match and stitch irresistible fancy dresses, suits and bags, and make colorful new outfits for the friendly clients of Fancy Tale: Catherine the Cat, Pip the Penguin and many more! ,Get into the world of fame and haute couture and make them shine on the red carpet. Collect, match and create new designs in the most addictive fashion puzzle game. It’s free to play!,Travel through different fashion shops from downtown boutiques to the Wild West countryside. Mix and sew from the newest creations or give a retro style a revival. Share your results with your friends and brag about your style! ,Do you fancy being the latest top fashionista? Enter a world of fame and compete in this shiny, addictive puzzle game with hundreds of levels. ,The wonderful fashion world of fancy tale is waiting for you… Your fashion boutique puzzle game!,From the creators of your favorite puzzle cooking game: Tasty Tale! , What’s to like?,- Easy to learn, hard to master,- Fancy shops from all over the world,- Friendly animals as your loyal customers ,- Addictive gameplay in the fanciest match 3 game,- Over 100 levels with fun and challenging obstacles ,- Seamless synchronization with Facebook,- Leaderboard to compete against friends ,Follow us on Facebook page to get the latest updates: ,https://www.facebook.com/fancytale,Already a fan of Fancy Tale? Like us on Facebook for the latest news: ,https://www.facebook.com/fancytale,So what are you waiting for? Plenty of fashionable creations are ready for you in the most addictive game on Facebook. Play now!, ,Please note that, while Fancy Tale is completely free to play, some in-game items such as extra moves or lives will require payment.",,,"  10,000 - 50,000  ",10-Mar-16,9.1, 55M  ,,"1,393",4.7,Fancy Tale:Fashion Puzzle Game
      4.1 and up    ,Action & Adventure,"Rabbids Appisodes: The kids’ hit animated TV show is NOW INTERACTIVE!,For the first time, kids will be able to unleash the Rabbids’ silliness from their favorite hit TV Show: Rabbids Invasion,- DISCOVER 7 interactive appisodes based on the hit animated TV show Rabbids Invasion. ,- WATCH, PLAY AND INTERACT with Rabbids in various mini-games. Tap to throw eggs, tilt your device to prevent Rabbids from falling down, swipe to hit them and scream the iconic BWAAAH!,-FIND hidden objects in each appisode to increase your scoring. Even amid the Rabbids mayhem, stay focused during the entire appisode!,- COLLECT stickers and unlock puzzle pieces to complete new hilarious wallpapers for your tablet ,or smartphone. You can even customize them with your stickers!,Stay tuned for all the latest Rabbids news on:,FACEBOOK ,https://www.facebook.com/Rabbids, ,TWITTER ,https://twitter.com/RabbidsOfficial,YOUTUBE ,https://www.youtube.com/Rabbids,The game is available in: English, French, German, Italian, Spanish, Russian and Simplified Chinese.",,,"  5,000 - 10,000  ",9-Mar-16, 1.0.0  , 715M  ,Top Developer,325,3.9,Rabbids Appisodes
      2.3 and up    ,Casual,"Mermaid Makeup Salon is a special makeup game with theme of Mermaid. ,You are able to spa her, make up with all kinds of tools, dress her up with a variety of fashionable clothes and accessories! Find magic mermaid and makeup for them!,Kindly notice that Mermaid Makeup Salon is FREE to play!",,,"  100,000 - 500,000  ",18-Mar-16, 1.1.078  , 18M  ,,771,4,Mermaid Makeup Salon
      4.0 and up    ,Racing,"About ATV Extreme Offroad Quad:,If you would like to drive ATV, give a try this extreme off-road simulator. Get into your quad and experience the real ATV driver emotions - xtreme speed, drift and power. In this game you're a quad driver. The goal is racing against the time to pass all the checkpoints. Drive as fast as you can and collect the money to upgrade your ATV. Driving 4x4 off-road is not easy but you can do it because you're natural born racer!,Features of ATV Extreme Offroad Quad:,- real looking 3D environment,- real ATV drive physics,- extreme 4x4 off road tracks,- 2 camera views,- easy drive controls (steering wheel, tilt, arrows),- great gameplay,Get ATV Extreme Offroad Quad now. It's totally FREE so hop on and drive!",,,"  50,000 - 100,000  ",26-Feb-16,1, 41M  ,,343,3.7,ATV Extreme Offroad Quad
      4.0 and up    ,Simulation,"BUS DRIVER START YOUR SCHOOL BUS! ,All the kids are waiting for the school bus driver to arrive and pick them up. Please remember to always drive safe because your job comes with responsibilities. Drop the children at school before the final horn rings. Play now this unique school bus simulator  a new and adrenaline filled bus driving simulator game. Become the best school bus driver and  pick the kids up and brings them to class. ,This brand new school bus simulator game is a must play adventure driving simulator  you like to play bus simulator games. Do your job as the city bus driver,  bring all those kids to their destinations. Bring them to their school, field trips and a lot more destination you will find in the career mode. , ,School Bus 16 is a bus driver simulator that will give you a lot fun  playing it. This driving simulator game is easy to play but very hard to master. So do you think you will be the best driver of the city?  Choose if you are you going for the career mode and play the complete story line and become the most popular driver of your city. Or will you play for fun and go for the fun mode which you can unlock after a few career mode missions! ,KEY FEATURES of this driving simulator game ,✔ Play different modes Career and free ride ,✔ experience cutting edge bus simulator game graphics ,✔ ground breaking city bus driver game physics ,✔ adrenaline-filled school bus simulator driving 3d excitement,✔ detailed and complex city bus passenger missions,✔ real world realistic city bus driver environment ,✔ realistic city driving simulator experience ,✔ more city driving simulator action and other adventure driving simulator games will follow shortly,We hope you will like this school bus driving simulator game and don’t forget to rate this must play city bus driver game on google play. , ,*** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***,We’re on Twitter, Facebook and more - find us on your favorite networks to hear about our newest games and other news updates:,▶ Website | www.trimcogames.com,▶ Facebook | www.facebook.com/TrimcoGame,▶ Twitter | www.twitter.com/gamestrimco,▶ YouTube | www.youtube.com/trimcogames",,,"  10,000 - 50,000  ",18-Mar-16,1.6, 66M  ,,195,3.7,School Bus 16
      4.0 and up    ,Adventure,"Try the game for free and, if you like it, you’ll OWN it for life with a ONE TIME unlock!,NO virtual items, NO subscriptions, NO coins & gems!,*********************************************************************************** ,It’s ain’t another cold case! It’s all happening right here, right now! A horrifying story of a sudden death and a ruthless crime! An innocent victim buried alive… But it’s still not too late! Bend every effort, leave no stone unturned and rescue a poor young lady from the arms of death!,• GET TO THE BOTTOM OF A HELLISH CRIME!,Become a detective's assistant and help him solve this sophisticated crime! Find objects, solve puzzles, watch the characters around you and pay attention to their every move!,• CHALLENGE YOURSELF WITH A WONDERFUL ADVENTURE!,Enjoy a variety of in-depth hidden object scenes and crack challenging puzzles across 35 thrilling locations! Dark Tales: The Premature Burial is a treat for the brain and a feast for both eyes and ears!,• GET A MARVELOUS BONUS!,This time Collector’s Edition features a helpful strategy guide along with a set of stunning wallpapers and sketches, a wonderful soundtrack and, of course, a Bonus Chapter with more locations to explore and objects to find! ,So, what are you waiting for?,The READ_PHONE_STATE permission is used to generate unique hash of a device. No private data is being stored anywhere.",,,"  10,000 - 50,000  ",14-Mar-16,1.1, 567M  ,Top Developer,"1,248",4,Dark Tales: Buried Alive Free
      2.3 and up    ,Casual,"Join Amazing Princess to do awesome flips and tricks on trampoline! If you are a big fan of amazing princess gymnastics games,  this is a must-have! , Do you have what it takes to become the gymnastics trampoline champion, showing off your back and front flips on trampoline? It is time to challenge yourself ! ,Bounce in the trampoline and don’t forget to not jump up into the balls to get the best high score among your friends. Beat their highscores by being the best at flipping in the air. You will never be bored again while you play this super fun gymnastics trampoline game.,Download and compete with all the Amazing Princess gymnastics lovers !",,,"  5,000 - 10,000  ",16-Mar-16,1.03, 19M  ,,56,3.3,Amazing Gymnastics Trampoline
      2.2 and up    ,Action,"Speed Up, Jump Up many buildings and obstacles as fast as you can!,PEPI Bike 3D is a free game with a lot of challenge, players and levels to Unlock!,It's easy and fun to Play! You need to perform the tricks and avoid crashing against buildings and obstacles!,Download the game for free and have Fun!",,,"  10,000 - 50,000  ",11-Mar-16,,,,365,4.1,PEPI Bike 3D
      2.3 and up    ,Simulation,"Shout out to all heavy construction workers!! Are you the heavy construction worker that can handle all heavy construction vehicles? Can you stand long and hard 70+ hours working weeks? The construction firm is looking for some raw talent that can help out getting the extra work done. Drive real construction cranes, heavy construction trucks and much more.. ,Enjoy driving around in big heavy construction vehicles and many beautiful maps. This construction crane simulator with big heavy trucks will keep you entertained for many hours. With each level you finish there will be some new extra fun features that will will rock your world. So hard worker…. Climb your crane, start your cargo truck and load your special cargo making sure you deliver the goods in time.   ,Heavy Cargo Ship Construction Crane,✔ experience cutting edge cargo ship crane graphics ,✔ ground breaking heavy city truck simulator physics,✔ adrenaline-filled heavy construction simulator excitement,✔ detailed and complex heavy vehicles to unlock and collect ,✔ real world big heavy construction vehicle sounds,✔ stunning city maps and construction scene dynamic maps ,✔ real world big heavy vehicle sounds,✔ more simulator games will follow shortly , ,*** ANY IN GAME PURCHASE WILL REMOVE ADS FOREVER ***,We’re on Twitter, Facebook and more - find us on your favorite networks to hear about our newest games and other news updates:,▶ Website | www.trimcogames.com,▶ Facebook | www.facebook.com/TrimcoGame,▶ Twitter | www.twitter.com/gamestrimco,▶ YouTube | www.youtube.com/trimcogames",,,"  50,000 - 100,000  ",18-Mar-16,1.6, 50M  ,,616,3.8,Cargo Ship Construction Crane
      2.3 and up    ,Card,"Vegas Solitaire : Royal (also known as Klondike or Classic Solitaire) is the Best Solitaire card game on Android, get it for Free Now!,This solitaire app has Klondike Solitaire 1 card and Klondike Solitaire 3 card draw. To make the game much cooler, you can bet coins before each game and win a lot by every card you manage to collect!,If you love solitaire, spider solitaire, freecell, or any other patience card games, don't miss out on the best solitaire for your phone and tablet!,Solitaire Classic Highlights:,♠ Klondike Solitaire Draw 1 card,♠ Klondike Solitaire Draw 3 cards,♠ Custom themes and card backgrounds,♠ Bet to win tons of coins,♠ Lucky Bet,♠ Daily Challenge,♠ Fun and surprising Achievements,♠ Phone and Tablet support,Simple and addicting, Vegas Solitaire : Royal is sure to bring back old memories of the days when Windows Solitaire reigned supreme. ,We’ve taken the quintessential solitaire experience and revamped it for the new century.,What are you waiting for? This simple gem is the ultimate solitaire challenge - play Vegas Solitaire : Royal now on Android for FREE!",,,"  10,000 - 50,000  ",12-Mar-16,1.5, 10M  ,,117,4.2,Vegas Solitaire : Royal
      2.3.3 and up    ,Creativity,"Colorfit Coloring book is one of Google PLYA latest and most outstanding coloring book ，coloring games, do not set the level, suitable for the young and old, with a wealth of fine flowers, animals, textures, Mandala patterns,You can settle down in times of anxiety to slowly fill colors, put aside thoughts.,Cultivate your sense of color,Share your masterpiece with family and friends,What’s the most important is to have fun.,Of course, there is nothing better than free and boutique coloring game.,Free coloring game cure effect,The elderly, to enhance the vitality of the brain, can prevent Alzheimer's disease;,Adults, can be treated with anxiety and irritability, ease the pressure of work;,Children, to develop a child's sense of color, the development of intelligence, also to prevent addiction to violent games.,play the coloring game coloring whenever and wherever possible,Colorfit Adult Coloring book is completely free, and does not require any network connection. In the subway, airplane, long-distance travel, leisure vacation, it’s a good choice.,The patterns include:,Adult coloring book,kids coloring book,Mandala coloring book,Cartoon coloring book,Princess coloring book,Flower coloring book,Animal coloring book,The introduction of product function,Innovative filling way,Preset different color styles and gradient colors, it is easier for you to find the sense of color. Choosing is filling, you can also set the colors to the main interface and then slowly fill. Easily becoming a master of color.,Brush function,Brushes and coloring can be mixed to use, increasing coloring playability, easier to create their love works.,My work,A pattern can be filled in countless times, as long as you open a new file, the old will be put to ""my works"". Don't worry about being covered.,HD output,All works support HD output, to meet the needs of the print and HD sharing.,Easy sharing,You can share your works to Instagram, Facebook, Google+ and Twitter. Let more people know about your mood.,Using coloring games can reduce the damage to environment. So, go for it.,Note: Colorfit is still updating, you can contact us via ,Colorfit.app@outlook.com,, your suggestions are welcome. Please always pay attention to our new version. There will be more free coloring patterns for you to fill in.,Copyright statement,Thank you very much for your use, COLORFIT is a free application. Before you use COLORFIT, please read all the terms and conditions of this statement.,1. Part of the material in COLORFIT are from the free download sites, and can not get the copyright. The picture material' copyright belongs to the original author,  and must not be used for any commercial activities.,2. COLORFIT does not assume the user for the use of these materials for themselves and others in any form of loss or damage.,3. The problems, not involved in the statement, please refer to the state laws and regulations. When this statement conflicts with state laws and regulations, the state laws and regulations prevail.,4. If your legitimate rights and interests are violated, please contact us in time, we will be the first time to deal with it.,Contact our email ,Colorfit.app@outlook.com,.",,,"  10,000 - 50,000  ",18-Mar-16,1.42, 22M  ,,225,4.3,Colorfit Coloring book
      2.3 and up    ,Simulation,"Take matters into your own hands and arrest the wanted criminals yourself! In San Andreas Police Bus Sim you are the driver of the special force police! Turn on your radio for the calls from the police headquarters and drive your way through San Andreas in a real police bus. ,Experience the life of a special force cop bus driver when you tackle the criminal and cuff him up in our driving simulator game. Throw the criminal in the back of your special force police bus and drive on to the next criminal who needs to get locked up. But watch out for the organized crime gangsters! They will do whatever it takes to break them out your police bus. No criminal is safe anymore with you as the special force cop officer!,San Andreas is full of wanted criminals to lock up and all of these bad guys are walking freely in the 20 different challenging levels in this driving simulator game. No time to waste! The city of San Andreas needs the new special force bus driver!,KEY FEATURES of San Andreas Police Bus Sim:,▶ Trace the wanted criminals and lock them in your San Andreas police bus!,▶ Unlock all kinds of different buses from the special force police!,▶ 20 different challenging levels to chase the wanted criminals!,▶ Experience how a real police bus driver works!,▶ More games like this driving simulator game coming soon!,We hope you enjoy arresting the criminals in this driving simulator game and don’t forget to like us on Google Play!,We are also on Facebook, Twitter and more!,http://www.facebook.com/mobileplus",,,"  5,000 - 10,000  ",10-Mar-16,1, 39M  ,,42,3.6,San Andreas Police Bus Sim
      2.3 and up    ,Puzzle,"Reflection Jigsaw Puzzles game is about beautiful reflection scenery! It is a fun jigsaw puzzle game applicable for all ages.,Features:,1. 4 puzzle types, real jigsaw, switch jigsaw, shuffle jigsaw, rotate jigsaw,2. 1600 pieces.,2. Save to SD,3. Change background,4. Zoom,5. Auto scroll,6. Use own music.,7. Pinch to scale,8. Landscape view(Premium version).,Join us on Facebook: ,http://facebook.com/Titan.Jigsaw.Puzzles",,,"  5,000 - 10,000  ",7-Mar-16, 1.0.0  , 30M  ,,113,4.8,Reflection Jigsaw Puzzles
      2.3 and up    ,Puzzle,"Jewels Rush is a cute match 3 game suitable for all ages. Match the gems to score points and rescue the birds before they hit the zapper.,Features: ,- Cute high definition Graphics,- Easy to play gameplay suitable for all ages,- 100% Free to play",,,"  100,000 - 500,000  ",17-Mar-16, 1.0.1  , 32M  ,,"2,177",3.7,Jewels Rush - Match 3
