operatingSys,subcategory,description,what_is_new,url,NumInstall,DatePublished,softwareVersion,size,topDeveloper,reviews_num,Num_star,app_name
      2.3 and up    ,Racing,"Blow EVERYTHING up with a giant flail attached to your vehicle! Flail Rider is a colorful, fast-paced, top down arcade racing game. Drive, drift, destroy and warp from one area to another. The more environment destroyed with your spiked ball, the higher the score! ,Collect coins to unlock new vehicles: Tank, Monster Truck, Tuk-Tuk, Hotrod or the Catmobile to name a few of the 50 cars available! Vehicles are spread in 3 classes: Small, Medium and Large. Small vehicles are easier to handle but equipped with smaller flails while larger rides are trickier to steer but geared up with larger flails.,Smash everything and beat your friends highscores in the online leaderboards! ,FEATURES,- Simple yet innovative gameplay,- 50 vehicles spread in 3 classes,- 3 locations to wreck - City / Desert / Snowland,- Crazy power-ups - Laser / Freeze / Big Flail / Boost,- Striking voxel graphics,- Playable in both portrait and landscape,- Leaderboards and Achievements",,,"  100,000 - 500,000  ",19-Apr-16, 1.0.1  , 34M  ,Top Developer,"3,262",4,Flail Rider
      4.0 and up    ,Education,"Enjoy a wonderful day with Sweet Little Emma in her Dreamland! Start from her dream strawberry house, help baby girl Emma get ready for a new day, have breakfast and go play outside! In sweet little Emma's Dreamland there is still so much more to discover: water and harvest fruits and vegetables, feed birds and bunnies in her cute garden, learn making delicious sandwich,  have a picnic, go to girls spa and dress up Emma, take care of wonderful Unicorn!,Sweet Little Emma Dreamland 2 features 8 different locations where all little girls like Emma can play the best games for kids and toddlers!,Game Activities,Play in Emma’s Dream STRAWBERRY HOUSE!,Little Emma just woke up! Before starting a day with healthy breakfast, Emma has to tidy her room and her toys. Then teach Emma to use the potty, wash her hands and face in the bathroom and brush her teeth. Done? Excellent! Now enter the kitchen and have breakfast with Emma. She will be supper happy and ready for more adventures in her Dreamland!,Take Care of Emma‘s UNICORN!,Help Emma feed, bath, wash and take care of her funny pet Unicorn. ,Have Fun in Emma’s GARDEN!,There is always plenty to do in her garden, full of the most delicious fruits and vegetables. Grow carrots by watering them and harvesting them! Sort apples and oranges into correct baskets, feed the small cheeky raven and bird, and have tons of fun with Emma in her little farm!,Play PICNIC!,After all the work in the garden, Emma can relax. What can be better than having a fantastic picnic? Help Sweet Little Emma prepare the picnic blanket with tea. Play and learn to share - Emma always shares a cup of tea and a piece of sandwich with her friend sweet little bird! As a reward, you will get a bonus music game! Xylophone with real sounds, and the musical frogs. You will love it!,Relax in a Dream SPA!,Emma always finds time for her dream Spa. She loves to sit in the bath surrounded by relaxing music. Prepare a fragrant Spa bath for Emma and apply beauty face mask! ,Enjoy DRESS UP! ,Emma is a Princess who loves to dress-up in colorful fashion clothing.  Create new combinations and looks by changing the items: dresses, shoes, hats, bags, glasses and much more in various models and colors! There are lot of fashion combinations to choose from!,Make a SANDWICH with Sweet Little Emma!,Help Emma prepare her lunch! Prepare the most delicious, egg, cheese, ketchup, salad and club sandwiches ever. Surprise Emma with a cupcake and pop the cheeky cute bees!,Collect Super Cute Stickers!,Sweet Little Emma has a very beautiful sticker book. Every time you will reach a new level, you will get a sticker as a reward. Collect all cute girly stickers!,TV Time!,Tap the TV, watch kids videos with Emma and get extra coins!,Thank You, Emma's Friends!,A big THANK YOU goes out to everyone who has played these games. Please follow Sweet Little Emma on Twitter or like on Facebook for the latest updates and to provide product feedback!,Facebook: ,https://www.facebook.com/SweetLittleEmma,Twitter: ,https://twitter.com/SweetLittleEmma",,,,17-Apr-16, 1.0.0  , 65M  ,,109,3.6,Sweet Little Emma Dreamland 2
      4.0 and up    ,Puzzle,"Amazing dreams comes true!,Need a sugar fix but don’t want to leave the house? Then set off on a sugary adventure through dozens of delicious locations.,Get ready for the milky coasts, ice cream mountains, flapjack islands and honeycomb valleys, each of which holds in store over 500 exciting match-3 levels.,- Sugarland, the world of saccharine dreams with dozens of slumbering houses for you to wake;,- Piles of delicious levels in every house;,- Lively characters, each with their own interesting tale;,- Different game modes;,- Several difficulties for each level;,- The possibility to play with your friends on Facebook and see who among you is the master of crunching candy;,- Free booster maker to help you lick even the trickiest levels.,Wind your way through a world of sugary sweetness with dozens of luscious locations! Set off on the adventure now, wake Sugarland from its ensorcelled slumber and uncover the secrets of the cunning candyman!",,,"  10,000 - 50,000  ",18-Apr-16, 12.718.0  , 62M  ,Top Developer,426,4.6,Sweet Dreams - Amazing Match 3
      3.0 and up    ,Simulation,"Do you love police car driving games? Want to get into a criminal case?  Want to fly your police car like an airplane ? This game is perfect for you! You can test your airplane pilot skills and car driving ability at the same time. Fly your plane around the world discover new landscapes, Drive your police car do stunts and drifts ! , get the extreme experience of pirate airplane chase with Flying Car Free: Police Chase.,Flying Car Free: Police Chase is totally different from police car games. ,In this game as a cop you're driving a flying police car rather than driving in city and chasing criminals. turn on siren, lock on target, launch missile, bombard and takedown criminals be the legendary super hero of the world. Enjoy flying police car and be the best cop.,Flying Car Free: Police Chase is made for all fans of police games, free car driving games, Simulation games and Airplane Flight games,FLYING CAR FREE: POLICE CHASE - GAME FEATURES:,✔ Test your Police Car Driving Skills,✔ Improve Airplane Flight Ability,✔ Sports Cop Car Model,✔ Stunning HD Graphics,✔ Beautiful Mountains and islands,✔ Realistic and dynamic auto physics,✔ Advanced airplane flight physics,✔ Easy and Free to use,✔ No WiFi? No Problem.,✔ Offline Play,Install now and feel the best police airplane flight experience!",,,"  100,000 - 500,000  ",26-Mar-16,1, 20M  ,,"1,177",3.9,Flying Car Free: Police Chase
      4.0 and up    ,Education,"Meet and style the amazing Fairyland heroes: Dragon, Unicorn, Mermaid & Fairy! Run your own magical Fairyland Beauty Salon and get ready for tons of crazy makeover adventures. Help the Fairyland heroes bathe and clean up, wash, cut, color and style their hair, do manicure and pedicure, dress up, play doctor care and more!,Fairyland Beauty Salon games for girls:,· UNICORN: Defend the sweet Unicorn from monsters, pick out leaves from his hair and tail, clean the fur, color and style his hair, and dress up Unicorn with your favorite clothes and flower accessories!,· DRAGON: Free the Dragon from monsters and play doctor to treat your new magical friend. Brush, dye and cut his hair, color Dragon's wings and tattoo him!,· MERMAID: Save the little Mermaid from piranhas attack, help her clean up, dye and style her hair, do manicure and makeup, dress up and create her a new style!,· FAIRY: Dry Fairy's magic wings, catch the bugs around her, color and style her hair, do makeup, manicure and pedicure, play fairy dress up and create her the most beautiful outfit!,· COLORING: Color a butterfly, little fish and a magic Fairyland circle. Learn to pick and match colors!,· FIND A PAIR: Train your memory: remember a card and find its twin!,- - -,Discover more fun with TutoTOONS!,Play our games: ,http://tutotoons.com/games,Follow us on Twitter: ,https://twitter.com/TutoTOONSGames,Like us on Facebook: ,https://www.facebook.com/tutotoonsgames,Follow us on Instagram: ,https://instagram.com/tutotoons/,Meet us on Google+: ,https://plus.google.com/+Tutotoonsgames,Get our newsletter: ,http://ow.ly/HlYbn",,,"  10,000 - 50,000  ",14-Apr-16, 1.0.1  , 43M  ,,152,3.8,Fairyland Beauty Salon
      3.0 and up    ,Brain Games,"Welcome to BabyBus Hotel, a play world where children can train their brain!,Kiki, our little panda, is the owner, and you are the general manager! Do you have any rooms available? Help your customers feel comfortable! These cute animals have special requests!,THINK LOGICALLY,- Mr. Cheese would like to be far from the mice.,- Whiskers, the kitten, doesn't like the blue cat.,- Mrs.Bone doesn't want to be next to the dogs!,- Mrs. Fish is scared of cats!,- Mr. Cat hates dogs!,LEARN AND PLAY,From early childhood we love to play with puzzles.  We like the way they challenge our thinking and exercise our minds.,Puzzles are also an important educational learning tool for toddlers and young kids. They provide many skills and mental learning benefits and opportunities.,Let toddlers play and learn with this amazing Animal-Puzzle/Sudoku!,Our little panda is waiting! Join the fun!,___________,▶ About Babybus:,Baby Bus is the first trusted brand in early childhood educational software. The mobile applications are designed and developed specifically for kids.,Tips: In the search bar, enter ""BabyBus"" to find great educational games!,Feel free to tell us your thoughts on our games and services using the contact methods listed below: ,E-mail: ,en@babybus.com,Website: ,http://www.babybus.com,Facebook: ,https://www.facebook.com/BabyBusENGLISH",,,"  100,000 - 500,000  ",7-Apr-16, 8.8.7.10  , 36M  ,,"1,680",3.9,Panda Hotel - Puzzle
      4.0 and up    ,Action & Adventure,"Another day in busy city, police chief is racing in busy town streets and trying to chase a bad guys. Pick a police car and help him by driving as fast as you can. Today our town is full of police sirens and police beacons!,One of the best police games for kids! Simple to control and very fun to play! Lots of action and fun surprises! Meet fun and entertaining police characters while driving and experience the unique story in each level. ,Fast cars, flips, sound effects and exciting special effects will turn every level into a cartoon action movie! Prepare for a race and go!",,,"  100,000 - 500,000  ",14-Apr-16,,,Top Developer,"1,022",3.7,Police car racing for kids
      4.0.3 and up    ,Creativity,"Budge Studios™ presents Strawberry Shortcake Candy Garden! Strawberry Shortcake needs your help to create the sweetest garden ever! Plant your favorite treats, from berrylicious donuts to fruitastic candies, and watch them blossom as you add water and sunshine. Harvest your treats to complete the characters’ wishes and receive berry-ific rewards to decorate your scrumptious garden!,FEATURES,Create your berry own special garden,Plant from a selection of 13 berrylicious candy treats,Mix your treats with 7 fruitastic flavors,Help your garden blossom as you add water and sunlight,Decorate your treats with sweet sprinkles,Harvest your treats to complete the characters’ wishes and earn rewards,Tend to your garden by removing growing weeds and disruptive moles,Decorate your garden with berry-ific items,Visit us: www.budgestudios.com ,Like us: facebook.com/budgestudios ,Follow us: @budgestudios ,Watch our app trailers: youtube.com/budgestudios ,HAVE QUESTIONS? ,We always welcome your questions, suggestions and comments. Contact us 24/7 at ,support@budgestudios.ca, ,COPPA COMPLIANT,Budge Studios takes children's privacy seriously and ensures that its apps are compliant with privacy laws, including the Child Online Privacy Protection Act (COPPA), a privacy legislation in the United States of America.   If you would like to learn more on what information we collect and how we use it, please visit our privacy policy at: ,http://budgestudios.ca/?p=privacy, . If  you have any questions, email our Privacy Officer at : ,privacy@budgestudios.ca,Before you download this game, please note that this app is free to play, but additional content may be available via in-app purchases. It also may contain advertising from Budge Studios Inc.  regarding other apps we publish and from partners, and social media links that are only accessible behind a parental gate. ,BUDGE STUDIOS is a trademark of Budge Studios Inc.",,,"  100,000 - 500,000  ",22-Mar-16,1.1, 82M  ,Top Developer,"3,153",4,Strawberry Shortcake Garden
      4.0.3 and up    ,Puzzle,"Ready to push the boundaries of science? ,• Contribute to cutting-edge scientific research! ,• Play with real atoms and solve complex problems without ever seeing an equation!, ,Your skills will help physicists at Aarhus University, Denmark, in the epic task of building a real quantum computer. Quantum Moves draws on your intuition and creativity, rather than a textbook knowledge of physics.,Find clever ways of manipulating and moving atoms. Your gameplay will be used to control the movement of actual laser-beams and atoms in our lab!,Join the community of thousands of players and shape the future of 21st century science!,We can’t wait to see the smart solutions you come up with.,Bring on the scientific revolution!",,,"  10,000 - 50,000  ",12-Apr-16, 1.1.2  , 26M  ,,436,4.4,Quantum Moves
      2.3 and up    ,Racing,"BECOME THE GREATEST CAR MAKER IN THE WORLD! ,Step into the captivating and cheerful Motor World, filled with amazing cars and shiny, happy people! ,Run a small car factory and turn it into the best company in the world. Build your cars, create new ones, make your workers happy, please your customers, arrange your retail stores and play with your friends. ,RUN YOUR CAR COMPANY ,▪ Mix & create over 300 cars! You’ve gotta build them all! ,▪ Manage & evolve your workers ,▪ Improve your factory and retailing stores to attract customers ,EXPAND YOUR REPUTATION WORLDWIDE ,▪ Be the trend maker! Produce range of cars that reflects your personality ,▪ Conquer fans around the world ,▪ Overcome wacky quests & unexpected events ,PLAY WITH FRIENDS ,▪ Compete with other car makers on Game Center ,▪ Race against friends ,▪ Recruit them as workers ,▪ Send items & receive gifts ,HAVE FUN IN A LIVELY WORLD ,▪ Enjoy several bonus mini-games ,▪ Meet colorful characters, including FatCheez, The Doc, Catman, Mr Coffee and many more! ,▪ The life-like crowd, wacky situations, intuitive controls and hitch-less game mechanics will get you hooked forever! ,Find secrets & tips to become the best car maker on: ,Facebook at: ,https://www.facebook.com/MotorWorldCarFactoryCommunity, ,Twitter: @oh_bibi",,,"  10,000 - 50,000  ",19-Apr-16,1.7521, 40M  ,,939,4.5,Motor World Car Factory
      2.3 and up    ,Racing,"Extreme Dirt Bike:Free Racing is a realistic Extreme Dirt Bike Racig type game. ,Ride your bike around the construction site, maneuvering through obstacles! Guide the Extreme Dirt Bike up ,dangerous ledges, jump from pipes and stone to cranes in order to reach the goal. Tilt the bike up and down with accelerometer to keep ,the driver up. Once the Dirt Bike drive goes down, game will be failed. fighting your friends for the Free race, win while ,carefully controlling your bike to ensure that you don’t fall victim to one of the many hundreds of mines, ,water pipes, tree trunks, stones or wrecked cars that are standing in your way. Slake your thirst for speed ,with amazing levels of breathtaking Dirt Bike Racing motorcycle adventures. Develop your biking skills: jump, climb, flip!,Its extreme dirt bike trail racing game, where a proper physics is used to handle Dirt Bike Racing to ride on the ,challenging tracks. You can jump, up and down the Dirt bike. explore more worlds and levels by completing the current level. ,Stunt Bike Racing will take your breath away with its new innovations and amazing features.,GAME FEATURES:,- amazing with city and village view ,- New, advanced physics engine which revolutionizes gameplay,- Cool and Different high score table for every level,- Tilt the bike with accelerometer to keep the driver up,- Ability to change the different bikes",,,"  5,000 - 10,000  ",18-Apr-16,1.1, 40M  ,,45,4,Extreme Dirt Bike:Free Racing
      2.3.3 and up    ,Word,"* Easy Navigation,* Free to Use,* Solutions for All Levels,Languages Supported: English, French, Danish, German, Spanish",,,"  1,000 - 5,000  ",12-Apr-16,1.1, 2.9M  ,,6,4.7,Answers for Word-Brain Themes
      2.3 and up    ,Casual,"Granny wants to have princesses appearance! Perform plastic surgery to change normal Grandma looks into pretty face, brighter eyes, beautiful lips, younger skin, thinner nose, colorful hair dye and legs. A series of professional plastic surgery operations can bring admiring changes in grandma’s body so that she looks like a young girl again. With your professional plastic surgery simulator tools, fashion sense and human beings medical knowledge, you can transform her witch like looks into lovely princesses look. Only you have the ability to turn granny into beautiful princesses body with amazing fashion, makeup, salon treatment & operation. Give fun plastic surgery operation treatment to change Grandma eyes lips skin nose or any parts of the human body possessing witch looks into a beautiful lady. Use your secret potion to perform operation on granny so that she gets her younger human self again. Help Granny! Please do not decline her request so she can walk like a younger human with confidence. Let’s start!, ,√ Operate granny with fun body and face plastic surgery tools to give youthful look,√ Fashion & Makeup salon treatments along with plastic surgery simulator,√ Use laser and hi-tech powerful operation tools,√ Removes eye wrinkles, age spots & blemishes with fashion makeup,√ Try on colorful makeup, accessories and new looks,√ Give injection to turn Granny to totally new princesses looks,√ Turn her into fashionable younger human with fun operation tools,√ Colorful background, ,Browse for more operation games online on our page. Download this game now to help Grandma get back to her teenage.",,,"  1,000 - 5,000  ",11-Apr-16,1.1, 37M  ,,31,4,Crazy Granny Plastic Surgery
      4.0.3 and up    ,Puzzle,"Once in every 10 thousand years an unusual meteor shower hits the Earth. It's called Puzzlefall. Save the falling puzzles by filling them with gems!,MILLIONS OF SHAPES fall to the Earth — the set of falling puzzles is always unique.  The number of levels is endless.,CHECKPOINTS. You can use the checkpoints and start not from the first level but from a previous stage.,BOOSTERS. They activate automatically.,Features,+ Simple rules — just fill the falling puzzles with gems.,+ Easy controls — tap one of the three gems and it will find a suitable place in the puzzle itself.,+ Millions of puzzle shapes — a unique set of puzzles in each session of the game.,+ The unlimited number of levels with increasingly sophisticated puzzle shapes.,+ After each 7 levels the player moves to a new location with a different type of puzzles and gems.,+ Checkpoints — no need to start the game from scratch every time you lose.,+ Boosters — activate automatically when needed.,+ The Last Stand — colorful puzzles that appear at the end of each location.",,,"  1,000 - 5,000  ",9-Apr-16,1.75, 23M  ,,40,4.3,Puzzlefall
      4.0.3 and up    ,Puzzle,"Dr. Unblock is a simple and addictive puzzle game. ,Unblock the red block out of the board by sliding the other blocks out of the way.,SUD Inc.",,,"  10,000 - 50,000  ",6-Apr-16,1.03, 4.4M  ,Top Developer,267,3.7,Dr. Unblock
      4.1 and up    ,Action,"CrossyRoadMCPE is the newest and best mod for MCPE. ,Everybody played CrossyRoad. Everybody knows what to do. Crossy the road with a character and try to get the highest score as possible. But don't  get hit by a car or train.,After a long way of hard work we made this possible for minecraft pocket edition. Moving cars and trains, moving wood in the water and real coins. We also made a score counter and available to share it with your social contacts!,Select your character at the beginning and play!,Get the fun of Crossyroad in MCPE!,This mod (plugin, a patch to Minecraft source, henceforth ""Mod"" or ""The Mod""), excepting any characters, locations, or other trademarks,  is by the terms of ,https://account.mojang.com/terms,I didn't own Crossy Road assets",,,"  500 - 1,000  ",17-Apr-16,1.1, 979k  ,,67,4.1,Mod Crossy Road  For MCPE Free
      2.0 and up    ,Role Playing,"Forgotten Tales is a FREE massively multiplayer online role-playing game (MMORPG).,There is also offline version of this game called Forgotten Tales RPG: ,http://goo.gl/cy6bl4,The game offers many hours of classic RPG gameplay including exciting quests and tons of different maps, monsters, items and dungeons. Bring the world of Forgotten Tales on your device today and share your experiences with thousands of players all around the world!,Explore a vast heroic fantasy world and get lost in arid deserts or endless forests. Explore eerie dungeons, travel the sea to lonely islands with hidden treasures and use magical portals to other locations.,Stay the lone warrior or gather a party of adventurers to fight together against the forces of evil. Dark knights, elite archers, gruesome trolls, rabid orcs, crazed barbarians, mythic dragons, the Undead -- these hordes and many others await you in Forgotten Tales.,Use a variety of weapons, skills or lethal magic to slay your enemies. Gain experience and levels, solve thrilling quests and improve your skills. Become mighty and a legend yourself!,In the fantasy world of Forgotten Tales, clans exist and fight for the leadership in the kingdoms. If you want, join one or create your own clan to become the top clan and rule them all! Clans can craft mighty items after mining and collecting rare ingredients for them.,The graphics with it's bird's eye view makes Forgotten Tales a medieval MMORPG for Android devices, that sets you in a reminiscent mood.,Hack and slash action and MMORPG fuse in one ultimate game: Forgotten Tales MMORPG. And again: This top role-playing game is completely free. Give us a try! You won't regret it!,Want more info? Visit the game Forum: ,http://forum.dmgamestudio.com/",,,"  1,000 - 5,000  ",13-Apr-16, 5.0.3  , 50M  ,,353,4.6,Forgotten Tales MMORPG
      2.3 and up    ,Casual,"Cookie Clans - This is a legend about the cuisine of master KUMAKI!,Great KUMAKI order to create the world's best desserts, start a gourmet journey ! Now he is waiting for food tribal challenge!,Cookie Clans Features:,- Daily login awards,- Over 400 unique levels,- Many fun and powerful props,- Totally new gameplay and puzzles,- Cookie Clans completely beyond classic Lianliankan game!,Entirely new work! Fresh, fun, delicious match-2 game is here!",,,"  50,000 - 100,000  ",5-Apr-16, 1.0.2  , 12M  ,,161,4,Cookie Clans
      4.0 and up    ,Puzzle,"During his US trip, a tourist trapped inside The  Eagle Mountain House .There are some clues, puzzles and objects left. Find those objects and hints, solve the puzzles and help the tourist to escape out.,Enjoy with eightgames!!!!!!!!, +++ Instant Alerts On New Escape Games For Your  ,Mobile Device. —>>, ,http://goo.gl/forms/5jkais8qVL,       ++ Get Updates On New Games For Your Mobile Via  ,Facebook —>> ,https://www.facebook.com/EightGames,            +Get Latest Games Updates On Google+ —>> ,https://goo.gl/3ZTEvP",,,"  1,000 - 5,000  ",8-Apr-16, 1.0.0  , 26M  ,,151,4.2,Eagle Mountain House Escape
      2.3.3 and up    ,Word,"Put your observation skills to the test! This game will challenge you like never before. Watch a 5-second VIDEO and guess six words. You can pause the video at any time to look at the details. Tap the movie to switch to a full-screen view. Are you ready to watch and play?,Features: ,• PLAY anytime and anywhere, no Internet connection needed,• NEW way to play word search with videos,• LESS typing, more fun!,• PLAY in English, French, Russian, German, Portuguese, Spanish or Italian,If you like pics and word association games as well as crosswords, this puzzle is for you!,Follow us on:,Website: ,http://www.secondgeargames.com,Facebook: ,https://www.facebook.com/SecondGearGames-129766460462879,Twitter: ,https://twitter.com/SecondGearGames",,,"  10,000 - 50,000  ",30-Mar-16, 1.0.1  , 41M  ,Top Developer,826,4.5,5 Seconds!
      2.3 and up    ,Casual,"'Fake phone call' allows you to set up fake phone call! You can pretend that somebody is calling to you! It can be helpful in uncomfortable situations, when you need incoming phone call! Phone call is fully customizable. You can select caller name and number. It also can set up caller voice and photo! It uses your default ringtone, so incoming call looks really realistic!,When you are in uncomfortable situation and you want an incoming phone call - use this useful tool for free!",,,"  10,000 - 50,000  ",24-Mar-16,1, 2.0M  ,,196,4.6,Fake phone call
      2.3 and up    ,Word,"Maka is Easy to pick up, difficult to put down word game. ,A fantastic crossword game.,A fun, fast-paced and brain-hurting word game. You can play both in English and Turkish.,Hunt the words, train your brain.,See your score and rank among friends or all the players around the globe. ,Show your skills to the world!,Maka  is an unusual word game.",,,"  10,000 - 50,000  ",20-Apr-16,1.22, 32M  ,,179,4.4,Maka
      2.3 and up    ,Simulation,"Ever wanted to stunt sport cars? Maybe drive a car? This game is perfect for you! Now you can drive your super Hawk sports car do stunts and drifts in dirty off-road. You are free in a world that you can do what you want.Drive through amazing islands! Discover beautiful landscapes!,Crash car the World and become the best stunt pilot!,Crash or Crush Car : Sport Car 3D is made for all fans of free car driving games, Crash games, Simulation games and crush games,CRASH CAR : CRUSH CAR 3D - GAME FEATURES:,✔ Test your Car Driving Skills,✔ Crash with other car,✔ Stunning HD Graphics,✔ Beautiful Mountains and islands,✔ Realistic and dynamic car physics,✔ Advanced crush physics,✔ Easy and Free to use,✔ No WiFi? No Problem.,✔ Offline Play,Install now and feel the crash car experience!",,,"  1,000 - 5,000  ",6-Apr-16,1, 45M  ,,71,4.1,Crash Car - Crush Simulation
      2.3 and up    ,Adventure,"Peter rabbit adventure his great adventure ever!,he needs the coins to grow more attractive.,Peter rabbit adventure get ready for blocks.,- Anyone can play! Just touch the screen and collect the stars!,- Reach highest scores and try to discover what's in !,Peter rabbit adventure Survival Very Hard with 200+ Challenging New Map levels for Android now!,FEATURES :,- High-quality graphics,- 200+ Challenging Levels Survival,- 3 Different Game Modes,- Lightweight Game,- High Speed Runner,-Amazing game control,Beat Your friends high scores!!,its a running game where you need to cross different obstacles, overcome dangers while collecting as many coins as you can to score the highest.,Explore the mysterious 200+ Castles!!",,,  100 - 500  ,16-Apr-16,1, 16M  ,,47,5,Peter adventure rabbit
      2.3 and up    ,Simulation,"Welcome to Farm Truck 3D: Hay Extended!,In this Extended version of Farm Truck 3D: Hay you'll learn how to drive with two different trucks loaded with hay. Driving with a long hay trailer is not easy, you have to know the big turning radius of your truck and trailer for example. Also the reverse driving is not easy, you have to pay attention to a lot of things. Transporting hay is very important in the farming industry, hay is used to feed the cattle for example. To finish a level you first have to attach the trailer with the first truck, to do that follow the blue arrows. After the trailer of the first truck is attached you have to park the first truck, to do that follow the yellow arrows. You'll switch automatically to the second truck, with this second truck you also have to attach the trailer, to do that follow the green arrows. Finally to finish a level you have to follow the red arrows, they'll lead you to the parking space of the second truck.,Farm Truck 3D: Hay Extended features:,- Farm environment,- Easy controls,- Google Play Games,- 15 levels,- Two trucks,When you enjoyed Farm Truck 3D: Hay Extended please support us by following us on Twitter: ,https://twitter.com/JansenGames,Facebook: ,https://www.facebook.com/JansenGames",,,"  10,000 - 50,000  ",4-Apr-16,1, 43M  ,,248,3.8,Farm Truck 3D: Hay Extended
      4.0.3 and up    ,Racing,"Get ready for hill climb adventure. Offroad bike racing is no 1. xtreme BMX game with insane and stunt action! Enjoy the incredible speeds, challenging tracks, realistic bike physics, amazing stunts, bike flips and complete your race on time. This hill climb bike racing game is easy to pick up but hard to master which will keep you in the zone for hours. Race, jump and crash all things are happens in this high speed racing adventure. It needs great courage to become a hill racing rider. Here you will surpass physical bondage and challenging the extreme racing! The popular hill climb bike racing game  continues with fresh new challenges. More then 35 levels gives you different taste of fun and thrilling!  ,Face the off road hills and be ready for some speed driving as a daredevil bike driver. ,Game  Features :,2. Realistic motorbike riding physics .,3. Easy to play, smooth controls & amazing sound effects. ,4. More than 35 different levels.,5. Exciting environment with detailed graphics!",,,"  1,000 - 5,000  ",11-Apr-16,,,,34,4.3,OffRoad Bike Legends
      4.0 and up    ,Action,"Get ready to join the police sniper squad as the prison guard, spying from the tower top and eliminating the culprit prisoners. You must take control of the situation and don’t let chaos breakout. It’s hard time looking after the prison security and guarding the prisoners. You are on a prison sniper duty at the top of a tower appointed to guard the jail. The best sniper shooting experience and precision rifle handling. It’s hard time to control the prisoners trying to breakout. You are equipped with a rifle. Once a prisoner is found making prison escape, aim and shoot him immediately!,Don’t let the prisoners execute the plan to escape the prison cell. They will find a chance to execute the prison escape plan. You need to flawless with your aim while you shoot the running convicts. Your core duty is to scan the prison yard every minute to find out culprits and controls jail riots. In case of any wild situations eliminate the resistance. The game involves prisoners trying to make a break and you playing a police sniper guard monitoring them along the way. Riots might happen, criminals try to breakout, prisoners taking police officers as hostage helping them escape and many other prison escape states.  ,Prison guard duty is not an easy task, governing the security of the whole prison. Spotting from the tower top, find out jail inmates that are causing the trouble. They might walk into the dark avoiding your eyes so be cautious. Pick up your sniper rifle, take up the charge of police sniper duty and take out the convicts. Don’t let the prisoners dodge the jail custodians. ,★★★ ,TOP GAME FEATURES, ★★★ ,•	Play as Sniper Guard at Prison,•	Eliminate Prisoners trying to Make a Breakout ,•	Thrill of Taking out Prisoners Escaping,•	Highly Additive & Immersive Gameplay,•	Aim, Shoot and Take out Headshots  ,★★★ , FOLLOW US , ★★★,http://www.facebook.com/TheGameStormStudios,https://www.youtube.com/user/thegamestormstudios,http://twitter.com/gamestormstudio,★★★ ,Disclaimer, ★★★ ,This free game contains ads.",,,"  10,000 - 50,000  ",18-Apr-16,1.3, 47M  ,,92,3.5,Police Sniper Prison Guard
      2.3 and up    ,Arcade,"Винкс. Популярная игра для настоящих принцесс!,Популярная детская игра Винкс, как и мультфильм, это настоящий волшебный мир! Ты сможешь выбрать своего любимого персонажа, выполнять им задания и проходить уровни! Феи и принцессы, знакомые тебе из мультфильм Winx, реалистичны в игре Винкс. ,Самый настоящий мир Winx ждет тебя, как только ты начнешь играть. Детская игра с яркими красками и мелодичной музыкой понравится тебе с первого раза! В нашей игре Винкс еще больше магии! Летай как феи, одевайся, как принцессы, пройди всю игру и узнай, какое волшебство ждет тебя в конце Винкс.   ,Повстречайся со своими любимыми феями из winx. Блум, Стелла, Лейла, Флора, Муза, Текна, Профессор Палладиум и Дафна ждут тебя!,Winx. Popular game for real princesses!,The popular children's game Winx, like a cartoon, it's a real magical world! You can choose your favorite character to perform their jobs and pass the levels! Fairies and princesses who are familiar to you from the Winx cartoon, Winx realistic in the game.,The real world of Winx is waiting for you as soon as you start playing. Child playing with bright colors and melodic music you like from the first time! In our game Winx even more magic! Fly like a fairy, dress up as a princess, go through the whole game and find out what the magic is waiting for you at the end of the Winx.,Met with their favorite fairies of the winx. Bloom, Stella, Layla, Flora, Musa, Tecna, Professor Palladium and Daphne are waiting for you!",,,"  10,000 - 50,000  ",6-Apr-16,0.2, 3.8M  ,,517,3.1,Винкс
      2.3.3 and up    ,Simulation,"The Burglar is on the move. This time in supermarket where the guards are standing in different positions but stealing is not easy especially when the things doesn’t really go the way you want. Something went wrong that let the crazy dinosaurs enter in the mart. Now you need to win this crazy fight not only with the cops but with little monsters as well. ,You need to reach the escape point at all cost to end each level!,Sneak in the supermarket, turn off the security cameras, steal the drinks, grab the utility items while managing to escape from the guards in the mart.. Hit them hard with your weapons. Run for your life. Kill the guards and dinos before they kill you! ,Prove yourself as best burglar of the city!,Features:,Crazy Escaping Game!,Dinosaurs and Police Cops!,Different Fighting Weapons!,Amazing 3D Features!",,,"  10,000 - 50,000  ",4-Apr-16,1.1, 53M  ,,128,3.7,Supermarket Escape Dash
